,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Carcassonne,295,181,7.4,10.0,101546,100.0%
1,The Crew: The Quest for Planet Nine,267,41,8.0,8.0,14567,100.0%
2,Dominion,208,98,7.6,10.0,77920,100.0%
3,Start Player,134,3587,6.3,7.0,888,99.9%
4,Start Player Express,107,9016,6.5,6.0,107,99.9%
5,Ticket to Ride,90,174,7.4,9.0,71408,99.9%
6,PitchCar,76,386,7.3,9.0,9625,99.9%
7,Race for the Galaxy,65,59,7.8,9.0,46293,99.9%
8,Memoir '44,64,138,7.6,10.0,25667,99.9%
9,Pickomino,58,1252,6.6,7.0,8983,99.9%
10,No Thanks!,55,449,7.1,8.0,20289,99.9%
11,The City,55,2035,6.5,8.0,2091,99.9%
12,Timeline,48,2601,6.5,7.0,1558,99.9%
13,For Sale,48,301,7.2,8.0,23815,99.9%
14,A Fistful of Penguins,46,4652,6.0,7.0,996,99.9%
15,Samurai,44,209,7.5,8.0,14736,99.9%
16,Star Realms,41,115,7.6,9.0,35855,99.9%
17,Love Letter,41,282,7.2,8.0,55827,99.9%
18,Animal Upon Animal,41,908,6.8,8.0,7101,99.9%
19,Fjords,40,1428,6.7,8.0,2972,99.9%
20,Azul,40,50,7.8,8.0,53207,99.9%
21,Aikamatka: Suomi,40,10007,6.7,7.0,65,99.9%
22,Suburbia,39,146,7.5,9.0,21531,99.9%
23,Stich-Meister,38,4069,6.7,8.0,412,99.9%
24,Kingdomino,34,217,7.4,8.0,32067,99.9%
25,Ingenious: Travel Edition,30,1256,7.1,9.0,1912,99.9%
26,Magic: The Gathering,28,158,7.5,8.0,32365,99.8%
27,Majesty: For the Realm,27,821,7.0,8.0,5063,99.8%
28,Vegas Showdown,26,549,7.2,9.0,6077,99.7%
29,Trambahn,26,1427,7.0,7.0,1874,99.7%
30,Terraforming Mars,24,4,8.4,9.0,64485,99.6%
31,KeyForge: Call of the Archons,24,423,7.3,7.0,9308,99.6%
32,Crokinole,24,66,7.9,9.0,12136,99.6%
33,1862: Railway Mania in the Eastern Counties,24,1307,8.4,9.0,663,99.6%
34,Ave Caesar,23,1379,6.6,8.0,4372,99.4%
35,Dream Factory,21,745,7.1,9.0,5070,99.2%
36,Oh My Goods!,21,630,7.0,7.0,9332,99.2%
37,Terra,18,1659,6.8,8.0,1919,98.4%
38,Limes,17,2117,6.9,8.0,1119,98.0%
39,Dale of Merchants,17,749,7.2,8.0,3775,98.0%
