,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Cities,81,2949,6.4,7.75,1171,99.9%
1,Friday,74,413,7.1,8.5,16438,99.9%
2,Jump Drive,64,1001,7.0,9.0,3209,99.9%
3,Coup,53,501,7.0,8.75,35884,99.9%
4,Android: Netrunner,51,53,7.9,10.0,26700,99.9%
5,Loopin' Louie,45,922,6.8,8.0,8390,99.9%
6,Ticket to Ride,41,174,7.4,8.0,71408,99.9%
7,Rise of Augustus,38,983,6.7,8.0,7564,99.9%
8,NMBR 9,36,869,6.9,10.0,5682,99.9%
9,Strike,32,1562,6.8,8.0,2155,99.9%
10,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,30,440,7.2,8.0,12015,99.9%
11,KLASK,25,261,7.7,8.0,5624,99.6%
12,Star Realms,22,115,7.6,7.75,35855,99.3%
13,Scrabble,21,1807,6.3,9.0,26658,99.2%
14,The Castles of Burgundy,21,15,8.1,8.75,46330,99.2%
15,UNO,20,20170,5.4,4.0,21129,99.0%
16,Karuba,18,465,7.2,8.25,8663,98.4%
17,Maquis,17,1401,7.4,9.0,1240,98.0%
18,DC Comics Deck-Building Game,17,775,7.0,8.0,6301,98.0%
19,SOS Titanic,16,2174,6.7,8.5,1399,97.4%
20,Ingenious,16,426,7.1,8.5,15617,97.4%
21,Dweebies,15,6754,5.9,8.5,652,96.8%
22,Glass Road,14,270,7.4,8.0,9013,96.0%
23,Backgammon,14,1277,6.5,9.0,11651,96.0%
24,Zombie Dice,13,2090,6.2,6.1,16146,94.9%
25,Russian Railroads,13,90,7.8,9.0,14806,94.9%
26,Are You Dumber Than a Box of Rocks?,13,7246,6.1,6.75,279,94.9%
27,Power Grid,12,39,7.9,8.5,56129,93.6%
28,Monza,12,2108,6.6,7.25,1820,93.6%
29,Memoir '44,12,138,7.6,9.0,25667,93.6%
30,Drop It,12,1428,6.9,8.0,1989,93.6%
31,Cacao,12,555,7.1,9.0,8276,93.6%
32,Archaeology: The Card Game,12,1522,6.7,9.0,3083,93.6%
33,Trash Pandas,11,2593,6.7,7.0,1140,92.0%
34,Pyramix,11,4603,6.4,7.25,527,92.0%
35,Orchard,11,3791,6.3,8.0,861,92.0%
36,Happy Salmon,11,1227,6.8,9.0,4035,92.0%
37,Carcassonne Junior,11,1478,6.7,8.0,3305,92.0%
38,Caption if You Can!,11,-1,5.9,8.0,21,92.0%
39,What the Heck?,10,2260,6.5,8.5,1932,90.0%
40,Ticket to Ride: New York,10,861,7.0,8.0,4487,90.0%
41,Small World,10,255,7.3,8.5,61593,90.0%
42,Potion Explosion,10,437,7.2,7.25,13355,90.0%
43,Mmm!,10,4509,6.4,7.5,495,90.0%
44,The Mind,10,618,6.9,8.0,19186,90.0%
45,The Little Prince: Make Me a Planet,10,1097,6.9,8.0,3455,90.0%
46,The Game: Extreme,10,2064,7.0,8.0,1033,90.0%
47,The Game,10,1013,6.7,9.5,8452,90.0%
48,Doodle Quest,10,2908,6.7,8.0,756,90.0%
49,Connect Four,10,20254,4.9,4.0,6894,90.0%
50,Zooloretto: The Dice Game,9,2512,6.4,7.25,1842,87.4%
51,Under Falling Skies,9,956,8.1,7.5,1117,87.4%
52,Thurn and Taxis,9,428,7.1,8.0,18091,87.4%
53,Spyrium,9,661,7.1,9.75,5766,87.4%
54,R-Eco,9,1876,6.6,7.0,2116,87.4%
55,Pandemic,9,99,7.6,8.0,101865,87.4%
56,My City,9,770,7.9,9.0,1578,87.4%
57,Menara,9,816,7.5,8.0,2100,87.4%
58,Mad Magazine Card Game,9,10197,5.8,7.0,398,87.4%
59,Imhotep,9,409,7.2,9.25,11737,87.4%
60,Trendy,8,5097,6.2,8.5,522,84.1%
61,Sushi Go!,8,444,7.1,8.5,34649,84.1%
62,Spot it!,8,1109,6.6,7.0,12801,84.1%
63,Shephy,8,4117,6.8,7.25,380,84.1%
64,Qwinto,8,1105,7.1,8.0,2480,84.1%
65,Mysterium,8,256,7.3,8.0,31970,84.1%
66,ICECOOL,8,863,6.8,7.0,8165,84.1%
67,Freedom: The Underground Railroad,8,396,7.6,8.5,3860,84.1%
68,A Few Acres of Snow,8,339,7.4,9.75,7415,84.1%
69,DVONN,8,472,7.4,8.5,4440,84.1%
70,Circus Flohcati,8,1751,6.6,7.0,2542,84.1%
71,Via Appia,7,2689,6.6,9.0,1035,80.0%
72,Qwixx,7,764,6.9,8.0,9443,80.0%
73,Qwingo,7,8661,6.2,6.5,200,80.0%
74,Puerto Rico,7,28,8.0,9.5,63032,80.0%
