,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Carrom,138,1487,7.0,10.0,1592,99.9%
1,Fairy Tale,112,970,6.7,10.0,8457,99.9%
2,Scopa,53,3298,6.6,10.0,817,99.9%
3,Loopin' Louie,47,922,6.8,8.0,8390,99.9%
4,Sorry! Sliders,38,2004,6.4,7.5,3647,99.9%
5,PitchCar,38,386,7.3,8.0,9625,99.9%
6,Coloretto,35,542,7.0,7.7,17960,99.9%
7,Lost Cities,33,322,7.2,7.3,37164,99.9%
8,Dancing Eggs,33,2394,6.4,8.0,2223,99.9%
9,Taluva,32,507,7.2,9.0,7779,99.9%
10,No Thanks!,32,449,7.1,7.9,20289,99.9%
11,Make 'n' Break,28,4435,6.1,10.0,1088,99.8%
12,Gulo Gulo,26,1311,6.8,7.8,2753,99.7%
13,Mr. Jack,25,530,7.0,8.5,15314,99.6%
14,Neuroshima Hex! 3.0,23,281,7.4,10.0,13269,99.4%
15,Montgolfiere,23,7833,5.8,7.5,588,99.4%
16,Blokus,21,646,6.9,7.0,22840,99.2%
17,Bohnanza,20,450,7.0,7.0,38186,99.0%
18,Fjords,19,1428,6.7,7.3,2972,98.7%
19,Carcassonne: The Castle,19,593,7.1,7.5,7556,98.7%
20,Animal Upon Animal,19,908,6.8,8.0,7101,98.7%
21,Villa Paletti,16,1789,6.4,7.5,4030,97.4%
22,Roll Through the Ages: The Bronze Age,14,712,6.9,8.0,11484,96.0%
23,Ra: The Dice Game,14,1447,6.8,8.0,2446,96.0%
24,Ubongo: Duel,13,2235,6.9,7.5,1035,94.9%
25,Tac Tac Jack,12,1962,6.4,7.0,3452,93.6%
26,Summoner Wars,12,508,7.3,9.0,6201,93.6%
27,Stone Age,12,111,7.6,8.0,44874,93.6%
28,Hive,12,246,7.3,7.3,29494,93.6%
29,Tier auf Tier: Das Duell,11,6662,6.4,7.5,225,92.0%
30,Small World,11,255,7.3,7.5,61593,92.0%
31,Phoenix,11,4024,6.4,6.5,672,92.0%
32,Ricochet Robots,10,686,7.0,6.5,7998,90.0%
33,Polarity,10,2766,6.4,8.0,1718,90.0%
34,Kingdom Builder,10,545,7.0,7.5,19618,90.0%
35,Elk Fest,10,3271,6.2,7.5,1803,90.0%
36,Dominion,10,98,7.6,7.5,77920,90.0%
37,Cat Blues,10,6304,5.9,7.5,735,90.0%
38,Aton,10,1139,6.9,8.0,3354,90.0%
39,Ticket to Ride: The Card Game,9,2747,6.1,7.2,3900,87.4%
40,Thebes,9,500,7.1,8.0,9162,87.4%
41,Take 5!,9,2317,6.5,7.2,1890,87.4%
42,Qwirkle,9,796,6.8,7.5,16075,87.4%
43,Pandemic,9,99,7.6,7.8,101865,87.4%
44,For Sale,9,301,7.2,6.5,23815,87.4%
45,Flicochet,9,7788,7.0,7.5,87,87.4%
46,Fearsome Floors,9,1115,6.7,7.5,7539,87.4%
47,Zooloretto,8,755,6.8,7.5,13881,84.1%
48,KLASK,8,261,7.7,-1.0,5624,84.1%
49,Innovation,8,334,7.2,7.5,14811,84.1%
50,GOSU,8,1988,6.5,7.5,2499,84.1%
51,Ubongo,7,1052,6.7,7.1,7781,80.0%
52,Thunderstone,7,694,6.9,8.0,10079,80.0%
