,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Coup,78,501,7.0,8.0,35884,99.9%
1,Kingdomino,26,217,7.4,-1.0,32067,99.7%
2,Sushi Go!,21,444,7.1,7.5,34649,99.2%
3,One Night Ultimate Werewolf,17,413,7.1,7.0,21419,98.0%
4,7 Wonders,14,60,7.8,8.0,84104,96.0%
5,Carcassonne,13,181,7.4,7.0,101546,94.9%
6,Survive: Escape from Atlantis!,12,285,7.3,7.5,20407,93.6%
7,Santorini,11,166,7.5,7.0,27705,92.0%
8,Hive,11,246,7.3,8.0,29494,92.0%
9,Pictomania (Second Edition),10,1346,7.6,-1.0,1022,90.0%
10,Gloomhaven,10,1,8.8,9.0,41815,90.0%
11,Eminent Domain,10,556,7.0,9.0,9502,90.0%
12,5-Minute Dungeon,10,751,7.1,8.25,6600,90.0%
13,Skull,9,381,7.2,7.0,14130,87.4%
14,Tiny Epic Galaxies,8,271,7.4,6.0,15645,84.1%
15,Love Letter,8,282,7.2,9.0,55827,84.1%
16,Akrotiri,8,706,7.3,9.0,3624,84.1%
17,Wits & Wagers,7,622,6.9,7.0,13343,80.0%
18,Sprawlopolis,7,486,7.5,-1.0,4028,80.0%
19,Dungeon Dice,7,4036,6.8,6.0,580,80.0%
20,The Castles of Burgundy,7,15,8.1,8.0,46330,80.0%
21,Province,6,3303,6.3,8.0,1243,74.8%
22,Pandemic,6,99,7.6,7.0,101865,74.8%
23,Norsaga,6,7012,6.4,8.5,227,74.8%
24,Monikers,6,340,7.8,9.0,3475,74.8%
25,Lagoon: Land of Druids,6,3308,6.3,7.0,1302,74.8%
26,Dome Crushers,6,10621,6.3,-1.0,112,74.8%
27,Afternova,6,6076,7.0,-1.0,168,74.8%
28,Topiary,5,2495,6.7,9.5,1023,68.3%
29,That's Not Lemonade,5,11354,6.1,-1.0,132,68.3%
30,Steampunk Rally,5,554,7.2,9.0,5718,68.3%
31,Scythe,5,14,8.2,9.0,57625,68.3%
32,Robot Turtles,5,4976,6.0,9.0,1108,68.3%
33,Mint Works,5,804,7.0,7.0,4905,68.3%
34,Eminent Domain: Battlecruisers,5,3959,6.4,8.0,673,68.3%
35,Caverna: The Cave Farmers,5,30,8.0,8.0,28040,68.3%
36,Agricola: All Creatures Big and Small,5,279,7.4,7.0,12301,68.3%
37,World Championship Russian Roulette,4,2707,6.9,9.0,780,60.1%
38,Villages of Valeria,4,1060,7.1,6.0,2758,60.1%
39,Tiny Epic Western,4,1455,6.7,8.0,3624,60.1%
40,Steam Park,4,915,6.9,7.0,5492,60.1%
41,Pixel Tactics Deluxe,4,2753,7.4,7.0,494,60.1%
42,Paperback,4,457,7.2,7.5,8906,60.1%
43,Friday,4,413,7.1,8.0,16438,60.1%
44,A Fake Artist Goes to New York,4,656,7.2,-1.0,4768,60.1%
45,Dragon Slayer,4,10961,5.6,5.0,1648,60.1%
