,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,48,59,7.8,9.0,46293,99.9%
1,Dominion,40,98,7.6,6.0,77920,99.9%
2,Race for the Galaxy: The Gathering Storm,37,-1,8.1,9.0,9575,99.9%
3,Dominion: Intrigue,32,84,7.7,6.5,30066,99.9%
4,Race for the Galaxy: Rebel vs Imperium,31,-1,7.9,9.0,5715,99.9%
5,Dominion: Seaside,21,-1,8.0,6.5,14447,99.2%
6,Race for the Galaxy: The Brink of War,18,-1,7.8,9.0,3439,98.4%
7,Magic: The Gathering,13,158,7.5,9.0,32365,94.9%
8,Descent: Journeys in the Dark,13,376,7.3,8.0,11316,94.9%
9,Pairs,12,2578,6.4,-1.0,2064,93.6%
10,Dominion: Prosperity,12,-1,8.3,7.0,13433,93.6%
11,Alien Frontiers,12,232,7.4,8.0,14122,93.6%
12,Warhammer: Invasion,11,609,7.2,8.75,5692,92.0%
13,Blink,10,4707,5.9,8.0,1850,90.0%
14,Steam,9,186,7.6,9.0,9546,87.4%
15,Mage Knight Board Game,9,26,8.1,9.0,27775,87.4%
16,Dominion: Alchemy,9,-1,6.9,6.0,8092,87.4%
17,Cosmic Encounter,9,144,7.5,9.0,27327,87.4%
18,Coloretto,9,542,7.0,8.5,17960,87.4%
19,Red7,8,657,6.9,-1.0,12645,84.1%
20,Race for the Galaxy: Alien Artifacts,8,-1,7.5,9.0,1496,84.1%
21,Morels,8,706,7.0,9.5,7266,84.1%
22,Impulse,8,1543,6.9,9.5,1946,84.1%
23,Dominion: Cornucopia,8,-1,7.7,6.5,5662,84.1%
24,Talisman (Revised 4th Edition),7,1476,6.5,8.0,13215,80.0%
25,Roll for the Galaxy,7,94,7.7,8.5,26342,80.0%
26,Love Letter,7,282,7.2,5.0,55827,80.0%
27,King of Tokyo,7,313,7.2,8.0,57483,80.0%
28,DungeonQuest (Third Edition),7,1669,6.6,9.0,3194,80.0%
29,Cosmic Encounter: Cosmic Incursion,7,-1,8.2,9.0,3253,80.0%
30,Scrabble,6,1807,6.3,6.0,26658,74.8%
31,Runebound: Second Edition,6,888,6.9,8.0,7749,74.8%
32,Rack-O,6,6313,5.8,6.5,2600,74.8%
33,Glory to Rome,6,200,7.5,8.0,12957,74.8%
34,Arkham Horror,6,333,7.3,8.0,36754,74.8%
35,Sequence,5,3221,6.0,-1.0,7464,68.3%
36,PitchCar,5,386,7.3,8.0,9625,68.3%
37,Carcassonne: Expansion 1 – Inns & Cathedrals,5,-1,7.6,7.5,19773,68.3%
38,Carcassonne,5,181,7.4,8.0,101546,68.3%
39,Brass: Lancashire,5,19,8.2,9.5,19333,68.3%
40,Zombicide,4,481,7.2,7.75,16522,60.1%
41,Ticket to Ride: Europe,4,119,7.5,7.0,58364,60.1%
42,StarCraft: The Board Game,4,448,7.3,9.0,7042,60.1%
43,Merchant of Venus,4,996,7.1,10.0,2646,60.1%
44,Martian Dice,4,2528,6.2,-1.0,3169,60.1%
45,Eight-Minute Empire: Legends,4,880,7.0,8.5,4529,60.1%
46,Cosmic Encounter: Cosmic Conflict,4,-1,8.1,9.0,2035,60.1%
47,Coin Age,4,3815,6.1,9.0,1809,60.1%
48,To Court the King,3,1806,6.5,7.0,3870,49.8%
49,Talisman (Revised 4th Edition): The Dungeon Expansion,3,-1,7.3,8.0,1902,49.8%
50,Take the Cake,3,16992,5.5,-1.0,82,49.8%
51,Prophecy,3,2001,6.7,7.0,1882,49.8%
52,Omen: A Reign of War,3,1193,7.4,7.5,1458,49.8%
53,Ogre,3,1288,6.9,-1.0,2676,49.8%
54,Kemet,3,102,7.7,8.0,16243,49.8%
55,"Hey, That's My Fish!",3,855,6.7,7.0,19341,49.8%
56,Glen More,3,346,7.3,7.0,8672,49.8%
57,Earth Reborn,3,477,7.7,8.0,3233,49.8%
58,Dominion: Hinterlands,3,-1,8.0,6.5,5757,49.8%
59,Descent: The Well of Darkness,3,-1,7.7,9.0,2100,49.8%
60,Cosmic Encounter: Cosmic Alliance,3,-1,8.1,-1.0,1513,49.8%
61,Arkham Horror: Dunwich Horror Expansion,3,-1,7.8,8.0,6201,49.8%
62,Alien Frontiers: Factions,3,-1,7.7,8.0,1466,49.8%
63,Acquire,3,276,7.3,8.0,18189,49.8%
64,War of the Ring: Second Edition,2,12,8.5,9.5,13658,36.9%
65,Ticket to Ride: Nordic Countries,2,154,7.6,8.0,11593,36.9%
66,Terraforming Mars,2,4,8.4,8.0,64485,36.9%
67,Talisman (Revised 4th Edition): The Sacred Pool Expansion,2,-1,7.3,-1.0,1160,36.9%
68,Talisman (Revised 4th Edition): The Reaper Expansion,2,-1,7.4,-1.0,2439,36.9%
69,Talisman (Revised 4th Edition): The Highland Expansion,2,-1,7.3,8.0,1369,36.9%
