,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,San Juan,20,293,7.3,8.0,22214,99.0%
1,Tichu,18,170,7.6,8.0,13267,98.4%
2,Saint Petersburg,17,303,7.3,8.0,14518,98.0%
3,For Sale,17,301,7.2,8.0,23815,98.0%
4,PitchCar,15,386,7.3,8.0,9625,96.8%
5,Blue Moon,15,1165,6.7,6.0,5497,96.8%
6,Pandemic,14,99,7.6,9.0,101865,96.0%
7,Modern Art,14,221,7.4,8.0,16670,96.0%
8,Caylus,14,75,7.8,9.0,26766,96.0%
9,Yspahan,10,576,7.1,7.0,7744,90.0%
10,Ra,10,177,7.5,7.0,19077,90.0%
11,Coloretto,10,542,7.0,6.0,17960,90.0%
12,Puerto Rico,9,28,8.0,9.0,63032,87.4%
13,Battle Line,9,224,7.4,7.0,15624,87.4%
14,Ticket to Ride,8,174,7.4,6.0,71408,84.1%
15,Power Grid,8,39,7.9,7.0,56129,84.1%
16,The Princes of Florence,7,182,7.5,7.0,14549,80.0%
17,Loopin' Louie,7,922,6.8,6.0,8390,80.0%
18,Torres,6,528,7.1,8.0,8723,74.8%
19,The Scepter of Zavandor,6,1213,7.0,9.0,2482,74.8%
20,Montgolfiere,6,7833,5.8,4.0,588,74.8%
21,Factory Fun,6,1175,6.8,9.0,3403,74.8%
22,Dominion,6,98,7.6,10.0,77920,74.8%
23,Can't Stop,6,739,6.8,6.0,13213,74.8%
24,Balloon Cup,6,1143,6.7,5.0,5751,74.8%
25,Age of Steam,6,118,7.8,10.0,8840,74.8%
26,Winner's Circle,5,834,7.0,5.0,5048,68.3%
27,Sleuth,5,1205,6.9,7.0,2734,68.3%
28,Race for the Galaxy,5,59,7.8,9.0,46293,68.3%
29,Palazzo,5,1922,6.5,6.0,2402,68.3%
30,Citadels,5,403,7.1,6.0,48290,68.3%
31,The Castle of the Devil,5,2346,6.4,8.0,2148,68.3%
32,Die Macher,4,286,7.6,8.0,5222,60.1%
33,Lost Cities,4,322,7.2,6.0,37164,60.1%
34,Indonesia,4,231,7.9,10.0,4030,60.1%
35,Clans,4,1451,6.6,5.0,4861,60.1%
36,Carcassonne,4,181,7.4,5.0,101546,60.1%
37,Bohnanza,4,450,7.0,6.0,38186,60.1%
38,Amun-Re,4,365,7.3,8.0,8554,60.1%
39,6 nimmt!,4,597,6.9,5.0,20527,60.1%
40,Web of Power,3,714,7.3,8.0,3342,49.8%
41,Union Pacific,3,668,7.2,8.0,4173,49.8%
