,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,161,59,7.8,8.0,46293,99.9%
1,Jungle Speed,55,1382,6.5,6.0,11283,99.9%
2,Battle Line,21,224,7.4,8.0,15624,99.2%
3,Brawl,13,3404,6.3,8.0,1150,94.9%
4,Space Alert,11,219,7.4,10.0,14751,92.0%
5,Ultimate Mastermind,10,6412,5.9,7.0,659,90.0%
6,Lost Cities,10,322,7.2,7.0,37164,90.0%
7,Las Vegas,10,502,7.1,8.0,9208,90.0%
8,Sandwich,7,6917,6.3,8.0,283,80.0%
9,Formula D,7,520,7.0,8.0,17119,80.0%
10,Flash Point: Fire Rescue,7,344,7.2,9.0,20894,80.0%
11,Fireball Island: The Curse of Vul-Kar,7,1047,6.9,9.0,4160,80.0%
12,Tank Chess,6,6681,7.6,8.5,124,74.8%
13,Rush & Bash,6,2543,6.8,9.0,941,74.8%
14,Pandemic,6,99,7.6,8.0,101865,74.8%
15,Escape: The Curse of the Temple,6,544,7.0,8.5,15459,74.8%
16,Diplomacy,6,605,7.0,7.5,12083,74.8%
17,Star Wars: The Queen's Gambit,5,773,7.6,10.0,2096,68.3%
18,Off the Dead: Chapitre 1 – Morts à Venice Beach,5,7440,6.7,7.5,146,68.3%
19,Infinity Gauntlet: A Love Letter Game,5,1976,7.2,8.5,874,68.3%
20,Ghost Stories,5,275,7.3,8.0,19378,68.3%
21,Bamboleo,5,3000,6.4,8.0,1397,68.3%
22,Room 25,4,1100,6.7,7.5,5833,60.1%
23,Reiner Knizia's Decathlon,4,3384,6.3,7.0,1175,60.1%
24,Qwixx,4,764,6.9,7.0,9443,60.1%
25,Light Speed,4,3153,6.3,7.0,1202,60.1%
26,Kung Fu Fighting,4,4686,6.1,9.0,984,60.1%
27,King of Tokyo,4,313,7.2,7.5,57483,60.1%
28,The 7th Continent,4,32,8.2,10.0,16777,60.1%
29,Time's Up! Edición Azul,3,1498,7.3,7.0,1150,49.8%
30,The Adventurers: The Temple of Chac,3,1414,6.6,7.5,4614,49.8%
31,Taktika,3,5338,7.1,-1.0,186,49.8%
32,Steam Torpedo: First Contact,3,6041,6.2,9.0,415,49.8%
33,The Resistance,3,267,7.3,9.0,35861,49.8%
34,Pixel Tactics,3,1219,6.9,9.0,2976,49.8%
35,Kart sur Glace,3,14006,6.2,9.0,46,49.8%
36,Caveman Curling,3,4630,6.3,6.0,592,49.8%
37,JAB: Realtime Boxing,3,3869,6.2,9.5,1021,49.8%
38,Detective: A Modern Crime Board Game,3,152,7.9,9.0,6965,49.8%
39,Claustrophobia,3,301,7.5,9.0,6645,49.8%
40,Armorica,3,6427,6.5,7.0,217,49.8%
41,Archaeologia,3,8374,6.7,8.5,101,49.8%
42,Aliens: This Time It's War,3,4501,7.5,8.0,200,49.8%
43,That's Pretty Clever!,2,130,7.6,-1.0,14225,36.9%
44,Talisman (Revised 4th Edition),2,1476,6.5,7.0,13215,36.9%
45,Space Hulk: Death Angel – The Card Game,2,614,7.0,9.0,12204,36.9%
46,Snow Tails,2,763,7.0,8.0,6008,36.9%
47,Regatta,2,8499,6.1,8.0,241,36.9%
48,Terror in Meeple City,2,857,6.9,9.0,7117,36.9%
49,Okko: Era of the Asagiri,2,3251,6.7,9.0,757,36.9%
50,Neuroshima Hex! 3.0,2,281,7.4,8.0,13269,36.9%
51,Mr. Jack Pocket,2,797,6.9,7.5,7558,36.9%
52,Machi Koro,2,987,6.6,7.0,26165,36.9%
53,Lifeboat,2,2420,6.3,8.5,2792,36.9%
54,K2,2,568,7.1,7.0,9050,36.9%
55,Arkham Horror,2,333,7.3,7.0,36754,36.9%
56,Hanabi & Ikebana,2,-1,7.4,7.0,634,36.9%
57,Flick 'em Up!,2,742,7.0,9.0,7682,36.9%
58,Fauna,2,871,7.0,6.5,4009,36.9%
59,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2,1676,6.5,8.0,5536,36.9%
60,En Garde,2,2485,6.5,8.0,1576,36.9%
61,Crazy Kick,2,4440,6.3,10.0,596,36.9%
62,Conan,2,459,7.7,10.0,3953,36.9%
63,Colt Express,2,392,7.1,9.0,24660,36.9%
64,Battue: Storm of the Horse Lords,2,6672,5.9,8.0,603,36.9%
65,Battleship Galaxies,2,2680,6.6,9.0,1206,36.9%
66,A la carte,2,1917,6.5,6.0,3077,36.9%
67,Würfel Bingo,1,3870,6.4,6.5,711,20.5%
68,"Unmatched: Battle of Legends, Volume One",1,558,8.0,-1.0,1942,20.5%
69,Stronghold,1,817,7.2,8.0,3376,20.5%
70,Star Wars: X-Wing Miniatures Game,1,108,7.7,8.0,23036,20.5%
71,Star Wars: Rebellion,1,9,8.4,10.0,22983,20.5%
72,Star Wars: Imperial Assault,1,43,8.0,-1.0,20456,20.5%
73,Set & Match,1,2391,7.6,9.0,526,20.5%
74,Rush n' Crush,1,3960,6.3,9.0,812,20.5%
75,Roll Player,1,194,7.5,-1.0,13177,20.5%
76,Risk: Star Wars Edition,1,918,7.0,6.5,3691,20.5%
77,Quo Vadis?,1,2215,6.5,8.0,2141,20.5%
78,San Juan (Second Edition),1,318,7.5,8.0,5814,20.5%
79,Pocket Battles: Celts vs. Romans,1,3082,6.4,-1.0,1237,20.5%
80,Pitch Out,1,11430,7.3,7.0,33,20.5%
81,Passing Shot,1,8183,6.9,6.0,116,20.5%
82,Museum,1,1239,7.3,7.0,1754,20.5%
83,Mixmo,1,5782,6.4,6.0,325,20.5%
84,Mice and Mystics,1,325,7.3,7.0,16705,20.5%
85,Meuterer,1,1136,6.9,7.0,3222,20.5%
86,Mansions of Madness,1,382,7.3,7.0,12741,20.5%
87,Elder Sign,1,548,7.0,6.0,22122,20.5%
88,Last Night on Earth: The Zombie Game,1,703,6.9,8.0,13528,20.5%
89,Fearsome Floors,1,1115,6.7,7.0,7539,20.5%
90,Hostage Negotiator,1,1035,6.9,9.0,4182,20.5%
