,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Dominion,36,98,7.6,9.0,77920,99.9%
1,TransAmerica,22,1104,6.7,8.0,7688,99.3%
2,Love Letter,13,282,7.2,7.0,55827,94.9%
3,Kingdom Builder,13,545,7.0,7.0,19618,94.9%
4,Tsuro,12,933,6.7,6.0,23277,93.6%
5,King of Tokyo,12,313,7.2,6.0,57483,93.6%
6,For Sale,11,301,7.2,7.0,23815,92.0%
7,Tzolk'in: The Mayan Calendar,10,40,7.9,8.0,30663,90.0%
8,Star Realms,10,115,7.6,-1.0,35855,90.0%
9,Fangs,10,924,6.8,7.0,7995,90.0%
10,Diamant,10,718,6.8,6.0,17037,90.0%
11,7 Wonders,10,60,7.8,8.0,84104,90.0%
12,Ticket to Ride,8,174,7.4,7.0,71408,84.1%
13,San Juan,8,293,7.3,7.0,22214,84.1%
14,Loopin' Louie,8,922,6.8,9.0,8390,84.1%
15,Indigo,8,1287,6.8,6.0,2901,84.1%
16,Coloretto,8,542,7.0,8.0,17960,84.1%
17,Tobago,7,488,7.1,8.0,10608,80.0%
18,Finca,7,636,7.1,8.0,6811,80.0%
19,Wiz-War (Eighth Edition),6,805,7.1,7.5,4642,74.8%
20,Ra: The Dice Game,6,1447,6.8,7.0,2446,74.8%
21,Catan: Junior,6,1790,6.6,8.0,2549,74.8%
22,Carcassonne,6,181,7.4,6.0,101546,74.8%
23,Stone Age,5,111,7.6,8.0,44874,68.3%
24,Power Grid,5,39,7.9,8.0,56129,68.3%
25,Make 'n' Break,5,4435,6.1,6.0,1088,68.3%
26,Keltis: Das Kartenspiel,5,2084,6.7,-1.0,1573,68.3%
27,Coup,5,501,7.0,7.0,35884,68.3%
28,Witch's Brew,4,928,7.0,8.0,3652,60.1%
29,Thurn and Taxis,4,428,7.1,7.0,18091,60.1%
30,Rise of Augustus,4,983,6.7,7.0,7564,60.1%
31,No Thanks!,4,449,7.1,7.0,20289,60.1%
32,Manila,4,803,7.0,7.0,5483,60.1%
33,Las Vegas,4,502,7.1,7.0,9208,60.1%
34,Dominion: Seaside,4,-1,8.0,9.0,14447,60.1%
35,Carson City,4,473,7.2,8.0,6733,60.1%
36,Archaeology: The Card Game,4,1522,6.7,-1.0,3083,60.1%
37,Ad Astra,4,1238,6.9,7.5,2861,60.1%
38,7 Wonders: Leaders,4,-1,7.8,7.0,13462,60.1%
39,Steam,3,186,7.6,9.0,9546,49.8%
40,Small World,3,255,7.3,8.0,61593,49.8%
41,Jambo,3,642,7.0,8.0,7958,49.8%
42,Hamsterrolle,3,1564,6.8,7.5,2047,49.8%
43,Endeavor,3,295,7.4,9.0,9077,49.8%
44,Clubs,3,3232,6.5,5.0,825,49.8%
45,Chicago Express,3,453,7.2,7.0,7392,49.8%
46,Unexpected Treasures,2,4307,6.2,6.0,738,36.9%
47,Tumblin-Dice,2,716,7.2,-1.0,3886,36.9%
48,Roll For It! Deluxe Edition,2,2196,6.6,-1.0,1852,36.9%
49,Qwixx,2,764,6.9,6.0,9443,36.9%
50,Qwirkle,2,796,6.8,7.0,16075,36.9%
51,Paris Connection,2,1518,6.7,-1.0,2448,36.9%
52,The Magic Labyrinth,2,1053,6.8,6.0,4859,36.9%
53,Lost Cities: The Board Game,2,1178,6.8,7.0,3857,36.9%
54,Labyrinth,2,1612,6.4,6.0,10468,36.9%
55,Jamaica,2,493,7.1,7.0,16227,36.9%
56,Isla Dorada,2,1645,6.7,7.0,2405,36.9%
57,Catan,2,395,7.2,7.0,101212,36.9%
58,Blokus,2,646,6.9,6.5,22840,36.9%
59,Airlines Europe,2,419,7.3,8.0,6809,36.9%
60,6 nimmt! Junior,2,14268,5.7,6.0,152,36.9%
61,Wicked Witches Way,1,2750,6.4,-1.0,1472,20.5%
62,Villa Paletti,1,1789,6.4,6.0,4030,20.5%
