,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Legendary: A Marvel Deck Building Game,12,175,7.6,7.5,19734,93.6%
1,Dragomino,12,5151,7.3,7.0,175,93.6%
2,Monza,10,2108,6.6,8.0,1820,90.0%
3,A Feast for Odin,10,21,8.2,7.5,17278,90.0%
4,Combat Commander: Europe,7,156,7.9,8.0,5376,80.0%
5,Loopin' Louie,6,922,6.8,7.0,8390,74.8%
6,Flamme Rouge,6,198,7.6,8.0,12056,74.8%
7,Mysterium,5,256,7.3,8.0,31970,68.3%
8,Carcassonne Junior,5,1478,6.7,7.0,3305,68.3%
9,Ghost Fightin' Treasure Hunters,5,953,7.2,8.0,2832,68.3%
10,Welcome To...,4,126,7.6,8.0,17195,60.1%
11,Rising Sun,4,85,7.9,7.5,15717,60.1%
12,Hoplomachus: Origins,4,2214,7.8,8.0,514,60.1%
13,Gloomhaven: Jaws of the Lion,4,7,8.9,9.0,7952,60.1%
14,Unlock!: Timeless Adventures,3,1035,8.0,8.0,1052,49.8%
15,Unlock!: Exotic Adventures,3,-1,7.5,7.0,1172,49.8%
16,Unlock!: Epic Adventures,3,1406,8.0,6.0,759,49.8%
17,Under Falling Skies,3,956,8.1,8.0,1117,49.8%
18,Suburbia,3,146,7.5,6.0,21531,49.8%
19,Inis,3,107,7.8,8.5,12580,49.8%
20,Horrified,3,184,7.8,9.0,6328,49.8%
21,The Gallerist,3,57,8.0,9.0,9649,49.8%
22,Vinhos Deluxe Edition,2,109,8.2,9.0,4225,36.9%
23,Village,2,156,7.5,7.5,20214,36.9%
24,Unlock!: Escape Adventures – Squeek & Sausage,2,909,7.2,6.0,2600,36.9%
25,Too Many Bones: Undertow,2,324,8.8,9.0,1638,36.9%
26,Sushi Go!,2,444,7.1,7.0,34649,36.9%
27,Set a Watch,2,1188,7.4,7.0,1726,36.9%
28,Railroad Ink: Deep Blue Edition,2,484,7.3,6.0,6463,36.9%
29,The Lord of the Rings,2,876,6.8,8.0,14258,36.9%
30,Letters from Whitechapel,2,264,7.4,8.0,13687,36.9%
31,Food Chain Magnate,2,30,8.1,8.0,13806,36.9%
32,Cloudspire,2,749,8.2,-1.0,1402,36.9%
33,Cities: Skylines – The Board Game,2,2639,6.8,7.0,887,36.9%
34,Blood Rage,2,34,8.0,8.0,33822,36.9%
35,Unlock!: Secret Adventures – The Adventurers of Oz,1,1327,7.5,6.0,1130,20.5%
36,Unlock!: Mystery Adventures – The Tonipal's Treasure,1,1457,7.1,6.0,1588,20.5%
37,Unlock!: Escape Adventures – The Island of Doctor Goorse,1,1901,6.7,6.0,1667,20.5%
38,Unlock!: Escape Adventures – The Formula,1,1069,7.1,6.0,2501,20.5%
39,Treasure Island,1,669,7.3,8.0,3711,20.5%
40,Tournament at Avalon,1,4204,7.7,7.0,207,20.5%
41,Nemo's War (Second Edition),1,252,8.0,9.0,3403,20.5%
42,Kanban EV,1,848,8.9,-1.0,845,20.5%
43,K2,1,568,7.1,-1.0,9050,20.5%
44,Hoplomachus: Rise of Rome,1,2763,8.2,-1.0,322,20.5%
45,For Sale,1,301,7.2,8.0,23815,20.5%
46,Escape Plan,1,445,7.6,8.0,3492,20.5%
47,Enchanted Forest,1,6761,5.7,6.0,2490,20.5%
48,Cyclades,1,183,7.5,7.0,17824,20.5%
49,Century: Spice Road,1,250,7.4,7.0,18492,20.5%
50,Balance,1,18520,5.0,6.0,63,20.5%
51,Labyrinth,1,1612,6.4,-1.0,10468,20.5%
52,A War of Whispers,0,1750,7.5,-1.0,907,0.0%
53,War of the Ring: Warriors of Middle-earth,0,-1,8.4,-1.0,854,0.0%
54,War of the Ring: Second Edition,0,12,8.5,9.0,13658,0.0%
55,War of the Ring: Lords of Middle-earth,0,-1,8.6,-1.0,1456,0.0%
56,Vinhos Deluxe Edition: Tasting Room Expansion Pack,0,-1,7.9,-1.0,153,0.0%
57,Vinhos Deluxe Edition: Islands Expansion Pack,0,-1,8.2,-1.0,138,0.0%
58,Vinhos Deluxe Edition: Experts Expansion Pack,0,-1,8.2,-1.0,148,0.0%
59,Vinhos Deluxe Edition: Connoisseur Expansion Pack,0,-1,8.1,-1.0,150,0.0%
60,Village: Inn,0,-1,7.9,8.0,2838,0.0%
61,Unlock!: Heroic Adventures,0,675,7.8,6.0,1802,0.0%
62,Too Many Bones: Tink,0,-1,8.6,-1.0,409,0.0%
63,Too Many Bones: Splice & Dice,0,-1,8.7,-1.0,206,0.0%
64,Too Many Bones: Nugget,0,-1,8.8,-1.0,507,0.0%
65,Too Many Bones: Lab Rats,0,-1,8.6,-1.0,99,0.0%
66,Too Many Bones: Ghillie,0,-1,8.8,-1.0,544,0.0%
67,Too Many Bones: Gasket,0,-1,8.9,-1.0,380,0.0%
68,Too Many Bones: Dart,0,-1,8.6,-1.0,122,0.0%
69,Too Many Bones,0,48,8.4,-1.0,6013,0.0%
70,Swordquest,0,15521,6.1,-1.0,33,0.0%
71,Suburbia Inc,0,-1,8.0,-1.0,2725,0.0%
72,Suburbia 5★,0,-1,7.0,-1.0,624,0.0%
73,Rising Sun: Monster Pack,0,-1,8.2,-1.0,1182,0.0%
74,Rising Sun: Kami Unbound,0,-1,8.1,-1.0,1154,0.0%
75,Rising Sun: Daimyo Box,0,-1,8.5,-1.0,1293,0.0%
76,A Pleasant Journey to Neko: Penguin Habitat 4,0,-1,6.3,-1.0,5,0.0%
77,A Pleasant Journey to Neko: Penguin Habitat 3,0,-1,6.7,-1.0,5,0.0%
78,A Pleasant Journey to Neko: Penguin Habitat 1,0,-1,7.0,-1.0,13,0.0%
79,A Pleasant Journey to Neko: Neko Harbour 2,0,-1,6.0,-1.0,3,0.0%
80,Orléans: Trade & Intrigue,0,-1,8.4,-1.0,2196,0.0%
81,Orléans: Deluxe Edition,0,-1,8.4,7.0,1480,0.0%
82,Ogre,0,1288,6.9,-1.0,2676,0.0%
83,Nemo's War (Second Edition): Nautilus Upgrades Expansion Pack,0,-1,7.7,-1.0,237,0.0%
84,Nemo's War (Second Edition): Dramatis Personae Expansion Pack #3,0,-1,7.9,-1.0,146,0.0%
85,Nemo's War (Second Edition): Bold and Caring Expansion Pack #2,0,-1,8.0,-1.0,151,0.0%
86,Mysterium: Secrets & Lies,0,-1,8.0,-1.0,1290,0.0%
87,Mysterium: Promo Cards,0,-1,7.6,-1.0,446,0.0%
88,Mysterium: Hidden Signs,0,-1,7.8,-1.0,2423,0.0%
89,My Little Scythe,0,606,7.4,-1.0,3773,0.0%
90,Middle-earth Strategy Battle Game: The Lord of the Rings – Battle of Pelennor Fields,0,6810,8.7,-1.0,67,0.0%
91,"Legends of Andor: Koram, the Gor Chieftain",0,-1,7.6,-1.0,42,0.0%
92,Legends of Andor: Call of the Skrals,0,-1,7.3,-1.0,108,0.0%
93,Legends of Andor,0,397,7.2,-1.0,14950,0.0%
94,Legendary: A Marvel Deck Building Game – Paint the Town Red,0,-1,7.9,7.5,2947,0.0%
95,Legendary: A Marvel Deck Building Game – Guardians of the Galaxy,0,-1,8.0,7.25,2903,0.0%
96,Legendary: A Marvel Deck Building Game – Fantastic Four,0,-1,8.0,7.0,2792,0.0%
97,Legendary: A Marvel Deck Building Game – Deadpool,0,-1,7.7,-1.0,925,0.0%
98,Legendary: A Marvel Deck Building Game – Dark City,0,-1,8.3,8.0,4913,0.0%
99,Kingdomino,0,217,7.4,-1.0,32067,0.0%
100,The King is Dead: Second Edition,0,1493,8.1,-1.0,685,0.0%
101,Inis: Seasons of Inis,0,-1,8.3,8.0,527,0.0%
102,Great War Commander,0,2941,8.4,-1.0,301,0.0%
103,The Gallerist: Scoring Expansion,0,-1,7.9,-1.0,130,0.0%
104,The Gallerist: KS Stretch Goal Pack #2,0,-1,7.7,-1.0,245,0.0%
105,Flamme Rouge: Peloton,0,-1,8.1,-1.0,1887,0.0%
106,Flamme Rouge: Meteo,0,-1,7.5,-1.0,689,0.0%
107,A Feast for Odin: The Norwegians,0,-1,9.0,-1.0,1663,0.0%
108,Escape Plan: Upgrade Pack,0,-1,7.7,-1.0,202,0.0%
109,Dragon Keepers,0,6196,6.8,6.0,199,0.0%
110,Dawn of the Zeds (Third Edition),0,574,8.2,-1.0,1566,0.0%
111,D-Day at Omaha Beach,0,594,8.3,6.0,1520,0.0%
112,Cyclades: Hades,0,-1,8.0,-1.0,2240,0.0%
113,Cuboro Tricky Ways,0,11508,6.5,6.0,63,0.0%
114,The Crew: The Quest for Planet Nine,0,41,8.0,-1.0,14567,0.0%
115,CO₂: Second Chance,0,714,7.7,-1.0,2100,0.0%
116,Combat Commander: Resistance!,0,-1,8.5,-1.0,296,0.0%
117,Combat Commander: Mediterranean,0,-1,8.5,8.0,1230,0.0%
118,Combat Commander: Battle Pack #6 – Sea Lion,0,-1,8.4,-1.0,172,0.0%
119,Combat Commander: Battle Pack #5 – Fall of the West,0,-1,8.5,-1.0,247,0.0%
120,Combat Commander: Battle Pack #3 – Normandy,0,-1,8.5,-1.0,405,0.0%
121,Combat Commander: Battle Pack #2 – Stalingrad,0,-1,8.4,-1.0,550,0.0%
122,Combat Commander: Battle Pack #1 – Paratroopers,0,-1,8.2,-1.0,617,0.0%
123,Cloudspire: Portal Seekers,0,-1,8.3,-1.0,122,0.0%
124,Cloudspire: Griege,0,-1,8.5,-1.0,143,0.0%
125,Carcassonne,0,181,7.4,-1.0,101546,0.0%
126,Brass: Lancashire,0,19,8.2,-1.0,19333,0.0%
127,Brass: Birmingham,0,3,8.7,-1.0,18969,0.0%
128,Blood Rage: Mystics of Midgard,0,-1,7.9,-1.0,2195,0.0%
129,Blood Rage: Gods of Ásgard,0,-1,7.7,-1.0,2066,0.0%
130,Blood Rage: 5th Player Extras – Kickstarter Exclusives,0,-1,8.1,-1.0,360,0.0%
131,Blood Rage: 5th Player Expansion,0,-1,8.1,-1.0,2269,0.0%
132,Battlewagon,0,9650,6.4,-1.0,118,0.0%
133,Ant Army,0,-1,4.8,-1.0,6,0.0%
134,Zombie Kidz Evolution,0,659,7.9,-1.0,1872,0.0%
