,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Patchwork,73,88,7.7,9.0,46298,99.9%
1,Qwirkle Cubes,59,2646,6.6,6.5,1220,99.9%
2,Pickomino,54,1252,6.6,7.0,8983,99.9%
3,Ticket to Ride: 10th Anniversary,40,-1,8.3,7.0,5030,99.9%
4,The Castles of Burgundy,39,15,8.1,10.0,46330,99.9%
5,Splendor,38,167,7.5,7.0,58499,99.9%
6,Calico,38,346,8.0,9.0,2850,99.9%
7,No Thanks!,36,449,7.1,7.0,20289,99.9%
8,Würfelwurst,34,8340,6.2,6.0,198,99.9%
9,Ricochet Robots,32,686,7.0,7.5,7998,99.9%
10,A Fistful of Penguins,32,4652,6.0,6.5,996,99.9%
11,Encore!,32,1017,7.0,7.0,3233,99.9%
12,Can't Stop,32,739,6.8,6.8,13213,99.9%
13,Azul,31,50,7.8,7.0,53207,99.9%
14,Las Vegas,30,502,7.1,7.0,9208,99.9%
15,Qwixx,30,764,6.9,6.5,9443,99.9%
16,Ticket to Ride: Europe,29,119,7.5,7.5,58364,99.8%
17,Sleuth,29,1205,6.9,7.0,2734,99.8%
18,P.I.,29,1929,6.7,8.5,1698,99.8%
19,Outside the Scope of BGG,29,3564,6.7,8.0,579,99.8%
20,Herbaceous,28,938,7.1,7.5,3375,99.8%
21,6 nimmt!,27,597,6.9,7.5,20527,99.8%
22,Voldétour,24,10825,7.2,8.0,40,99.6%
23,Kingdomino,24,217,7.4,7.0,32067,99.6%
24,7 Wonders Duel,24,17,8.1,9.0,59932,99.6%
25,Alhambra,23,468,7.0,8.0,28607,99.4%
26,Carcassonne: Hunters and Gatherers,22,490,7.1,7.0,11093,99.3%
27,Nations: The Dice Game,21,836,7.0,9.0,4890,99.2%
28,Finca,21,636,7.1,7.0,6811,99.2%
29,The Builders: Middle Ages,21,1703,6.5,7.5,3938,99.2%
30,Tarantel Tango,20,6212,6.1,8.0,549,99.0%
31,Jaipur,19,135,7.5,7.0,37008,98.7%
32,Who Did It?,18,3657,6.5,9.0,757,98.4%
33,Timeline: Québec,18,8129,6.8,6.5,107,98.4%
34,Snowdonia,18,489,7.4,7.5,4542,98.4%
35,Khet: The Laser Game,18,1981,6.5,7.0,2648,98.4%
36,Ingenious,18,426,7.1,7.0,15617,98.4%
37,Enigma,18,3499,6.4,7.0,816,98.4%
38,Palm Island,17,747,7.3,8.0,3428,98.0%
39,Dice Hospital,17,842,7.2,8.5,3063,98.0%
40,Ubongo: Duel,16,2235,6.9,7.0,1035,97.4%
41,Sagrada,16,147,7.5,7.0,25897,97.4%
42,Pack & Stack,16,2016,6.4,8.0,2901,97.4%
43,Grill Party,16,17471,5.5,6.5,119,97.4%
44,Codenames: Pictures,16,319,7.3,7.0,16964,97.4%
45,Bärenpark,16,291,7.4,6.5,11956,97.4%
46,Wingspan,15,20,8.1,8.5,42672,96.8%
47,Tac Tac Jack,15,1962,6.4,5.0,3452,96.8%
48,Ticket to Ride: Rails & Sails,15,750,7.4,8.0,2947,96.8%
49,King of Tokyo,15,313,7.2,7.0,57483,96.8%
50,Timeline: Events,14,1147,6.8,7.0,4202,96.0%
51,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,14,-1,7.7,7.5,5150,96.0%
52,Shrimp,14,11518,5.8,6.5,247,96.0%
53,Qwixx gemixxt,14,-1,6.7,7.0,604,96.0%
54,Mord im Arosa,14,2278,6.6,6.5,1619,96.0%
55,Langfinger,14,5465,6.2,7.5,492,96.0%
56,Cyclades,14,183,7.5,10.0,17824,96.0%
57,Balloon Cup,14,1143,6.7,7.0,5751,96.0%
58,Stone Age,14,111,7.6,8.0,44874,96.0%
59,Villa Paletti,13,1789,6.4,7.0,4030,94.9%
60,Timeline: Music & Cinema,13,1395,6.8,7.0,3081,94.9%
61,Safranito,13,1812,6.9,6.5,1425,94.9%
62,Tiny Towns,13,321,7.4,9.0,10056,94.9%
63,Dice Stars,13,2471,6.7,6.5,1167,94.9%
64,Friday the 13th,13,1852,6.4,7.0,3784,94.9%
65,Viticulture: Tuscany – Expand the World of Viticulture,12,-1,8.4,8.5,2447,93.6%
66,Ticket to Ride: Switzerland,12,-1,7.5,7.0,4602,93.6%
67,Take That,12,8577,6.2,7.5,200,93.6%
68,Magic Maze,12,497,7.1,8.0,15564,93.6%
69,Loopin' Louie,12,922,6.8,6.5,8390,93.6%
70,Keltis: Das Würfelspiel,12,4154,6.5,6.5,523,93.6%
71,La Granja: No Siesta,12,1480,6.9,7.0,2044,93.6%
72,Fuji Flush,12,1887,6.6,7.0,2348,93.6%
73,Excape,12,2814,6.3,6.0,1570,93.6%
74,Dice Town,12,868,6.9,7.5,6778,93.6%
75,Blueprints,12,944,6.8,7.0,6126,93.6%
76,ARGH,12,5027,6.9,6.5,264,93.6%
77,Alien Frontiers,12,232,7.4,8.0,14122,93.6%
78,Timeline: Inventions,11,1059,6.7,7.5,7245,92.0%
79,Ticket to Ride Map Collection: Volume 4 – Nederland,11,-1,7.4,7.5,2311,92.0%
80,Takenoko,11,280,7.3,7.0,35084,92.0%
81,What the Heck?,11,2260,6.5,6.0,1932,92.0%
82,Parade,11,800,7.0,7.0,5914,92.0%
83,Just One,11,163,7.6,8.0,11621,92.0%
84,Carcassonne: The Castle,11,593,7.1,7.0,7556,92.0%
85,Bumbesi,11,10762,6.0,6.0,162,92.0%
86,Agricola: All Creatures Big and Small,11,279,7.4,8.5,12301,92.0%
87,Zombie Dice,10,2090,6.2,6.5,16146,90.0%
88,Wild Space,10,2638,7.5,8.0,493,90.0%
89,The Little Prince: Make Me a Planet,10,1097,6.9,7.5,3455,90.0%
90,Orléans,10,25,8.1,9.0,22110,90.0%
91,Kingdom Builder: Big Box,10,-1,7.6,8.0,1014,90.0%
92,The Great Heartland Hauling Co.,10,1340,6.9,7.0,2339,90.0%
93,Cinque Terre,10,1712,7.1,8.0,1288,90.0%
94,Ticket to Ride: Nordic Countries,10,154,7.6,7.0,11593,90.0%
95,Zug um Zug: Deutschland,9,2095,7.6,6.0,644,87.4%
96,Zooloretto: The Dice Game,9,2512,6.4,6.5,1842,87.4%
97,Trader,9,5705,6.5,6.5,258,87.4%
98,Ticket to Ride Map Collection: Volume 5 – United Kingdom & Pennsylvania,9,-1,8.0,7.0,4399,87.4%
99,Targi,9,123,7.6,7.5,14453,87.4%
100,Contrario,9,8276,6.1,6.5,234,87.4%
101,The Speicherstadt,9,788,7.0,7.0,4750,87.4%
102,Scattergories,9,2336,6.2,7.0,8503,87.4%
103,Sanssouci,9,1551,7.1,8.0,1388,87.4%
104,San Juan,9,293,7.3,7.0,22214,87.4%
105,Russian Railroads,9,90,7.8,7.5,14806,87.4%
106,Rise of Augustus,9,983,6.7,6.5,7564,87.4%
107,Nations: The Dice Game – Unrest,9,-1,7.8,9.0,655,87.4%
108,Libertalia,9,418,7.2,8.0,12390,87.4%
109,Lemming Mafia,9,3937,6.2,7.0,1000,87.4%
110,Kamisado,9,1409,6.9,8.0,2115,87.4%
111,It's a Wonderful World,9,172,7.9,6.5,5855,87.4%
112,Ginkgopolis,9,412,7.4,8.0,4963,87.4%
113,Flamme Rouge,9,198,7.6,7.0,12056,87.4%
114,Five Tribes,9,65,7.8,8.0,32178,87.4%
115,First Class: All Aboard the Orient Express!,9,393,7.5,9.0,4828,87.4%
116,Draftosaurus,9,676,7.2,7.0,4546,87.4%
117,Welcome To...,8,126,7.6,6.0,17195,84.1%
118,Friday,8,413,7.1,8.0,16438,84.1%
119,Top Race,8,2174,6.8,7.0,1268,84.1%
120,Timeline: Discoveries,8,1341,6.7,7.5,3501,84.1%
121,Ticket to Ride Map Collection: Volume 6 – France & Old West,8,-1,7.7,7.0,1211,84.1%
122,Taluva,8,507,7.2,8.0,7779,84.1%
123,Speedy Words,8,9054,6.1,6.5,175,84.1%
124,Sobek,8,1847,6.7,7.5,2062,84.1%
125,Schweinebande,8,6991,6.0,7.0,413,84.1%
126,The Quacks of Quedlinburg,8,67,7.8,9.0,22044,84.1%
127,Potion Explosion,8,437,7.2,7.5,13355,84.1%
128,L'osti d'jeu,8,7913,6.1,8.0,249,84.1%
129,Orléans: Invasion,8,-1,8.3,8.5,2510,84.1%
130,Okiya,8,2211,6.6,7.0,1743,84.1%
131,Holmes: Sherlock & Mycroft,8,1504,6.9,9.0,2150,84.1%
132,Coyote,8,2352,6.6,6.0,1360,84.1%
133,Code Cracker,8,9796,6.0,6.0,176,84.1%
134,Capo Dei Capi,8,3934,6.8,7.5,450,84.1%
135,Ghost Blitz,8,1099,6.7,7.0,6841,84.1%
136,Ticket to Ride,8,174,7.4,7.0,71408,84.1%
137,3 sind eine zu viel!,8,5537,6.6,7.0,281,84.1%
138,Witty Chronos,7,15930,5.9,6.0,46,80.0%
139,Sushizock im Gockelwok,7,2205,6.5,7.0,2202,80.0%
140,Skull,7,381,7.2,6.0,14130,80.0%
141,Santiago de Cuba,7,993,6.9,6.5,4222,80.0%
142,Rat Hot,7,3546,6.3,6.5,1022,80.0%
143,Ra: The Dice Game,7,1447,6.8,7.0,2446,80.0%
144,Qwinto,7,1105,7.1,7.5,2480,80.0%
145,Was'n das?,7,4813,6.7,7.0,321,80.0%
146,Nautilion,7,1623,7.3,6.5,1118,80.0%
147,The Magic Labyrinth,7,1053,6.8,7.0,4859,80.0%
148,Longhorn,7,2294,6.6,7.0,1538,80.0%
149,Level Up,7,13487,5.8,6.5,184,80.0%
150,Katapult,7,13337,6.6,6.0,32,80.0%
151,K2,7,568,7.1,8.0,9050,80.0%
152,Le Havre,7,47,7.9,10.0,26395,80.0%
153,A Game of Thrones: Hand of the King,7,1458,6.7,7.5,3371,80.0%
154,Fresco,7,331,7.3,9.0,11812,80.0%
155,Dream Home,7,906,6.9,7.0,5505,80.0%
156,Docker,7,16316,5.7,6.0,113,80.0%
157,Do De Li Do,7,3505,6.6,7.0,621,80.0%
158,Dixit: Odyssey,7,212,7.5,7.0,16662,80.0%
159,Dixit,7,278,7.3,7.0,50499,80.0%
160,Discoveries: The Journals of Lewis and Clark,7,762,7.1,8.0,4421,80.0%
161,Dicht dran,7,6831,6.4,6.5,215,80.0%
162,Dragonheart,7,1726,6.5,6.5,3258,80.0%
163,The Castles of Burgundy: The Dice Game,7,1138,6.9,6.0,2962,80.0%
164,Pick-a-Dog,7,3725,6.2,6.5,1286,80.0%
165,Button Up!,7,16736,5.5,7.5,159,80.0%
166,Bärenpark: The Bad News Bears,7,-1,7.9,-1.0,707,80.0%
167,Azul: Stained Glass of Sintra,7,308,7.4,6.5,8764,80.0%
168,Walnut Grove,6,1278,7.0,7.0,2153,74.8%
169,Timeline: Histoire de France,6,11547,6.9,6.5,49,74.8%
170,Time's Up!,6,518,7.3,7.0,5029,74.8%
171,Les taxis de la Marne,6,12105,6.3,6.0,72,74.8%
172,Stick 'Em,6,1012,7.0,6.5,2921,74.8%
173,sQuizz,6,13364,6.3,7.0,42,74.8%
174,Sherlock 13,6,4482,6.5,6.0,530,74.8%
175,Point Salad,6,384,7.3,7.0,7896,74.8%
176,Rummikub,6,1638,6.4,7.0,13147,74.8%
177,Roll Through the Ages: The Bronze Age,6,712,6.9,6.0,11484,74.8%
178,The Dwarf King,6,2276,6.6,6.0,1712,74.8%
179,RoboRally,6,441,7.1,8.0,22444,74.8%
180,Québec,6,1415,7.1,8.0,1504,74.8%
181,Onitama,6,247,7.4,7.0,15071,74.8%
182,New York Zoo,6,1325,7.4,8.5,1349,74.8%
183,Turn the Tide,6,1189,6.8,8.5,3995,74.8%
184,Mint Works,6,804,7.0,5.0,4905,74.8%
185,Lutinfernal,6,-1,7.3,6.5,14,74.8%
186,Luna,6,523,7.3,8.5,4475,74.8%
187,Kingsburg,6,354,7.2,8.0,18324,74.8%
188,Kamon,6,10153,6.4,7.5,84,74.8%
189,Cockroach Poker,6,1027,6.7,7.0,8610,74.8%
190,Jungle Speed,6,1382,6.5,6.5,11283,74.8%
191,Imagine,6,1222,6.9,7.0,2898,74.8%
192,Hop la bille,6,-1,6.4,7.0,26,74.8%
193,Hart an der Grenze,6,3288,6.4,7.0,940,74.8%
194,Fauna,6,871,7.0,6.0,4009,74.8%
195,Dixit: Quest,6,-1,7.7,8.0,6616,74.8%
196,The Castles of Burgundy: The Card Game,6,727,7.0,6.5,5782,74.8%
197,Castellion,6,1568,7.0,-1.0,1748,74.8%
198,Ca$h 'n Guns (Second Edition),6,688,6.9,7.5,12597,74.8%
199,Bora Bora,6,205,7.6,9.0,9086,74.8%
200,The Blue Lion,6,7641,6.0,6.5,330,74.8%
201,Akrotiri,6,706,7.3,7.0,3624,74.8%
202,Vikings,5,432,7.3,7.0,7930,68.3%
203,Valdora,5,1724,6.8,7.0,1905,68.3%
204,Unanimo,5,4397,6.9,7.0,309,68.3%
205,Ticket to Ride Map Collection: Volume 2 – India & Switzerland,5,-1,7.8,7.5,5206,68.3%
206,Through the Desert,5,499,7.1,8.0,12705,68.3%
207,Sushi Go!,5,444,7.1,6.5,34649,68.3%
208,Sun Tzu,5,1223,7.1,8.0,2142,68.3%
209,The Starfarers of Catan,5,1097,6.8,9.0,5031,68.3%
210,Smile,5,3438,6.6,8.0,638,68.3%
211,Royals,5,1061,7.1,8.0,2295,68.3%
212,Privacy,5,6437,6.4,6.5,278,68.3%
213,Power Grid: The First Sparks,5,1215,6.8,7.0,3399,68.3%
214,The Pillars of the Earth,5,298,7.3,7.0,16300,68.3%
215,OctoDice,5,2906,6.5,6.0,1064,68.3%
216,Norenberc,5,2262,6.8,7.5,1060,68.3%
217,Ninja Versus Ninja,5,4744,6.1,6.0,954,68.3%
218,New York 1901,5,989,6.8,6.5,5438,68.3%
219,Metropolys,5,845,7.0,7.5,4008,68.3%
220,Khet: Eye of Horus Beam Splitter,5,-1,6.8,6.0,277,68.3%
221,La Isla,5,951,6.9,7.0,4949,68.3%
222,Home Sweet Home,5,11439,6.1,7.0,111,68.3%
223,Le Havre: The Inland Port,5,1129,6.9,9.0,3346,68.3%
224,Hanabi & Ikebana,5,-1,7.4,6.5,634,68.3%
225,Hab & Gut,5,1272,7.1,8.5,1873,68.3%
226,The Game: Extreme,5,2064,7.0,7.0,1033,68.3%
227,FUSE,5,645,7.1,7.0,7016,68.3%
228,Flowerpower,5,3407,6.6,7.0,698,68.3%
229,Evo (Second Edition),5,1360,7.0,8.5,2119,68.3%
230,Endeavor,5,295,7.4,8.0,9077,68.3%
231,Deep Sea Adventure,5,619,7.0,7.5,10690,68.3%
232,Cottage Garden,5,811,6.9,6.0,6966,68.3%
233,Coloretto Amazonas,5,8823,5.8,6.5,535,68.3%
234,Coloretto,5,542,7.0,6.5,17960,68.3%
235,The Castles of Burgundy: 1st Expansion – New Player Boards,5,-1,8.0,7.5,805,68.3%
236,Casa Grande,5,5081,6.5,7.0,358,68.3%
237,Card City,5,6721,6.0,5.0,404,68.3%
238,Cacao,5,555,7.1,7.0,8276,68.3%
239,Five Cucumbers,5,5239,5.9,6.0,1155,68.3%
240,VOLT: Robot Battle Arena,4,3594,7.0,8.0,412,60.1%
241,Village,4,156,7.5,8.0,20214,60.1%
242,Tzolk'in: The Mayan Calendar,4,40,7.9,9.0,30663,60.1%
243,Travel Carcassonne,4,2824,7.2,7.5,500,60.1%
244,Topoum,4,2456,7.3,7.0,625,60.1%
245,Ticket to Ride: New York,4,861,7.0,6.0,4487,60.1%
246,Thurn and Taxis,4,428,7.1,7.0,18091,60.1%
247,Team Play,4,2876,7.0,6.5,600,60.1%
248,Stumblewood,4,15294,5.8,7.5,53,60.1%
249,Speak Out,4,20148,4.8,6.5,432,60.1%
250,Space Base,4,214,7.6,8.0,8287,60.1%
251,Si j'étais Président...,4,16492,5.6,6.0,30,60.1%
252,SET,4,1438,6.5,7.5,10813,60.1%
