,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Magic: The Gathering,180,158,7.5,9.0,32365,100.0%
1,Push Fight,64,5949,7.5,9.0,133,99.9%
2,Brass: Lancashire,28,19,8.2,9.0,19333,99.8%
3,Through the Ages: A New Story of Civilization,26,6,8.4,9.0,22963,99.7%
4,Innovation,25,334,7.2,10.0,14811,99.6%
5,Dominion,23,98,7.6,10.0,77920,99.4%
6,Pandemic,22,99,7.6,10.0,101865,99.3%
7,Terraforming Mars,18,4,8.4,7.5,64485,98.4%
8,One Night Ultimate Werewolf,16,413,7.1,7.0,21419,97.4%
9,Food Chain Magnate,15,30,8.1,9.5,13806,96.8%
10,Codenames,14,93,7.6,7.5,67424,96.0%
11,Ra,13,177,7.5,7.5,19077,94.9%
12,Pandánte: Light & Dark,12,-1,7.2,8.0,31,93.6%
13,Pandánte,12,7593,6.2,7.0,269,93.6%
14,Pairs,12,2578,6.4,-1.0,2064,93.6%
15,Baseball Highlights: 2045,12,458,7.6,8.0,3665,93.6%
16,Stone Age,11,111,7.6,8.5,44874,92.0%
17,Pandemic: On the Brink,11,-1,8.1,8.0,16131,92.0%
18,Pandemic Legacy: Season 1,11,2,8.6,9.0,41490,92.0%
19,Limes,10,2117,6.9,7.0,1119,90.0%
20,Kingdomino,10,217,7.4,8.0,32067,90.0%
21,Battle Sheep,10,1453,6.6,8.0,3825,90.0%
22,Welcome to the Dungeon,9,1086,6.6,8.0,11699,87.4%
23,Tenzi,9,20195,4.9,6.0,910,87.4%
24,Red7,9,657,6.9,7.5,12645,87.4%
25,Happy Salmon,9,1227,6.8,8.0,4035,87.4%
26,7 Wonders,9,60,7.8,9.0,84104,87.4%
27,Tak,8,809,7.7,7.0,2064,84.1%
28,The Resistance,8,267,7.3,7.9,35861,84.1%
29,Rallyman,8,1003,7.2,8.0,2402,84.1%
30,Lords of Waterdeep,8,71,7.8,7.5,45819,84.1%
31,Epic Card Game,8,1909,6.5,7.0,4292,84.1%
32,Eleminis,8,9025,6.0,9.0,238,84.1%
33,Cribbage,8,615,7.1,7.0,8282,84.1%
34,TZAAR,7,425,7.7,8.0,3215,80.0%
35,Scotland Yard,7,1259,6.5,7.0,14291,80.0%
36,Mottainai,7,937,7.0,7.5,3486,80.0%
37,Indonesia,7,231,7.9,9.0,4030,80.0%
38,Exploding Kittens,7,3303,6.0,6.9,21428,80.0%
39,Camel Up,7,477,7.0,8.5,22756,80.0%
40,Between Two Cities,7,588,7.0,8.0,9466,80.0%
41,Star Realms,6,115,7.6,7.0,35855,74.8%
42,Small World,6,255,7.3,8.0,61593,74.8%
43,Scythe,6,14,8.2,8.0,57625,74.8%
44,Race for the Galaxy,6,59,7.8,7.0,46293,74.8%
45,Puerto Rico,6,28,8.0,8.25,63032,74.8%
46,Pandemic Legacy: Season 2,6,35,8.2,-1.0,12031,74.8%
47,Magic Maze,6,497,7.1,7.5,15564,74.8%
48,KLASK,6,261,7.7,7.0,5624,74.8%
49,King of Tokyo,6,313,7.2,8.0,57483,74.8%
50,Jaipur,6,135,7.5,7.0,37008,74.8%
51,Ingenious,6,426,7.1,8.0,15617,74.8%
52,Hive,6,246,7.3,6.0,29494,74.8%
53,Hero Realms,6,201,7.6,-1.0,12130,74.8%
54,Focus,6,3632,6.5,6.9,748,74.8%
55,Fandooble,6,13008,6.0,6.5,97,74.8%
56,Coup,6,501,7.0,7.0,35884,74.8%
57,Cockroach Poker,6,1027,6.7,6.0,8610,74.8%
58,Witness,5,888,7.3,-1.0,2399,68.3%
59,Tiny Epic Galaxies,5,271,7.4,-1.0,15645,68.3%
60,Kingdom Builder,5,545,7.0,7.0,19618,68.3%
61,In Vino Morte,5,6326,6.9,7.0,163,68.3%
62,The Great Dalmuti,5,1381,6.6,-1.0,6862,68.3%
63,Gloomhaven,5,1,8.8,9.0,41815,68.3%
64,Century: Spice Road,5,250,7.4,8.5,18492,68.3%
65,Bunny Kingdom,5,310,7.5,7.5,7586,68.3%
66,Alien Frontiers,5,232,7.4,8.0,14122,68.3%
67,Welcome To...,4,126,7.6,8.0,17195,60.1%
68,Suburbia,4,146,7.5,8.0,21531,60.1%
69,Splendor,4,167,7.5,6.0,58499,60.1%
70,Space Cadets: Dice Duel,4,1326,6.8,7.0,2910,60.1%
71,Russian Railroads,4,90,7.8,8.0,14806,60.1%
72,One Night Ultimate Werewolf Daybreak,4,505,7.4,-1.0,4864,60.1%
73,On Mars,4,69,8.3,7.5,5685,60.1%
74,Okiya,4,2211,6.6,7.5,1743,60.1%
75,NMBR 9,4,869,6.9,8.0,5682,60.1%
76,The Mind,4,618,6.9,-1.0,19186,60.1%
77,Lost Cities,4,322,7.2,6.0,37164,60.1%
78,Imhotep,4,409,7.2,8.0,11737,60.1%
79,Forbidden Island,4,721,6.8,7.0,41883,60.1%
80,Fealty,4,3293,6.7,7.0,644,60.1%
81,DVONN,4,472,7.4,8.0,4440,60.1%
82,The Duke,4,561,7.4,9.0,3773,60.1%
83,Doctor Who Fluxx,4,3996,6.8,6.0,434,60.1%
84,Crokinole,4,66,7.9,-1.0,12136,60.1%
85,Clank!: A Deck-Building Adventure,4,63,7.8,7.5,27731,60.1%
86,Caylus,4,75,7.8,8.0,26766,60.1%
87,Catch the Moon,4,2515,6.7,7.5,1051,60.1%
88,Cat Lady,4,939,7.1,-1.0,3413,60.1%
89,The Castles of Burgundy,4,15,8.1,8.0,46330,60.1%
90,Automobiles,4,790,7.3,8.0,2632,60.1%
91,Archipelago,4,390,7.3,7.0,7359,60.1%
92,Altiplano,4,287,7.5,9.0,6872,60.1%
93,Agricola: All Creatures Big and Small,4,279,7.4,9.0,12301,60.1%
94,Xia: Legends of a Drift System,3,145,7.9,7.0,7323,49.8%
95,Viticulture,3,188,7.6,8.0,10152,49.8%
