,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Perudo,130,684,6.9,8.0,12572,99.9%
1,Codenames,57,93,7.6,-1.0,67424,99.9%
2,Coloretto,40,542,7.0,8.0,17960,99.9%
3,Loopin' Louie,36,922,6.8,8.0,8390,99.9%
4,Hanabi,31,391,7.1,-1.0,38808,99.9%
5,Pandemic,29,99,7.6,-1.0,101865,99.8%
6,Trans Europa,28,1528,6.6,7.0,3228,99.8%
7,Billabong,26,2621,6.9,10.0,798,99.7%
8,Catan,23,395,7.2,10.0,101212,99.4%
9,The Resistance: Avalon,21,131,7.6,6.0,27053,99.2%
10,Splendor,20,167,7.5,-1.0,58499,99.0%
11,Magic Maze,20,497,7.1,-1.0,15564,99.0%
12,Diamant,20,718,6.8,8.0,17037,99.0%
13,Pickomino,17,1252,6.6,7.0,8983,98.0%
14,The Lord of the Rings,17,876,6.8,-1.0,14258,98.0%
15,Vexation,16,-1,7.1,-1.0,722,97.4%
16,PitchCar,15,386,7.3,10.0,9625,96.8%
17,Notre Dame,15,289,7.3,8.0,12221,96.8%
18,Memoir '44,15,138,7.6,9.0,25667,96.8%
19,Mechs vs. Minions,15,42,8.0,-1.0,14015,96.8%
20,Cloud 9,15,2160,6.5,8.0,2210,96.8%
21,Saint Petersburg,14,303,7.3,8.0,14518,96.0%
22,Mamma Mia!,14,1566,6.5,-1.0,5678,96.0%
23,Just One,13,163,7.6,-1.0,11621,94.9%
24,Cartagena,13,1078,6.7,8.0,7477,94.9%
25,Friday,11,413,7.1,-1.0,16438,92.0%
26,Escape: The Curse of the Temple,10,544,7.0,-1.0,15459,90.0%
27,Pandemic Legacy: Season 2,9,35,8.2,-1.0,12031,87.4%
28,Libertalia,9,418,7.2,-1.0,12390,87.4%
29,El Grande,9,78,7.8,10.0,23511,87.4%
30,Carcassonne: The Discovery,9,2219,6.5,8.0,2161,87.4%
31,Iceberg Seals,8,19854,5.3,8.0,504,84.1%
32,Carcassonne: Hunters and Gatherers,8,490,7.1,8.0,11093,84.1%
33,Medieval Academy,7,1018,7.0,-1.0,3540,80.0%
34,Formula Dé,7,-1,7.0,8.0,7632,80.0%
35,Forbidden Desert,7,380,7.1,-1.0,25536,80.0%
36,Through the Desert,6,499,7.1,7.0,12705,74.8%
37,Taj Mahal,6,436,7.3,8.0,7085,74.8%
38,Robinson Crusoe: Adventures on the Cursed Island,6,54,7.8,-1.0,34031,74.8%
39,Pandemic Legacy: Season 1,6,2,8.6,-1.0,41490,74.8%
40,Metro,6,1813,6.4,6.0,5656,74.8%
41,High Society,6,566,7.1,8.0,8875,74.8%
42,La Città,6,768,7.0,8.0,5083,74.8%
43,Space Beans,5,3875,6.1,-1.0,1423,68.3%
44,Qwirkle,5,796,6.8,-1.0,16075,68.3%
45,No Thanks!,5,449,7.1,-1.0,20289,68.3%
46,Jamaica,5,493,7.1,-1.0,16227,68.3%
47,"Hey, That's My Fish!",5,855,6.7,-1.0,19341,68.3%
48,Um Reifenbreite,4,1521,6.8,8.0,2190,60.1%
49,Strozzi,4,2313,6.7,-1.0,1156,60.1%
50,Steam Works,4,2209,7.0,-1.0,963,60.1%
51,Steam,4,186,7.6,-1.0,9546,60.1%
52,Pitch Car Extension 1,4,-1,7.6,9.0,1684,60.1%
53,Niagara,4,1425,6.5,7.0,7917,60.1%
54,Mao,4,14057,5.7,7.0,350,60.1%
55,Lord of the Rings: Sauron,4,-1,6.9,-1.0,1621,60.1%
56,Fearsome Floors,4,1115,6.7,7.0,7539,60.1%
57,Battle Line,4,224,7.4,8.0,15624,60.1%
58,Unlock!: Secret Adventures,3,-1,7.7,-1.0,1664,49.8%
59,Unlock!: Mystery Adventures,3,-1,7.5,-1.0,2444,49.8%
60,Torres,3,528,7.1,8.0,8723,49.8%
61,Stocking Stuffers,3,-1,6.2,3.0,19,49.8%
62,The Prodigals Club,3,962,7.3,-1.0,2094,49.8%
63,Priests of Ra,3,2123,6.8,-1.0,1188,49.8%
64,PitchCar Extension 2: More Speed More Fun,3,-1,7.5,7.0,748,49.8%
65,Ingenious,3,426,7.1,-1.0,15617,49.8%
66,Ice Flow,3,2833,6.4,-1.0,1378,49.8%
67,Heroscape Master Set: Rise of the Valkyrie,3,351,7.4,6.0,7795,49.8%
68,Escape Room: The Game,3,950,7.1,-1.0,3225,49.8%
69,Coda,3,3609,6.1,6.0,1810,49.8%
70,Cities,3,2949,6.4,-1.0,1171,49.8%
71,China,3,860,7.0,7.0,4330,49.8%
72,Burgle Bros.,3,238,7.5,-1.0,8386,49.8%
73,10 Days in Europe,3,2082,6.6,7.0,1878,49.8%
74,Yspahan,2,576,7.1,7.0,7744,36.9%
75,Unlock!: Timeless Adventures,2,1035,8.0,-1.0,1052,36.9%
76,Tumblin-Dice,2,716,7.2,-1.0,3886,36.9%
77,Thurn and Taxis,2,428,7.1,7.0,18091,36.9%
78,Strike,2,1562,6.8,-1.0,2155,36.9%
79,Seasons,2,210,7.4,-1.0,20745,36.9%
80,Scotland Yard,2,1259,6.5,7.0,14291,36.9%
81,Rummy,2,6791,5.8,4.0,1448,36.9%
82,Reef Encounter,2,650,7.1,9.0,4966,36.9%
83,Railroad Dice,2,5277,6.2,6.0,509,36.9%
84,Port Royal,2,456,7.1,-1.0,12914,36.9%
85,Mr. Jack,2,530,7.0,-1.0,15314,36.9%
86,Mord im Arosa,2,2278,6.6,-1.0,1619,36.9%
87,Masons,2,1991,6.5,7.0,2403,36.9%
88,M,2,4263,6.3,7.0,614,36.9%
89,Las Vegas,2,502,7.1,-1.0,9208,36.9%
90,Labyrinth,2,1612,6.4,6.0,10468,36.9%
91,Keythedral,2,983,7.1,8.0,2965,36.9%
92,Hare & Tortoise,2,1400,6.6,8.0,4325,36.9%
93,Forbidden Island,2,721,6.8,-1.0,41883,36.9%
94,Favor of the Pharaoh,2,1425,6.8,-1.0,2616,36.9%
95,Deadwood Studios USA,2,6547,5.9,4.0,842,36.9%
96,Concept,2,756,6.8,-1.0,15389,36.9%
97,Colt Express,2,392,7.1,-1.0,24660,36.9%
98,Catan Card Game,2,960,6.7,-1.0,13003,36.9%
99,Cartagena 2. The Pirate's Nest,2,3224,6.5,-1.0,901,36.9%
100,Can't Stop,2,739,6.8,7.0,13213,36.9%
101,Apples to Apples,2,4760,5.8,7.0,17556,36.9%
102,20th Century,2,1678,6.9,-1.0,1699,36.9%
103,Ticket to Ride: Nordic Countries,1,154,7.6,-1.0,11593,20.5%
104,Taboo,1,1924,6.3,8.0,10479,20.5%
105,La Strada,1,3532,6.2,6.0,1336,20.5%
106,Star Wars: Unlock!,1,2299,7.2,-1.0,704,20.5%
107,Sky Runner,1,16605,5.5,-1.0,404,20.5%
