,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Pick Picknic,40,1836,6.6,9.0,2533,99.9%
1,6 nimmt!,37,597,6.9,8.0,20527,99.9%
2,Catan Card Game,36,960,6.7,8.0,13003,99.9%
3,Bohnanza,36,450,7.0,8.0,38186,99.9%
4,Polar Dare!,32,16862,5.5,7.0,115,99.9%
5,Niagara,30,1425,6.5,8.0,7917,99.9%
6,Alhambra,30,468,7.0,8.0,28607,99.9%
7,For Sale,26,301,7.2,7.0,23815,99.7%
8,Catan,25,395,7.2,10.0,101212,99.6%
9,PDQ: The Pretty Darn Quick Word Game,24,11658,6.3,7.0,75,99.6%
10,Rumble in the Jungle,22,17441,5.2,6.5,31,99.3%
11,Tongiaki: Journey into the Unknown,20,2866,6.2,7.0,2284,99.0%
12,Dominion,20,98,7.6,8.0,77920,99.0%
13,Gulo Gulo,19,1311,6.8,8.0,2753,98.7%
14,Galaxy Trucker,19,191,7.4,-1.0,29437,98.7%
15,San Juan,18,293,7.3,7.0,22214,98.4%
16,Long Shot,17,1727,6.7,7.0,2098,98.0%
17,Diamant,16,718,6.8,8.0,17037,97.4%
18,Small World,15,255,7.3,8.0,61593,96.8%
19,Modern Art,15,221,7.4,9.0,16670,96.8%
20,Hordes of the Things,15,4389,7.3,8.0,253,96.8%
21,Friday the 13th,14,1852,6.4,7.0,3784,96.0%
22,Apples to Apples,14,4760,5.8,7.0,17556,96.0%
23,Thurn and Taxis,13,428,7.1,7.0,18091,94.9%
24,Ra,13,177,7.5,7.5,19077,94.9%
25,Pirate's Cove,13,1291,6.6,7.0,7936,94.9%
26,Lost Cities,13,322,7.2,8.0,37164,94.9%
27,Kalah,13,3728,5.9,6.0,5918,94.9%
28,Fruit Spy,13,7915,5.8,7.0,563,94.9%
29,Catan: Seafarers,13,-1,7.2,10.0,16346,94.9%
30,7 Wonders,12,60,7.8,7.0,84104,93.6%
31,Winner's Circle,11,834,7.0,7.0,5048,92.0%
32,Manila,11,803,7.0,8.0,5483,92.0%
33,Dominion: Seaside,11,-1,8.0,7.0,14447,92.0%
34,Boggle,11,2334,6.2,6.0,6984,92.0%
35,Sitting Ducks Gallery,10,3712,6.1,6.0,1724,90.0%
36,Shadows over Camelot,9,406,7.1,8.0,25418,87.4%
37,Coloretto,9,542,7.0,7.0,17960,87.4%
38,Bombay,9,2905,6.3,7.0,1664,87.4%
39,Thing-a-ma-Bots,8,15334,5.9,6.0,57,84.1%
40,Medici,8,537,7.1,8.0,7133,84.1%
41,Dixit: Journey,8,515,7.4,8.0,4189,84.1%
42,Wild Vikings,7,8699,6.1,6.0,220,80.0%
43,SET,7,1438,6.5,7.0,10813,80.0%
44,Ricochet Robots,7,686,7.0,9.0,7998,80.0%
45,Atlantic Star,7,1681,6.9,7.5,1743,80.0%
46,Thebes,6,500,7.1,8.0,9162,74.8%
47,The Pillars of the Earth,6,298,7.3,7.0,16300,74.8%
48,Lords of Vegas,6,408,7.3,-1.0,6532,74.8%
49,Kingsburg,5,354,7.2,-1.0,18324,68.3%
50,"I Don't Know, What Do You Want to Play?",5,8479,6.8,6.0,87,68.3%
51,Down in Flames: Aces High,5,4445,7.0,7.0,288,68.3%
52,Zenergy,4,-1,5.0,8.0,3,60.1%
53,Top Speed,4,13381,5.9,7.0,89,60.1%
54,Stone Age,4,111,7.6,8.0,44874,60.1%
55,No Thanks!,4,449,7.1,7.0,20289,60.1%
56,Naval Battles,4,6141,5.9,7.0,733,60.1%
