,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,The Voyages of Marco Polo: Agents of Venice,0,-1,7.9,-1.0,1016,0.0%
1,The Voyages of Marco Polo,0,55,7.9,7.5,20157,0.0%
2,Unlock!: Secret Adventures,0,-1,7.7,-1.0,1664,0.0%
3,Treasure Island,0,669,7.3,6.5,3711,0.0%
4,Tragedy Looper,0,707,7.2,-1.0,3965,0.0%
5,Summoner Wars: The Filth Faction Deck,0,-1,8.1,9.0,702,0.0%
6,Summoner Wars: Taliya's Spirit Reinforcement Pack,0,-1,8.0,7.5,290,0.0%
7,Summoner Wars: Piclo's Magic Reinforcement Pack,0,-1,8.0,7.0,286,0.0%
8,Summoner Wars: Phoenix Elves vs Tundra Orcs,0,658,7.5,8.0,2555,0.0%
9,Summoner Wars: Mercenaries Faction Deck,0,-1,8.0,8.0,597,0.0%
10,Summoner Wars: Master Set,0,226,7.5,9.5,10344,0.0%
11,Summoner Wars: Guild Dwarves – Second Summoner,0,-1,8.1,9.0,269,0.0%
12,Summoner Wars: Cave Goblins – Second Summoner,0,-1,8.1,9.0,248,0.0%
13,Summoner Wars: Bellor's Retribution Reinforcement Pack,0,-1,8.0,7.5,255,0.0%
14,Starship Merchants,0,3990,6.6,6.0,463,0.0%
15,Space Cadets: Resistance Is Mostly Futile,0,-1,7.0,-1.0,60,0.0%
16,Space Cadets,0,1608,6.6,7.5,3219,0.0%
17,Small World: Tales and Legends,0,-1,7.2,8.0,3266,0.0%
18,Small World: Grand Dames of Small World,0,-1,7.4,-1.0,5551,0.0%
19,Small World: Cursed!,0,-1,7.5,-1.0,5720,0.0%
20,Small World: Be Not Afraid...,0,-1,7.6,7.0,5286,0.0%
21,Small World,0,255,7.3,7.5,61593,0.0%
22,Sid Meier's Civilization: The Board Game – Fame and Fortune,0,-1,8.0,8.0,2260,0.0%
23,Sid Meier's Civilization: The Board Game,0,259,7.4,8.0,14412,0.0%
24,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,0,96,7.7,-1.0,17180,0.0%
25,Scout!,0,6145,7.2,7.0,125,0.0%
26,The Resistance: Hidden Agenda & Hostile Intent,0,-1,7.6,-1.0,528,0.0%
27,The Resistance,0,267,7.3,7.5,35861,0.0%
28,Paperback: Unabridged,0,-1,7.5,7.0,195,0.0%
29,Paperback,0,457,7.2,7.0,8906,0.0%
30,Pandemic: On the Brink,0,-1,8.1,7.5,16131,0.0%
31,Pandemic,0,99,7.6,7.0,101865,0.0%
32,Omen: A Reign of War,0,1193,7.4,-1.0,1458,0.0%
33,Mundus Novus,0,1961,6.7,6.0,1724,0.0%
34,The Mind,0,618,6.9,-1.0,19186,0.0%
35,The Metagame: Science Fiction Expansion,0,-1,6.8,7.0,32,0.0%
36,The Metagame,0,4525,6.7,7.0,507,0.0%
37,Lords of Waterdeep: Scoundrels of Skullport,0,-1,8.2,7.5,11442,0.0%
38,Lords of Waterdeep,0,71,7.8,7.0,45819,0.0%
39,Libertalia,0,418,7.2,8.0,12390,0.0%
40,K2: The Avalanche,0,-1,7.0,7.0,295,0.0%
41,K2: Broad Peak,0,-1,7.6,7.5,807,0.0%
42,K2,0,568,7.1,7.5,9050,0.0%
43,"Hey, That's My Fish!",0,855,6.7,6.5,19341,0.0%
44,Hanabi,0,391,7.1,9.0,38808,0.0%
45,The Grizzled,0,402,7.2,-1.0,12202,0.0%
46,"Goblins, Inc.",0,3167,6.4,6.5,1054,0.0%
47,Founders of Gloomhaven,0,1643,6.7,6.0,2507,0.0%
48,Exit: The Game – The Sinister Mansion,0,1050,7.5,-1.0,1574,0.0%
49,Exit: The Game – The Abandoned Cabin,0,225,7.5,-1.0,8760,0.0%
50,Exit: The Game – Dead Man on the Orient Express,0,437,7.7,-1.0,2991,0.0%
51,Escape: The Curse of the Temple – Big Box,0,-1,7.6,9.0,1455,0.0%
52,Escape Tales: The Awakening,0,1173,7.2,-1.0,1796,0.0%
53,Escape from the Aliens in Outer Space,0,1022,6.9,7.0,3864,0.0%
54,Empires,0,4684,6.9,-1.0,287,0.0%
55,Discworld: Ankh-Morpork,0,466,7.2,8.0,9231,0.0%
56,Dead Last,0,2758,6.4,6.5,1764,0.0%
57,The Crew: The Quest for Planet Nine,0,41,8.0,8.0,14567,0.0%
58,Coup,0,501,7.0,7.0,35884,0.0%
59,City of Remnants,0,2207,6.8,6.0,1180,0.0%
60,The Castles of Burgundy,0,15,8.1,7.0,46330,0.0%
61,Broom Service,0,485,7.2,9.5,8067,0.0%
62,Between Two Cities: Capitals,0,-1,7.7,8.0,695,0.0%
63,Between Two Cities,0,588,7.0,7.0,9466,0.0%
64,Arctic Scavengers,0,1273,6.8,6.5,2947,0.0%
65,Arctic Scavengers: Recon,0,-1,7.4,5.5,141,0.0%
66,"13 Minutes: The Cuban Missile Crisis, 1962",0,2911,6.5,6.5,1114,0.0%
67,Word Domination,0,2791,7.1,6.5,598,0.0%
