,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Loopin' Louie,591,922,6.8,9.0,8390,100.0%
1,Race for the Galaxy,187,59,7.8,8.0,46293,100.0%
2,Unpublished Prototype,153,2844,6.9,-1.0,802,99.9%
3,Race for the Galaxy: The Gathering Storm,135,-1,8.1,9.0,9575,99.9%
4,Ortus Regni,134,2455,7.6,8.0,503,99.9%
5,Blue Moon,122,1165,6.7,9.5,5497,99.9%
6,Race for the Galaxy: Rebel vs Imperium,92,-1,7.9,7.0,5715,99.9%
7,Space Alert,87,219,7.4,7.0,14751,99.9%
8,The Resistance,79,267,7.3,8.5,35861,99.9%
9,Fairy Tale,76,970,6.7,7.0,8457,99.9%
10,Deception: Murder in Hong Kong,71,191,7.5,8.0,15932,99.9%
11,Tigris & Euphrates,67,92,7.7,9.5,25297,99.9%
12,Spirit Island,60,13,8.3,8.0,25448,99.9%
13,Space Alert: The New Frontier,59,-1,8.5,8.5,1076,99.9%
14,Sentinels of the Multiverse,58,398,7.2,7.0,14738,99.9%
15,Codenames,57,93,7.6,7.5,67424,99.9%
16,Race for the Galaxy: The Brink of War,55,-1,7.8,9.0,3439,99.9%
17,Secret Hitler,54,185,7.6,6.0,18104,99.9%
18,Sentinels of the Multiverse: Rook City,52,-1,7.9,6.0,1782,99.9%
19,Sentinels of the Multiverse: Infernal Relics,48,-1,8.1,7.0,1587,99.9%
20,Gloomhaven,45,1,8.8,9.0,41815,99.9%
21,Cosmic Encounter,45,144,7.5,8.0,27327,99.9%
22,Street Masters,44,1049,8.3,8.0,976,99.9%
23,Hanabi,42,391,7.1,8.0,38808,99.9%
24,Ra,41,177,7.5,8.5,19077,99.9%
25,Tribune: Primus Inter Pares,39,629,7.2,8.5,4415,99.9%
26,Spirit Island: Branch & Claw,38,-1,8.8,8.0,2714,99.9%
27,Sentinels of the Multiverse: Shattered Timelines,37,-1,8.2,7.0,1888,99.9%
28,Bargain Hunter,36,2785,6.7,7.5,821,99.9%
29,Glory to Rome,34,200,7.5,7.5,12957,99.9%
30,For Sale,34,301,7.2,8.0,23815,99.9%
31,Attribute,31,3250,6.4,8.0,1077,99.9%
32,Cosmic Encounter: Cosmic Incursion,30,-1,8.2,8.0,3253,99.9%
33,Sentinels of the Multiverse: Vengeance,29,-1,7.9,7.0,1393,99.8%
34,Arkham Horror,27,333,7.3,5.0,36754,99.8%
35,Winner's Circle,26,834,7.0,7.5,5048,99.7%
36,Stephenson's Rocket,26,1248,6.9,8.5,2607,99.7%
37,Twilight Struggle,25,10,8.3,8.5,40694,99.6%
38,Pandemic,25,99,7.6,7.0,101865,99.6%
39,Agricola,25,31,7.9,8.5,63367,99.6%
40,We Didn't Playtest This At All,24,19717,5.5,7.0,3037,99.6%
41,Sentinels of the Multiverse: OblivAeon,24,-1,7.6,4.0,365,99.6%
42,My City,24,770,7.9,8.0,1578,99.6%
43,Heroscape Master Set: Rise of the Valkyrie,24,351,7.4,8.0,7795,99.6%
44,Hansa Teutonica,24,139,7.6,8.5,11425,99.6%
45,Combat Commander: Europe,24,156,7.9,8.5,5376,99.6%
46,Blood Bound,24,2357,6.6,7.5,1449,99.6%
47,Warhammer Underworlds: Shadespire,23,643,7.8,8.0,2525,99.4%
48,Too Many Bones,23,48,8.4,8.0,6013,99.4%
49,Imperial,23,207,7.6,9.0,8243,99.4%
50,BattleCON: Devastation of Indines,23,369,7.9,8.0,2914,99.4%
51,Through the Desert,22,499,7.1,8.5,12705,99.3%
52,Small World,22,255,7.3,8.0,61593,99.3%
53,Scythe,22,14,8.2,8.0,57625,99.3%
54,Pax Renaissance,22,517,8.0,8.5,1892,99.3%
55,Sentinels of the Multiverse: Wrath of the Cosmos,21,-1,8.3,7.0,940,99.2%
56,Quantum,21,487,7.3,8.0,6523,99.2%
57,BattleCON: War of Indines,21,795,7.7,8.0,1760,99.2%
58,Senji,20,2510,6.5,8.5,1461,99.0%
59,Pandemic: On the Brink,20,-1,8.1,8.0,16131,99.0%
60,Just One,20,163,7.6,7.5,11621,99.0%
61,Cosmic Encounter: Cosmic Conflict,20,-1,8.1,7.0,2035,99.0%
62,Colossal Arena,20,980,6.8,7.5,6969,99.0%
63,Spirit Island: Promo Pack 1,19,-1,8.8,8.0,895,98.7%
64,Tribune: Expansion,18,-1,7.3,8.5,537,98.4%
65,Street Masters: Stretch Goals,18,-1,8.5,-1.0,43,98.4%
66,Sakura Arms,18,2955,7.6,8.0,426,98.4%
67,Root,18,28,8.1,8.0,24064,98.4%
68,Blue Moon Legends,18,-1,7.3,9.5,1835,98.4%
69,Tajemnicze Domostwo,17,633,7.2,8.0,4875,98.0%
70,Mage Knight Board Game,17,26,8.1,8.0,27775,98.0%
71,Assault on Doomrock,17,2228,7.1,8.0,862,98.0%
72,Pala,16,6200,6.8,7.5,175,97.4%
73,Ethnos,16,248,7.5,8.0,9707,97.4%
74,En Garde,16,2485,6.5,8.0,1576,97.4%
75,Cockroach Poker,16,1027,6.7,7.5,8610,97.4%
76,Warhammer Underworlds: Shadespire – Spiteclaw's Swarm,15,-1,8.1,8.0,189,96.8%
77,Sixis,15,9948,6.2,7.0,111,96.8%
78,SEAL Team Flix,15,3485,7.4,8.0,336,96.8%
79,Root: The Riverfolk Expansion,15,-1,8.5,8.0,3620,96.8%
80,Lost Cities: The Board Game,15,1178,6.8,8.0,3857,96.8%
81,Cthulhu: Death May Die,15,197,8.2,8.0,3921,96.8%
82,Combat Commander: Mediterranean,15,-1,8.5,8.5,1230,96.8%
83,Thunderstone Advance: Towers of Ruin,14,511,7.4,8.0,4589,96.0%
84,Okko: Era of the Asagiri,14,3251,6.7,8.0,757,96.0%
85,Offerings,14,5937,6.4,8.0,272,96.0%
86,A Feast for Odin,14,21,8.2,8.0,17278,96.0%
87,Cthulhu: Death May Die – Unspeakable Box,14,-1,8.8,8.0,259,96.0%
88,Blue Moon: The Pillar,14,-1,7.2,9.0,669,96.0%
89,Blue Moon: The Flit,14,-1,7.0,8.0,893,96.0%
90,BattleCON: Fate of Indines,14,1649,7.9,8.0,693,96.0%
91,Assault on Doomrock: Doompocalypse,14,-1,7.6,8.0,196,96.0%
92,Warfighter: The Tactical Special Forces Card Game,13,1364,7.7,8.0,1116,94.9%
93,Space Hulk (Third Edition),13,315,7.5,8.0,6698,94.9%
94,Shards of Infinity,13,744,7.5,8.0,2399,94.9%
95,Rhino Hero: Super Battle,13,704,7.3,7.0,3451,94.9%
96,Quartermaster General,13,870,7.4,8.0,2370,94.9%
97,Pandemic Legacy: Season 2,13,35,8.2,6.0,12031,94.9%
98,Manoeuvre,13,911,7.3,8.0,2327,94.9%
99,Lords of Hellas,13,218,7.9,8.0,5482,94.9%
100,Kemet,13,102,7.7,8.0,16243,94.9%
101,Eclipse,13,51,7.9,8.0,26127,94.9%
102,Cthulhu Wars,13,242,7.9,8.0,4567,94.9%
103,XenoShyft: Onslaught,12,1066,7.0,8.0,3327,93.6%
104,Tower of Babel,12,1814,6.6,8.0,2268,93.6%
105,Street Masters: Aftershock,12,-1,8.7,8.0,124,93.6%
106,Space Cadets: Dice Duel,12,1326,6.8,8.0,2910,93.6%
107,Rum & Bones,12,1628,7.0,8.0,1673,93.6%
108,Power Struggle,12,1256,7.0,8.0,2213,93.6%
109,Pandemic: The Cure,12,361,7.3,8.0,9373,93.6%
110,Mordheim: City of the Damned,12,1327,7.3,8.0,1610,93.6%
111,Imperial 2030,12,234,7.7,9.0,5717,93.6%
112,Hyperborea,12,678,7.2,8.0,4379,93.6%
113,Dogs of War,12,681,7.5,8.0,2518,93.6%
114,Cosmic Encounter: Cosmic Alliance,12,-1,8.1,8.0,1513,93.6%
115,Blue Moon: Buka Invasion,12,-1,7.0,9.0,372,93.6%
116,Blood Rage,12,34,8.0,8.0,33822,93.6%
117,Beowulf: The Legend,12,2429,6.4,8.5,2262,93.6%
118,The Ares Project,12,3461,6.6,7.5,655,93.6%
119,Thunderstone Advance: Caverns of Bane,11,-1,7.8,8.0,1027,92.0%
120,Street Masters: Twin Tiger,11,-1,8.6,8.0,40,92.0%
121,Street Masters: Aftershock – Stretch Goals,11,-1,8.5,-1.0,34,92.0%
122,Rum & Bones: Second Tide,11,1131,7.7,8.0,1253,92.0%
123,Hyperborea: Light & Shadow,11,-1,7.9,8.0,104,92.0%
124,Grimslingers,11,4198,6.4,8.0,831,92.0%
