,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Dominion,143,98,7.6,9.0,77920,99.9%
1,Patchwork,124,88,7.7,9.0,46298,99.9%
2,Dominion: Intrigue,77,84,7.7,8.0,30066,99.9%
3,Blood Bowl: Living Rulebook,50,330,7.9,9.0,3351,99.9%
4,Scoville,30,657,7.2,9.0,4756,99.9%
5,Codenames,28,93,7.6,-1.0,67424,99.8%
6,At the Gates of Loyang,28,296,7.4,9.0,9745,99.8%
7,Pagoda,24,2206,6.7,-1.0,1428,99.6%
8,Biblios,24,366,7.2,-1.0,14969,99.6%
9,The Castles of Burgundy,23,15,8.1,8.5,46330,99.4%
10,Lost Cities,20,322,7.2,8.0,37164,99.0%
11,Guildhall,19,1006,6.9,7.5,3911,98.7%
12,13 Days: The Cuban Missile Crisis,18,626,7.3,9.0,3742,98.4%
13,Lanterns: The Harvest Festival,15,737,6.9,-1.0,9581,96.8%
14,Ninjato,14,936,7.2,7.0,2604,96.0%
15,Carcassonne: The Castle,14,593,7.1,8.0,7556,96.0%
16,Rivals for Catan,12,829,7.0,7.5,5859,93.6%
17,Dragonheart,12,1726,6.5,7.0,3258,93.6%
18,Aquarius,11,4106,6.0,4.0,1694,92.0%
19,Agricola: All Creatures Big and Small,10,279,7.4,7.0,12301,90.0%
20,Stone Age,9,111,7.6,7.0,44874,87.4%
21,Bruges,9,260,7.4,8.0,10254,87.4%
22,Skip-Bo,8,19922,5.5,5.0,6071,84.1%
23,Divinare,8,1998,6.7,-1.0,1523,84.1%
24,Greed,7,1787,6.7,-1.0,2121,80.0%
25,Galaxy Trucker,7,191,7.4,7.0,29437,80.0%
26,Thebes,5,500,7.1,-1.0,9162,68.3%
27,Last Will,5,443,7.2,7.0,9026,68.3%
28,Innovation,5,334,7.2,-1.0,14811,68.3%
29,7 Wonders Duel,5,17,8.1,-1.0,59932,68.3%
30,Thurn and Taxis,4,428,7.1,7.0,18091,60.1%
31,BattleLore (Second Edition),4,240,7.7,-1.0,5628,60.1%
32,T.I.M.E Stories,3,143,7.6,-1.0,23672,49.8%
33,Scrabble,3,1807,6.3,6.0,26658,49.8%
34,Pass the Pigs,3,20117,5.4,6.0,5293,49.8%
35,Love Letter,3,282,7.2,6.5,55827,49.8%
36,Blokus Duo,3,1008,6.8,7.0,5093,49.8%
37,Alien Frontiers,3,232,7.4,7.0,14122,49.8%
38,Takenoko,2,280,7.3,7.0,35084,36.9%
39,Morels,2,706,7.0,6.0,7266,36.9%
40,Giants,2,1218,7.0,8.0,2422,36.9%
41,For Sale,2,301,7.2,6.0,23815,36.9%
42,Robber Knights,1,3945,6.1,-1.0,1279,20.5%
43,Nautilus,1,2974,6.4,-1.0,1383,20.5%
44,Kemet,1,102,7.7,9.0,16243,20.5%
45,Game of Thrones: The Card Game,1,4157,6.3,5.0,886,20.5%
46,Crocodile Dentist,1,20107,4.7,8.0,334,20.5%
47,Colosseum,1,451,7.2,7.0,8436,20.5%
48,Catan,1,395,7.2,7.0,101212,20.5%
49,Top Gear Race the Stig game,0,-1,3.7,-1.0,16,0.0%
50,Thurn and Taxis: Power and Glory,0,-1,7.2,7.0,2079,0.0%
51,Taboo,0,1924,6.3,5.5,10479,0.0%
52,Stratego,0,2593,6.1,7.0,13793,0.0%
53,Star Fluxx,0,2155,6.4,5.0,4929,0.0%
54,Space Hulk (Second Edition),0,2445,7.5,8.0,580,0.0%
55,Scrabble Slam!,0,20174,5.1,2.0,1518,0.0%
56,Scattergories,0,2336,6.2,6.0,8503,0.0%
57,Saboteur,0,1075,6.6,7.0,25602,0.0%
58,Robinson Crusoe: Adventures on the Cursed Island,0,54,7.8,-1.0,34031,0.0%
59,Rivals for Catan: Age of Darkness,0,-1,7.6,-1.0,553,0.0%
60,Risk Legacy,0,348,7.4,6.0,7538,0.0%
61,Risk,0,19446,5.6,6.0,30178,0.0%
62,Poleconomy,0,18872,5.5,4.0,406,0.0%
63,Pirate Fluxx,0,3218,6.2,6.0,2469,0.0%
64,Pig Pong,0,15309,5.7,7.0,92,0.0%
65,Pentantastar,0,16023,5.7,-1.0,36,0.0%
66,Operation,0,20276,4.1,5.0,3606,0.0%
67,Monopoly,0,20278,4.4,3.0,28927,0.0%
68,Lost Valley of the Dinosaurs,0,6956,6.2,7.0,412,0.0%
69,Kogworks,0,9815,6.1,5.0,193,0.0%
70,Jamaica,0,493,7.1,7.0,16227,0.0%
71,Guess How Much I Love You Game,0,-1,2.3,-1.0,4,0.0%
72,Fluxx,0,8877,5.7,6.0,15803,0.0%
73,Downspin,0,17615,5.5,4.0,761,0.0%
74,Donkey Kong,0,18685,5.3,6.0,123,0.0%
75,Dominion: Hinterlands,0,-1,8.0,8.0,5757,0.0%
76,Dominion: Dark Ages,0,-1,8.0,9.0,5506,0.0%
77,Dominion: Cornucopia,0,-1,7.7,8.0,5662,0.0%
78,Dominion: Alchemy,0,-1,6.9,6.0,8092,0.0%
79,Cranium,0,8066,5.7,6.0,8575,0.0%
80,Clans,0,1451,6.6,5.0,4861,0.0%
81,Catan: Seafarers,0,-1,7.2,5.0,16346,0.0%
82,Catan: Cities & Knights,0,-1,7.5,5.0,17116,0.0%
83,Boggle,0,2334,6.2,7.0,6984,0.0%
84,Battlestar Galactica: The Board Game,0,81,7.7,8.0,32861,0.0%
85,Articulate!,0,3089,6.5,7.0,1169,0.0%
86,Agricola: All Creatures Big and Small – More Buildings Big and Small,0,-1,7.7,7.0,1870,0.0%
