,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Codenames,153,93,7.6,9.5,67424,99.9%
1,Strike,130,1562,6.8,7.0,2155,99.9%
2,Straw,100,3976,6.2,6.0,977,99.9%
3,Unusual Suspects,90,2204,6.4,8.0,2370,99.9%
4,BraveRats,87,2202,6.5,8.0,2156,99.9%
5,Encore!,84,1017,7.0,7.0,3233,99.9%
6,Lords of Waterdeep,70,71,7.8,9.5,45819,99.9%
7,Codenames: Pictures,65,319,7.3,7.0,16964,99.9%
8,Würfel Bohnanza,65,1880,6.7,8.0,1983,99.9%
9,Rise of Augustus,55,983,6.7,7.5,7564,99.9%
10,Elder Sign,48,548,7.0,9.5,22122,99.9%
11,Dragon Slayer,48,10961,5.6,7.5,1648,99.9%
12,High Risk,45,8363,6.1,7.0,207,99.9%
13,The Game: Extreme,44,2064,7.0,7.0,1033,99.9%
14,Dead Man's Draw,44,1092,6.9,7.5,4451,99.9%
15,Patchwork,42,88,7.7,8.0,46298,99.9%
16,Mysterium,42,256,7.3,8.0,31970,99.9%
17,Codenames: Pictures – 5x5 Promo Tiles,42,-1,7.0,-1.0,257,99.9%
18,Star Wars: Imperial Assault,41,43,8.0,8.0,20456,99.9%
19,Red7,41,657,6.9,7.0,12645,99.9%
20,Potion Explosion,41,437,7.2,8.0,13355,99.9%
21,Sleeping Queens,41,2115,6.5,6.5,3160,99.9%
22,Celestia,41,689,7.0,8.0,8356,99.9%
23,Zooloretto: The Dice Game,40,2512,6.4,7.5,1842,99.9%
24,Final Touch,39,6805,6.0,7.0,399,99.9%
25,Unfair,38,732,7.3,8.5,3600,99.9%
26,Port Royal,37,456,7.1,7.0,12914,99.9%
27,Star Wars: Imperial Assault – Stormtroopers Villain Pack,36,-1,7.6,8.0,366,99.9%
28,Star Wars: Imperial Assault – Royal Guard Champion Villain Pack,36,-1,7.9,8.0,651,99.9%
29,Star Wars: Imperial Assault – Rebel Troopers Ally Pack,36,-1,7.8,-1.0,611,99.9%
30,Star Wars: Imperial Assault – IG-88 Villain Pack,36,-1,7.9,8.0,707,99.9%
31,Star Wars: Imperial Assault – Han Solo Ally Pack,36,-1,8.0,8.0,831,99.9%
32,Star Wars: Imperial Assault – Chewbacca Ally Pack,36,-1,8.0,8.0,815,99.9%
33,Pickomino,36,1252,6.6,7.0,8983,99.9%
34,Lewis & Clark: The Expedition,35,202,7.5,7.5,12899,99.9%
35,That's Pretty Clever!,34,130,7.6,7.0,14225,99.9%
36,Ghost Stories,34,275,7.3,8.0,19378,99.9%
37,Coup,34,501,7.0,7.0,35884,99.9%
38,Black Stories,34,3230,6.0,6.5,4066,99.9%
39,Unusual Suspects: Burn After Playing,32,-1,7.0,-1.0,88,99.9%
40,Kanagawa,32,625,7.1,8.0,7003,99.9%
41,Just One,32,163,7.6,8.0,11621,99.9%
42,Roll For It!,31,3237,6.1,5.5,2619,99.9%
43,Spyfall,28,639,6.9,7.0,18191,99.8%
44,Love Letter,28,282,7.2,7.0,55827,99.8%
45,Alhambra,28,468,7.0,8.0,28607,99.8%
46,The Quacks of Quedlinburg,27,67,7.8,9.0,22044,99.8%
47,Hanabi,27,391,7.1,8.0,38808,99.8%
48,Elder Sign: Unseen Forces,26,-1,7.6,9.0,3539,99.7%
49,Decrypto,26,104,7.8,9.5,11595,99.7%
50,Kribbeln,26,5811,6.4,6.0,302,99.7%
51,Codenames: Deep Undercover,26,1730,6.6,6.0,2719,99.7%
52,BANG! The Dice Game,26,567,7.0,8.0,19765,99.7%
53,The Quest for El Dorado: The Golden Temples,25,2045,7.8,8.0,545,99.6%
54,Lewis & Clark: Cédrick Chaboussit,25,-1,7.1,7.0,85,99.6%
55,The Quacks of Quedlinburg: The Herb Witches,25,-1,8.1,9.0,2620,99.6%
56,Doodle Islands,25,11366,6.4,6.5,68,99.6%
57,Dark Seas,25,5265,6.2,8.0,495,99.6%
58,Dungeon Time,24,4401,6.6,7.0,472,99.6%
59,Port Royal: Gambler Promo Card,23,-1,7.0,7.0,199,99.4%
60,Tsuro of the Seas,21,1466,6.5,7.0,5716,99.2%
61,7 Wonders,21,60,7.8,6.0,84104,99.2%
62,Qwinto,20,1105,7.1,6.0,2480,99.0%
63,Lucidity: Six-Sided Nightmares,20,4276,6.4,7.0,725,99.0%
64,Lords of Waterdeep: Scoundrels of Skullport,20,-1,8.2,8.0,11442,99.0%
65,Mensch ärgere Dich nicht: Das Kartenspiel,20,11295,6.0,5.0,110,99.0%
66,Port Royal: Just One More Contract...,19,-1,7.5,6.5,1780,98.7%
67,Mangrovia,19,1397,7.2,7.5,1496,98.7%
68,Elder Sign: Omens of Ice,19,-1,7.7,-1.0,971,98.7%
69,Magic Maze,18,497,7.1,7.0,15564,98.4%
70,Yesss!,17,7306,6.9,6.0,130,98.0%
71,Rocky Road à la Mode,17,2923,6.8,6.0,725,98.0%
72,Tides of Time,17,1135,6.7,7.0,6670,98.0%
73,Star Wars: Imperial Assault – Bantha Rider Villain Pack,17,-1,8.1,-1.0,360,98.0%
74,Mice and Mystics,17,325,7.3,8.5,16705,98.0%
75,Cryptid,17,272,7.5,8.0,7446,98.0%
76,Abyss,17,341,7.3,9.0,10096,98.0%
77,Quarriors!,16,886,6.8,7.5,13141,97.4%
