,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,66,59,7.8,8.0,46293,99.9%
1,Gloomhaven,54,1,8.8,7.0,41815,99.9%
2,Dominion,50,98,7.6,7.0,77920,99.9%
3,Power Grid,49,39,7.9,9.0,56129,99.9%
4,Ra,44,177,7.5,10.0,19077,99.9%
5,The 7th Continent,44,32,8.2,9.0,16777,99.9%
6,Vegas Showdown,39,549,7.2,9.0,6077,99.9%
7,Merchant of Venus,38,996,7.1,9.0,2646,99.9%
8,Amun-Re,33,365,7.3,9.0,8554,99.9%
9,Navegador,32,229,7.6,8.0,8013,99.9%
10,Saint Petersburg,31,303,7.3,8.0,14518,99.9%
11,Agricola,29,31,7.9,9.0,63367,99.8%
12,Ticket to Ride,28,174,7.4,9.0,71408,99.8%
13,Notre Dame,25,289,7.3,9.0,12221,99.6%
14,El Grande,25,78,7.8,9.0,23511,99.6%
15,Bohnanza,24,450,7.0,9.0,38186,99.6%
16,Terra Mystica,23,16,8.1,10.0,39166,99.4%
17,Puerto Rico,22,28,8.0,8.0,63032,99.3%
18,TransAmerica,20,1104,6.7,8.0,7688,99.0%
19,Telestrations,20,258,7.4,8.0,12793,99.0%
20,Coloretto,20,542,7.0,7.0,17960,99.0%
21,The Castles of Burgundy,20,15,8.1,9.0,46330,99.0%
22,Taluva,18,507,7.2,9.0,7779,98.4%
23,Last Will,18,443,7.2,9.0,9026,98.4%
24,Terraforming Mars,17,4,8.4,9.0,64485,98.0%
25,For Sale,15,301,7.2,8.0,23815,96.8%
26,Castles of Mad King Ludwig,15,133,7.6,8.0,22082,96.8%
27,Age of Steam,14,118,7.8,9.0,8840,96.0%
28,The Princes of Florence,13,182,7.5,7.0,14549,94.9%
29,Le Havre,13,47,7.9,8.0,26395,94.9%
30,Catan,13,395,7.2,9.0,101212,94.9%
31,Slide 5,12,2851,6.5,8.0,1046,93.6%
32,Shipyard,12,572,7.4,8.0,3709,93.6%
33,Blockers!,11,1810,6.7,7.0,1922,92.0%
34,Nefertiti,11,1377,7.0,8.0,1895,92.0%
35,Eurorails,11,1444,7.1,8.0,1746,92.0%
36,Concordia,11,18,8.1,9.0,27940,92.0%
37,Alhambra,11,468,7.0,7.0,28607,92.0%
38,Tzolk'in: The Mayan Calendar,10,40,7.9,8.0,30663,90.0%
39,Hansa,10,952,6.9,8.0,4937,90.0%
40,Sushi Go!,9,444,7.1,7.0,34649,87.4%
41,Grand Austria Hotel,9,87,7.8,9.0,12516,87.4%
42,Core Worlds,9,713,7.2,8.0,3962,87.4%
43,Small World,8,255,7.3,6.0,61593,84.1%
44,Pandemic Legacy: Season 2,8,35,8.2,8.0,12031,84.1%
45,Medici,8,537,7.1,6.0,7133,84.1%
46,Macao,8,328,7.4,8.0,6953,84.1%
47,Lewis & Clark: The Expedition,8,202,7.5,9.0,12899,84.1%
48,Hansa Teutonica,8,139,7.6,8.0,11425,84.1%
49,Great Western Trail,8,11,8.3,8.0,29290,84.1%
50,Taj Mahal,7,436,7.3,9.0,7085,80.0%
51,Russian Railroads,7,90,7.8,8.0,14806,80.0%
52,Near and Far,7,150,7.8,7.0,7190,80.0%
53,Martian Rails,7,3368,7.2,7.0,388,80.0%
54,The Lord of the Rings: Journeys in Middle-Earth,7,89,8.1,7.0,8695,80.0%
55,Finca,7,636,7.1,8.0,6811,80.0%
56,Empire Builder,7,1236,7.0,7.0,2846,80.0%
57,Caylus,7,75,7.8,8.0,26766,80.0%
58,AquaSphere,7,470,7.3,9.0,6463,80.0%
59,Tales of the Arabian Nights,6,435,7.2,7.0,11564,74.8%
60,Suburbia,6,146,7.5,8.0,21531,74.8%
61,Power Grid: Factory Manager,6,920,6.9,7.0,5793,74.8%
62,Pandemic Legacy: Season 1,6,2,8.6,7.0,41490,74.8%
63,The Networks,6,562,7.2,7.0,5243,74.8%
64,Louis XIV,6,711,7.1,8.0,5339,74.8%
65,London,6,389,7.4,7.0,6275,74.8%
66,Innovation,6,334,7.2,8.0,14811,74.8%
67,Ingenious,6,426,7.1,7.0,15617,74.8%
68,Dream Factory,6,745,7.1,7.0,5070,74.8%
69,Endeavor,6,295,7.4,8.0,9077,74.8%
70,Cluzzle,6,4469,6.3,8.0,635,74.8%
71,The Voyages of Marco Polo,5,55,7.9,9.0,20157,68.3%
72,Tigris & Euphrates,5,92,7.7,7.0,25297,68.3%
73,That's Pretty Clever!,5,130,7.6,9.0,14225,68.3%
74,Planet Steam,5,971,7.1,9.0,2740,68.3%
75,Perry Rhodan: The Cosmic League,5,1850,6.8,8.0,1627,68.3%
76,Mombasa,5,86,7.9,9.0,10927,68.3%
77,Mage Knight Board Game,5,26,8.1,8.0,27775,68.3%
78,Lancaster,5,345,7.4,8.0,6661,68.3%
79,India Rails,5,3005,7.1,7.0,540,68.3%
80,La Granja,5,168,7.7,10.0,8724,68.3%
81,Goa,5,180,7.6,8.0,10921,68.3%
82,Glen More,5,346,7.3,8.0,8672,68.3%
83,Dominion: Intrigue,5,84,7.7,6.0,30066,68.3%
84,Bezzerwizzer,5,2396,6.4,7.0,2597,68.3%
85,Apples to Apples,5,4760,5.8,7.0,17556,68.3%
86,Above and Below,5,251,7.4,7.0,12830,68.3%
87,Through the Desert,4,499,7.1,7.0,12705,60.1%
88,Pandemic Legacy: Season 0,4,375,8.8,-1.0,1425,60.1%
89,Ora et Labora,4,136,7.7,8.0,9747,60.1%
90,Merkator,4,1082,7.0,7.0,2532,60.1%
91,Libertalia,4,418,7.2,8.0,12390,60.1%
92,Elfenroads,4,3054,7.1,8.0,525,60.1%
93,La Città,4,768,7.0,8.0,5083,60.1%
94,Bruxelles 1893,4,299,7.7,8.0,4705,60.1%
95,Bruges,4,260,7.4,7.0,10254,60.1%
96,At the Gates of Loyang,4,296,7.4,7.0,9745,60.1%
97,Altiplano,4,287,7.5,8.0,6872,60.1%
98,Age of Empires III: The Age of Discovery,4,216,7.5,8.0,9813,60.1%
99,ZÈRTZ,3,653,7.3,7.0,3909,49.8%
100,Yokohama,3,104,7.9,9.0,8829,49.8%
101,YINSH,3,189,7.7,8.0,7320,49.8%
102,Underwater Cities,3,45,8.1,8.0,9835,49.8%
103,Tapestry,3,233,7.5,8.0,11480,49.8%
104,Steampunk Rally,3,554,7.2,8.0,5718,49.8%
105,Steam Time,3,1401,7.1,8.0,1555,49.8%
106,Spyrium,3,661,7.1,7.0,5766,49.8%
107,The Speicherstadt,3,788,7.0,7.0,4750,49.8%
108,Sleuth,3,1205,6.9,8.0,2734,49.8%
