,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Ticket to Ride: Europe,77,119,7.5,8.0,58364,99.9%
1,7 Wonders,77,60,7.8,10.0,84104,99.9%
2,Star Realms,60,115,7.6,8.0,35855,99.9%
3,Qwixx,60,764,6.9,7.0,9443,99.9%
4,Codenames,58,93,7.6,7.0,67424,99.9%
5,Kingdom Builder,52,545,7.0,8.0,19618,99.9%
6,One Night Ultimate Werewolf,48,413,7.1,7.0,21419,99.9%
7,Legendary: A Marvel Deck Building Game,43,175,7.6,8.0,19734,99.9%
8,Dixit: Odyssey,42,212,7.5,9.0,16662,99.9%
9,Sushi Go!,41,444,7.1,7.0,34649,99.9%
10,Machi Koro,40,987,6.6,7.0,26165,99.9%
11,Codenames: Pictures,34,319,7.3,8.0,16964,99.9%
12,Tajemnicze Domostwo,28,633,7.2,8.0,4875,99.8%
13,King of Tokyo,28,313,7.2,8.0,57483,99.8%
14,7 Wonders Duel,27,17,8.1,9.0,59932,99.8%
15,Claim,26,1293,7.0,7.0,2192,99.7%
16,Speed Cups,24,3494,6.3,7.0,1247,99.6%
17,Rattus,24,1020,6.8,8.0,5669,99.6%
18,Love Letter,24,282,7.2,7.0,55827,99.6%
19,Hanabi,24,391,7.1,8.0,38808,99.6%
20,Quadropolis,22,350,7.3,8.0,11027,99.3%
21,Marvel Dice Masters: Avengers vs. X-Men,22,638,7.2,8.0,5531,99.3%
22,What's Up,21,7060,5.9,7.0,767,99.2%
23,Neuroshima Hex! 3.0,20,281,7.4,8.0,13269,99.0%
24,Ghost Blitz,20,1099,6.7,7.0,6841,99.0%
25,PitchCar,18,386,7.3,7.0,9625,98.4%
26,Kingdomino,18,217,7.4,8.0,32067,98.4%
27,Orléans,17,25,8.1,9.0,22110,98.0%
28,Imperial Settlers,17,212,7.4,8.0,21043,98.0%
29,The Game,17,1013,6.7,7.0,8452,98.0%
30,Race for the Galaxy,16,59,7.8,9.0,46293,97.4%
31,Escape: The Curse of the Temple,16,544,7.0,8.0,15459,97.4%
32,Small World,15,255,7.3,8.0,61593,96.8%
33,Five Tribes,15,65,7.8,9.0,32178,96.8%
34,Dweebies,15,6754,5.9,6.0,652,96.8%
35,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,14,-1,7.7,8.0,5150,96.0%
36,Loony Quest,14,843,6.9,7.0,5492,96.0%
37,Azul,14,50,7.8,8.0,53207,96.0%
38,Telestrations,13,258,7.4,7.0,12793,94.9%
39,Qwinto,13,1105,7.1,6.0,2480,94.9%
40,Muse,13,1946,6.7,7.0,1713,94.9%
41,Formula D,13,520,7.0,8.0,17119,94.9%
42,Dungeon Fighter,13,1023,6.8,7.0,5843,94.9%
43,Codenames: Duet,13,160,7.6,7.0,13865,94.9%
44,Fabled Fruit,12,770,7.0,7.0,5045,93.6%
45,Saboteur,11,1075,6.6,7.0,25602,92.0%
46,Magic Maze,11,497,7.1,7.0,15564,92.0%
47,Kingsburg,11,354,7.2,8.0,18324,92.0%
48,Flamme Rouge,11,198,7.6,8.0,12056,92.0%
49,Terror in Meeple City,10,857,6.9,7.0,7117,90.0%
50,Star Wars: X-Wing Miniatures Game,10,108,7.7,8.0,23036,90.0%
51,Spyfall,10,639,6.9,8.0,18191,90.0%
52,Scythe,10,14,8.2,10.0,57625,90.0%
53,Meeple Circus,10,777,7.1,8.0,4166,90.0%
54,Istanbul,10,117,7.6,7.0,25157,90.0%
55,For Sale,10,301,7.2,8.0,23815,90.0%
56,La Boca,10,1372,7.0,7.0,1909,90.0%
57,Sagrada,9,147,7.5,8.0,25897,87.4%
58,Mondo,9,2068,6.5,7.0,2450,87.4%
59,Ghost Stories,9,275,7.3,8.0,19378,87.4%
60,Tiny Towns,8,321,7.4,7.0,10056,84.1%
61,Takenoko,8,280,7.3,7.0,35084,84.1%
62,Survive: Escape from Atlantis!,8,285,7.3,7.0,20407,84.1%
63,Seasons,8,210,7.4,8.0,20745,84.1%
64,Pandemic Legacy: Season 1,8,2,8.6,9.0,41490,84.1%
65,Bärenpark,8,291,7.4,7.0,11956,84.1%
66,Träxx,7,3590,6.6,7.0,590,80.0%
67,Ticket to Ride Map Collection: Volume 2 – India & Switzerland,7,-1,7.8,7.0,5206,80.0%
68,Shadows over Camelot,7,406,7.1,8.0,25418,80.0%
69,Railroad Ink: Deep Blue Edition,7,484,7.3,7.0,6463,80.0%
70,Just One,7,163,7.6,7.0,11621,80.0%
71,Downforce,7,356,7.4,8.0,7828,80.0%
72,Space Alert,6,219,7.4,8.0,14751,74.8%
73,Reef,6,611,7.1,7.0,6776,74.8%
74,The Mind,6,618,6.9,6.0,19186,74.8%
75,Last Night on Earth: The Zombie Game,6,703,6.9,8.0,13528,74.8%
76,King's Breakfast,6,3421,6.2,7.0,1506,74.8%
77,Keyflower,6,72,7.8,9.0,18952,74.8%
78,Hanamikoji,6,206,7.5,7.0,10948,74.8%
79,The Adventurers: The Temple of Chac,6,1414,6.6,7.0,4614,74.8%
80,Yamataï,5,558,7.2,7.0,5428,68.3%
81,Take it Easy!,5,1695,6.6,6.0,2751,68.3%
82,Sushi Roll,5,1123,7.2,7.0,2114,68.3%
83,The Great Dalmuti,5,1381,6.6,6.0,6862,68.3%
84,Forbidden Desert,5,380,7.1,7.0,25536,68.3%
85,Flick 'em Up!,5,742,7.0,7.0,7682,68.3%
86,Dr. Eureka,5,1573,6.6,7.0,3172,68.3%
87,Terra Mystica,4,16,8.1,9.0,39166,60.1%
88,Queenz: To Bee or Not to Bee,4,3737,7.2,7.0,359,60.1%
89,Queendomino,4,435,7.3,7.0,7970,60.1%
90,Point Salad,4,384,7.3,7.0,7896,60.1%
91,Pickomino,4,1252,6.6,6.0,8983,60.1%
92,Memoir '44,4,138,7.6,8.0,25667,60.1%
93,Cyclades,4,183,7.5,9.0,17824,60.1%
94,Crystal Palace,4,757,7.7,8.0,1907,60.1%
95,Clans of Caledonia,4,44,8.0,9.0,14756,60.1%
96,Claim 2,4,2477,7.1,7.0,748,60.1%
97,Torres,3,528,7.1,7.0,8723,49.8%
98,Tapestry,3,233,7.5,8.0,11480,49.8%
99,Montana,3,2106,6.8,8.0,1367,49.8%
100,Mission Impractical,3,10550,6.8,7.0,62,49.8%
101,The Manhattan Project,3,323,7.4,8.0,9100,49.8%
102,Imperial Settlers: Empires of the North,3,416,7.6,7.0,3836,49.8%
103,El Grande,3,78,7.8,8.0,23511,49.8%
104,Everdell,3,36,8.1,8.0,19285,49.8%
105,Bruges,3,260,7.4,8.0,10254,49.8%
106,Alien Frontiers,3,232,7.4,8.0,14122,49.8%
107,Wendake,2,889,7.6,8.0,1742,36.9%
108,Trajan,2,95,7.8,8.0,14678,36.9%
109,Mint Delivery,2,3062,6.3,6.0,1705,36.9%
110,Keyper,2,1121,7.3,7.0,1623,36.9%
111,Imperial Settlers: Roll & Write,2,2722,6.5,7.0,1444,36.9%
112,Dynasties: Heirate & Herrsche,2,1732,7.2,8.0,1030,36.9%
113,Calimala,2,1225,7.2,8.0,1691,36.9%
114,10 Minute Heist: The Wizard's Tower,2,3111,6.5,6.0,998,36.9%
115,Watergate,1,173,8.0,7.0,4314,20.5%
116,Silver & Gold,1,601,7.4,6.0,3612,20.5%
117,Rurik: Dawn of Kiev,1,1162,7.8,8.0,1128,20.5%
118,Root,1,28,8.1,8.0,24064,20.5%
