,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Hive,16,246,7.3,6.0,29494,97.4%
1,Small World,14,255,7.3,8.0,61593,96.0%
2,Zombicide,13,481,7.2,8.0,16522,94.9%
3,Carcassonne,12,181,7.4,7.4,101546,93.6%
4,Olympus,9,1950,6.8,8.0,1391,87.4%
5,Robinson Crusoe: Adventures on the Cursed Island,8,54,7.8,9.5,34031,84.1%
6,One Night Ultimate Werewolf,8,413,7.1,7.5,21419,84.1%
7,Unspeakable Words,6,3350,6.2,6.0,1480,74.8%
8,Elder Sign,6,548,7.0,7.0,22122,74.8%
9,Get Bit!,5,2435,6.2,6.8,6007,68.3%
10,Catan,5,395,7.2,7.0,101212,68.3%
11,Shadows of Brimstone: Swamps of Death,4,512,8.0,9.0,2190,60.1%
12,"Kill Doctor Lucky... and His Little Dog, Too!",4,-1,6.4,6.5,441,60.1%
13,Kill Doctor Lucky,4,2530,6.2,6.5,6496,60.1%
14,Chunky Fighters,4,8679,6.2,7.0,199,60.1%
15,Small World: Tales and Legends,3,-1,7.2,7.0,3266,49.8%
16,Small World: Grand Dames of Small World,3,-1,7.4,6.7,5551,49.8%
17,Psycho Raiders,3,4851,8.0,8.5,142,49.8%
18,Ghost Stories,3,275,7.3,8.5,19378,49.8%
19,Gears of War: The Board Game,3,480,7.5,7.5,4693,49.8%
20,Flash Point: Fire Rescue,3,344,7.2,7.2,20894,49.8%
21,Dungeons & Dragons: Castle Ravenloft Board Game,3,766,7.0,6.3,8427,49.8%
22,Dungeon Command: Blood of Gruumsh,3,2425,7.5,-1.0,583,49.8%
23,Dawn of the Zeds (Second edition),3,1814,7.8,7.5,641,49.8%
24,Cthulhu Gloom,3,2740,6.4,6.3,1761,49.8%
25,Zombicide: Toxic City Mall,2,-1,7.7,-1.0,2541,36.9%
26,Zombicide: Black Plague,2,180,7.7,-1.0,12615,36.9%
27,Witch of Salem,2,2050,6.6,7.5,1818,36.9%
28,Unexploded Cow,2,3938,6.1,7.0,1718,36.9%
29,Tsuro of the Seas,2,1466,6.5,7.0,5716,36.9%
30,Terra Mystica,2,16,8.1,8.0,39166,36.9%
31,Pandemic,2,99,7.6,8.0,101865,36.9%
32,Okko: Era of the Asagiri,2,3251,6.7,7.0,757,36.9%
33,Nuklear Winter '68,2,4602,7.4,8.0,208,36.9%
34,Mr. Jack Pocket,2,797,6.9,6.0,7558,36.9%
35,Lords of Waterdeep,2,71,7.8,8.0,45819,36.9%
36,Last Night on Earth: The Zombie Game,2,703,6.9,7.8,13528,36.9%
37,Dungeon Command: Sting of Lolth,2,2021,7.3,-1.0,896,36.9%
38,Dead of Winter: A Crossroads Game,2,121,7.6,8.0,39207,36.9%
39,Cthulhu Fluxx,2,3411,6.1,6.0,2915,36.9%
40,Civility,2,18154,6.2,8.5,72,36.9%
41,Carcassonne: Expansion 2 – Traders & Builders,2,-1,7.6,8.0,15539,36.9%
42,Zombicide Special Guest Box: Karl Kopinski,1,-1,7.6,-1.0,128,20.5%
43,Zombicide Special Guest Box: Adrian Smith,1,-1,7.5,-1.0,142,20.5%
44,Zombicide Season 3: Rue Morgue,1,779,7.5,7.0,2444,20.5%
45,Trick or Treat,1,9329,7.0,6.3,72,20.5%
46,Strange Aeons,1,9553,8.2,7.5,43,20.5%
47,Small World: Be Not Afraid...,1,-1,7.6,6.0,5286,20.5%
48,Shadows of Brimstone: City of the Ancients,1,378,8.0,9.0,3396,20.5%
49,Robinson Crusoe: Adventures on the Cursed Island – Trait Cards I,1,-1,6.9,-1.0,324,20.5%
50,Police Precinct,1,1714,6.9,7.5,1628,20.5%
51,Munchkin Zombies,1,3003,6.2,6.5,3133,20.5%
52,Munchkin Apocalypse,1,3189,6.5,6.5,1346,20.5%
53,Lord of the Fries,1,4587,6.0,6.0,1629,20.5%
54,Gloom,1,1776,6.3,6.0,13569,20.5%
55,Elder Sign: Unseen Forces,1,-1,7.6,-1.0,3539,20.5%
56,Dungeons & Dragons: Wrath of Ashardalon Board Game,1,731,7.1,6.4,5846,20.5%
57,Dungeons & Dragons: The Legend of Drizzt Board Game,1,627,7.3,6.5,5548,20.5%
58,Dungeon Command: Heart of Cormyr,1,1973,7.4,-1.0,857,20.5%
59,Delve: The Dice Game,1,5009,6.5,5.5,443,20.5%
60,Darkest Night,1,2020,7.1,7.5,983,20.5%
61,Cthulhu Wars,1,242,7.9,-1.0,4567,20.5%
62,Carcassonne: Winter Edition,1,1025,7.5,7.0,1671,20.5%
63,Carcassonne: Mage & Witch,1,-1,6.7,5.0,946,20.5%
64,Agricola,1,31,7.9,7.5,63367,20.5%
65,Zpocalypse: Zmergency,0,-1,6.6,-1.0,87,0.0%
66,Zpocalypse: Zmaster,0,-1,6.5,-1.0,86,0.0%
67,Zpocalypse: Bonus Cards,0,-1,6.6,-1.0,17,0.0%
68,Zpocalypse,0,6021,6.1,-1.0,614,0.0%
69,Zombies!!!,0,6200,5.8,6.0,14433,0.0%
70,Zombies!!! 7: Send in the Clowns,0,-1,6.2,5.5,482,0.0%
71,Zombies!!! 6: Six Feet Under,0,-1,6.3,6.0,576,0.0%
72,Zombies!!! 5: School's Out Forever,0,-1,6.2,5.5,799,0.0%
73,Zombies!!! 4: The End...,0,3944,6.2,5.0,1433,0.0%
74,Zombies!!! 3: Mall Walkers,0,-1,6.1,5.5,1863,0.0%
75,Zombies!!! 3.5: Not Dead Yet,0,-1,6.2,5.5,1258,0.0%
76,Zombies!!! 2: Zombie Corps(e),0,-1,6.0,6.0,2408,0.0%
77,Zombie Plague: The Cellar,0,-1,6.8,7.0,32,0.0%
78,Zombie Plague,0,4614,6.7,7.0,455,0.0%
79,Zombie in My Pocket,0,3229,6.3,-1.0,1657,0.0%
80,Zombie Fluxx,0,3519,6.0,6.0,6110,0.0%
81,Zombie Dice,0,2090,6.2,5.5,16146,0.0%
82,Zombicide: Ultimate Survivors #2,0,-1,7.8,-1.0,88,0.0%
83,Zombicide: Ultimate Survivors #1,0,-1,7.7,-1.0,177,0.0%
84,Zombicide: Set #3 – Survivors & Zombivors,0,-1,7.4,-1.0,110,0.0%
85,Zombicide: Set #2 – Survivors & Zombivors,0,-1,7.5,-1.0,151,0.0%
86,Zombicide: Experience Deck,0,-1,7.2,-1.0,111,0.0%
87,Zombicide: Box of Zombies – Set #7: Lost Zombivors,0,-1,7.2,-1.0,206,0.0%
88,Zombicide: Box of Zombies – Set #5: Zombie Dogz,0,-1,7.6,-1.0,653,0.0%
89,Zombicide: Box of Zombies – Set #4: Walk of the Dead 2,0,-1,7.3,-1.0,172,0.0%
90,Zombicide: Box of Zombies – Set #3: Angry Zombies,0,-1,7.3,-1.0,173,0.0%
91,Zombicide: Box of Zombies – Set #2: Toxic Crowd,0,-1,7.3,-1.0,181,0.0%
92,Zombicide: Box of Zombies – Set #1: Walk of the Dead,0,-1,7.2,-1.0,270,0.0%
93,Zombicide: Box of Zombies – Set #11: VIP #2 Very Infected People,0,-1,7.5,-1.0,194,0.0%
94,Zombicide: Box of Zombies – Set #10: VIP #1 Very Infected People,0,-1,7.3,-1.0,278,0.0%
95,Zombicide: Box of Dogs – Set #6: Dog Companions,0,-1,7.6,-1.0,734,0.0%
96,Zombicide: Black Plague – Wulfsburg,0,-1,8.0,-1.0,1926,0.0%
97,Zombicide: Black Plague – Knight Pack,0,-1,8.1,-1.0,308,0.0%
