,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,1830: Railways & Robber Barons,13,196,7.9,-1.0,4680,94.9%
1,Flash Point: Fire Rescue,9,344,7.2,-1.0,20894,87.4%
2,Battle Cry: 150th Civil War Anniversary Edition,8,1292,7.6,-1.0,1137,84.1%
3,1846: The Race for the Midwest,8,462,7.9,-1.0,2143,84.1%
4,Power Grid,6,39,7.9,-1.0,56129,74.8%
5,Paris Connection,6,1518,6.7,-1.0,2448,74.8%
6,1849: The Game of Sicilian Railways,6,1824,8.3,-1.0,473,74.8%
7,Pandemic,5,99,7.6,-1.0,101865,68.3%
8,Chicago Express,5,453,7.2,-1.0,7392,68.3%
9,Root,4,28,8.1,-1.0,24064,60.1%
10,Irish Gauge,4,1043,7.4,-1.0,1721,60.1%
11,Captains of the Gulf,4,3535,7.0,-1.0,425,60.1%
12,18CZ,4,1956,7.9,-1.0,550,60.1%
13,1862: Railway Mania in the Eastern Counties,4,1307,8.4,-1.0,663,60.1%
14,1841: Railways in Northern Italy,4,3200,8.0,-1.0,265,60.1%
15,Tzolk'in: The Mayan Calendar,3,40,7.9,-1.0,30663,49.8%
16,Trick of the Rails,3,2794,6.7,-1.0,868,49.8%
17,The Soo Line,3,5664,7.1,-1.0,159,49.8%
18,Rolling Stock,3,4018,7.4,-1.0,237,49.8%
19,Pandemic Legacy: Season 2,3,35,8.2,-1.0,12031,49.8%
20,Keyflower,3,72,7.8,-1.0,18952,49.8%
21,The Isle of Cats,3,114,8.0,-1.0,6250,49.8%
22,Ginkgopolis,3,412,7.4,-1.0,4963,49.8%
23,Fuji,3,2371,6.7,-1.0,1255,49.8%
24,Brass: Lancashire,3,19,8.2,-1.0,19333,49.8%
25,Arkwright,3,551,7.9,-1.0,1991,49.8%
26,Agricola,3,31,7.9,-1.0,63367,49.8%
27,Age of Steam,3,118,7.8,-1.0,8840,49.8%
28,18Chesapeake,3,1380,8.0,-1.0,757,49.8%
29,1882: Assiniboia,3,3145,8.2,-1.0,233,49.8%
30,1857,3,5868,7.4,-1.0,115,49.8%
31,Space Beans,2,3875,6.1,-1.0,1423,36.9%
32,Roll Through the Ages: The Bronze Age,2,712,6.9,-1.0,11484,36.9%
