,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Race for the Galaxy,167,59,7.8,8.5,46293,100.0%
1,The Lord of the Rings: The Card Game,159,129,7.6,8.5,20755,99.9%
2,Cosmic Encounter,134,144,7.5,8.0,27327,99.9%
3,Ticket to Ride,88,174,7.4,8.5,71408,99.9%
4,KLASK,73,261,7.7,8.0,5624,99.9%
5,Tichu,61,170,7.6,9.0,13267,99.9%
6,Agricola,48,31,7.9,10.0,63367,99.9%
7,KeyForge: Call of the Archons,41,423,7.3,8.5,9308,99.9%
8,Escape: The Curse of the Temple,37,544,7.0,8.0,15459,99.9%
9,Dungeon Fighter,37,1023,6.8,8.0,5843,99.9%
10,Hive,36,246,7.3,7.0,29494,99.9%
11,Dixit,32,278,7.3,7.5,50499,99.9%
12,Ghost Stories,30,275,7.3,8.0,19378,99.9%
13,Sushi Go Party!,29,188,7.5,6.5,22195,99.8%
14,PitchCar,24,386,7.3,8.0,9625,99.6%
15,Crokinole,23,66,7.9,8.0,12136,99.4%
16,Lost Cities,22,322,7.2,7.0,37164,99.3%
17,Codenames,21,93,7.6,7.5,67424,99.2%
18,Gloomhaven,19,1,8.8,9.0,41815,98.7%
19,Can't Stop,19,739,6.8,7.0,13213,98.7%
20,Deception: Murder in Hong Kong,18,191,7.5,7.0,15932,98.4%
21,Mechs vs. Minions,17,42,8.0,8.5,14015,98.0%
22,Eldritch Horror,17,82,7.8,9.0,29279,98.0%
23,Dragon Castle,16,575,7.2,7.0,5593,97.4%
24,Roll for the Galaxy,14,94,7.7,8.0,26342,96.0%
25,Welcome To...,13,126,7.6,8.0,17195,94.9%
26,Terraforming Mars,13,4,8.4,10.0,64485,94.9%
27,Morels,13,706,7.0,6.5,7266,94.9%
28,Illusion,12,1392,6.8,6.5,2711,93.6%
29,Cartographers,12,122,7.8,8.0,10489,93.6%
30,Telestrations,11,258,7.4,7.5,12793,92.0%
31,The Quacks of Quedlinburg,11,67,7.8,8.5,22044,92.0%
32,Camel Up,11,477,7.0,7.5,22756,92.0%
33,Lovecraft Letter,10,838,7.2,8.0,2958,90.0%
34,Kingdomino,10,217,7.4,6.5,32067,90.0%
35,Wits & Wagers,9,622,6.9,7.0,13343,87.4%
36,Spirit Island,9,13,8.3,8.0,25448,87.4%
37,Codenames: Duet,9,160,7.6,8.0,13865,87.4%
38,Mage Knight Board Game,8,26,8.1,9.5,27775,84.1%
39,Ethnos,8,248,7.5,7.5,9707,84.1%
40,Terror in Meeple City,7,857,6.9,6.0,7117,80.0%
41,Mysterium,7,256,7.3,7.0,31970,80.0%
42,Concept,7,756,6.8,6.0,15389,80.0%
43,Biblios,7,366,7.2,7.5,14969,80.0%
44,Underwater Cities,6,45,8.1,8.5,9835,74.8%
45,Twilight Struggle,6,10,8.3,9.0,40694,74.8%
46,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,6,305,7.8,8.0,4111,74.8%
47,Risk Legacy,6,348,7.4,6.5,7538,74.8%
48,Bunny Kingdom,6,310,7.5,8.0,7586,74.8%
49,When I Dream,5,839,7.1,6.0,4008,68.3%
50,Troyes,5,83,7.8,9.0,18847,68.3%
51,Just One,5,163,7.6,7.0,11621,68.3%
52,Tasty Humans,4,8149,7.0,-1.0,86,60.1%
53,Junk Art,4,412,7.4,7.0,5426,60.1%
54,Gaia Project,4,8,8.5,9.0,16244,60.1%
55,The Crew: The Quest for Planet Nine,4,41,8.0,8.5,14567,60.1%
56,Wavelength,3,496,7.5,7.0,3645,49.8%
57,Ticket to Ride: London,3,1077,7.3,7.0,2024,49.8%
58,T.I.M.E Stories,3,143,7.6,7.5,23672,49.8%
59,Space Base,3,214,7.6,8.0,8287,49.8%
60,Millennium Blades,3,352,7.7,8.0,3881,49.8%
61,A Feast for Odin,3,21,8.2,9.5,17278,49.8%
62,Yellow & Yangtze,2,947,7.9,9.0,1251,36.9%
63,Santorini,2,166,7.5,7.5,27705,36.9%
64,Great Western Trail,2,11,8.3,9.0,29290,36.9%
65,Decrypto,2,104,7.8,8.0,11595,36.9%
66,Twilight Imperium: Fourth Edition,1,5,8.7,8.0,13361,20.5%
67,Paperback,1,457,7.2,7.5,8906,20.5%
68,Muse,1,1946,6.7,6.0,1713,20.5%
69,Keyflower,1,72,7.8,9.0,18952,20.5%
70,Brass: Birmingham,1,3,8.7,9.0,18969,20.5%
71,War of the Ring: Second Edition,0,12,8.5,8.5,13658,0.0%
72,Underwater Cities: New Discoveries,0,-1,8.5,-1.0,1001,0.0%
73,Troyes: The Ladies of Troyes,0,-1,8.0,-1.0,1635,0.0%
74,Ticket to Ride: USA 1910,0,-1,8.0,-1.0,10064,0.0%
75,Ticket to Ride Map Collection: Volume 5 – United Kingdom & Pennsylvania,0,-1,8.0,-1.0,4399,0.0%
76,Terraforming Mars: Venus Next,0,-1,7.6,-1.0,5505,0.0%
77,Terraforming Mars: Prelude,0,-1,8.8,-1.0,8372,0.0%
78,Terraforming Mars: Hellas & Elysium,0,-1,8.4,-1.0,7069,0.0%
79,Terraforming Mars: Colonies,0,-1,8.2,-1.0,4265,0.0%
80,T.I.M.E Stories: Under the Mask,0,-1,7.3,-1.0,3465,0.0%
81,T.I.M.E Stories: The Marcy Case,0,-1,7.6,-1.0,6072,0.0%
82,T.I.M.E Stories: Expedition – Endurance,0,-1,7.4,-1.0,2669,0.0%
83,T.I.M.E Stories: A Prophecy of Dragons,0,-1,7.6,-1.0,4731,0.0%
84,Spirit Island: Branch & Claw,0,-1,8.8,-1.0,2714,0.0%
85,Roll for the Galaxy: Ambition,0,-1,8.1,-1.0,3144,0.0%
86,Race for the Galaxy: The Gathering Storm,0,-1,8.1,-1.0,9575,0.0%
87,Race for the Galaxy: The Brink of War,0,-1,7.8,-1.0,3439,0.0%
88,Race for the Galaxy: Rebel vs Imperium,0,-1,7.9,-1.0,5715,0.0%
89,The Quacks of Quedlinburg: The Herb Witches,0,-1,8.1,-1.0,2620,0.0%
90,PitchCar Extension 2: More Speed More Fun,0,-1,7.5,-1.0,748,0.0%
91,Pitch Car Extension 1,0,-1,7.6,-1.0,1684,0.0%
92,Mysterium: Hidden Signs,0,-1,7.8,-1.0,2423,0.0%
93,Millennium Blades: Sponsors Mini-Expansion,0,-1,8.0,-1.0,109,0.0%
94,Millennium Blades: Set Rotation,0,-1,8.4,-1.0,362,0.0%
95,Millennium Blades: Futures Mini-Expansion,0,-1,8.1,-1.0,96,0.0%
96,Millennium Blades: Fusion Chaos Mini-Expansion,0,-1,8.1,-1.0,108,0.0%
97,Millennium Blades: Collusion,0,-1,8.7,-1.0,25,0.0%
98,The Lord of the Rings: The Card Game – The Redhorn Gate,0,-1,7.8,-1.0,626,0.0%
99,The Lord of the Rings: The Card Game – The Hunt for Gollum,0,-1,7.3,-1.0,1617,0.0%
100,The Lord of the Rings: The Card Game – The Hobbit: Over Hill and Under Hill,0,-1,7.9,-1.0,958,0.0%
101,The Lord of the Rings: The Card Game – The Hills of Emyn Muil,0,-1,7.2,-1.0,1118,0.0%
102,The Lord of the Rings: The Card Game – The Dead Marshes,0,-1,7.4,-1.0,1014,0.0%
103,The Lord of the Rings: The Card Game – Return to Mirkwood,0,-1,7.7,-1.0,992,0.0%
104,The Lord of the Rings: The Card Game – Khazad-dûm,0,-1,8.0,-1.0,1437,0.0%
105,The Lord of the Rings: The Card Game – Conflict at the Carrock,0,-1,7.7,-1.0,1421,0.0%
106,The Lord of the Rings: The Card Game – A Journey to Rhosgobel,0,-1,7.4,-1.0,1246,0.0%
107,Great Western Trail: Rails to the North,0,-1,8.5,-1.0,2547,0.0%
108,Ghost Stories: White Moon,0,-1,7.9,-1.0,1864,0.0%
109,A Feast for Odin: The Norwegians,0,-1,9.0,-1.0,1663,0.0%
