,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Nuns on the Run,4,1692,6.5,-1.0,3793,60.1%
1,Pandemic,3,99,7.6,6.5,101865,49.8%
2,Dixit,3,278,7.3,-1.0,50499,49.8%
3,Travel Blog,2,5124,6.1,7.0,654,36.9%
4,Through the Ages: A Story of Civilization,2,49,7.9,-1.0,17986,36.9%
5,Space Alert,2,219,7.4,7.0,14751,36.9%
6,Race for the Galaxy,2,59,7.8,5.0,46293,36.9%
7,The Phantom League,2,5970,6.4,-1.0,285,36.9%
8,On the Underground,2,1293,6.9,8.0,2377,36.9%
9,Old Town,2,5122,6.4,7.0,390,36.9%
10,Indigo,2,1287,6.8,-1.0,2901,36.9%
11,Eselsbrücke,2,3759,7.0,-1.0,395,36.9%
12,Dominion,2,98,7.6,7.0,77920,36.9%
13,Café International: Das Kartenspiel,2,9293,5.7,6.0,853,36.9%
14,Zombies!!!,1,6200,5.8,6.0,14433,20.5%
15,The Scepter of Zavandor,1,1213,7.0,8.0,2482,20.5%
16,We Will Wok You,1,5661,6.3,-1.0,367,20.5%
17,VOC! Founding the Dutch East Indies Company,1,7869,6.1,-1.0,270,20.5%
18,Ur,1,3039,6.5,7.0,959,20.5%
19,U.S. Patent No. 1,1,19560,5.2,-1.0,292,20.5%
20,Cornerstone Essential,1,6102,6.6,-1.0,205,20.5%
21,TimeLine,1,13107,5.8,7.0,212,20.5%
22,The Stars Are Right,1,3286,6.3,6.5,1321,20.5%
23,Space Beans,1,3875,6.1,4.0,1423,20.5%
24,The Swarm,1,4082,6.4,6.0,610,20.5%
25,Red November,1,1860,6.3,5.5,7710,20.5%
26,Reef Encounter,1,650,7.1,4.5,4966,20.5%
27,Portobello Market,1,2283,6.4,-1.0,2443,20.5%
28,Panic Lab,1,3701,6.1,7.0,1518,20.5%
29,Pandemic: On the Brink,1,-1,8.1,-1.0,16131,20.5%
30,Myrmes,1,528,7.3,-1.0,5054,20.5%
31,Munchkin,1,4419,5.9,6.0,41521,20.5%
32,Macao,1,328,7.4,-1.0,6953,20.5%
33,Linq,1,2351,6.9,-1.0,940,20.5%
34,Light Speed,1,3153,6.3,-1.0,1202,20.5%
35,Tasso,1,5424,6.2,-1.0,464,20.5%
36,In 80 Karten um die Welt,1,13709,6.3,-1.0,36,20.5%
37,Illuminati: Y2K,1,-1,7.0,-1.0,609,20.5%
38,Illuminati,1,1801,6.5,8.0,4837,20.5%
39,Halleluja,1,-1,5.5,7.0,23,20.5%
40,Gods,1,12184,5.8,5.0,172,20.5%
41,Glory to Rome,1,200,7.5,6.5,12957,20.5%
42,Fluxx,1,8877,5.7,5.0,15803,20.5%
43,Flandern 1302,1,7008,5.9,-1.0,507,20.5%
44,Firenze,1,833,7.2,6.0,2740,20.5%
45,Dragonriders,1,19988,5.0,5.5,343,20.5%
46,Chicago Express,1,453,7.2,6.0,7392,20.5%
47,Cathedral,1,1859,6.5,-1.0,3223,20.5%
48,The Castle of the Devil,1,2346,6.4,-1.0,2148,20.5%
49,Castle,1,3690,6.1,-1.0,1649,20.5%
50,Bohnanza,1,450,7.0,8.0,38186,20.5%
51,Atlantis,1,2234,6.5,6.0,1858,20.5%
52,Asara,1,1091,7.0,6.5,2649,20.5%
53,Das Amulett,1,3740,6.5,3.0,714,20.5%
54,Camden,1,5558,6.3,-1.0,464,20.5%
55,7 Wonders,1,60,7.8,-1.0,84104,20.5%
56,Ticket to Ride: Märklin,0,309,7.4,6.0,8709,0.0%
57,Ticket to Ride,0,174,7.4,7.0,71408,0.0%
58,Zoom-in!,0,-1,5.1,-1.0,18,0.0%
59,Zombies!!! 4: The End...,0,3944,6.2,-1.0,1433,0.0%
60,Frank's Zoo,0,1561,6.6,-1.0,3391,0.0%
61,Ramses II,0,8395,5.8,-1.0,621,0.0%
62,Zaubercocktail,0,15742,5.6,3.0,144,0.0%
63,Zatre,0,5928,6.4,-1.0,294,0.0%
