,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Imperial Settlers: Roll & Write,100,2722,6.5,6.0,1444,99.9%
1,The Lord of the Rings: The Card Game,99,129,7.6,9.0,20755,99.9%
2,BattleCON: Devastation of Indines,91,369,7.9,10.0,2914,99.9%
3,BattleCON: War of Indines,81,795,7.7,10.0,1760,99.9%
4,Shards of Infinity,54,744,7.5,9.0,2399,99.9%
5,Spirit Island,50,13,8.3,10.0,25448,99.9%
6,Onirim,46,1188,6.7,7.0,5773,99.9%
7,Insider,45,1040,7.1,8.0,2675,99.9%
8,Love Letter,43,282,7.2,8.0,55827,99.9%
9,BattleCON: Fate of Indines,39,1649,7.9,9.0,693,99.9%
10,Roll for the Galaxy,37,94,7.7,10.0,26342,99.9%
11,A Game of Thrones: The Card Game (Second Edition),36,475,7.6,9.0,4197,99.9%
12,Startups,32,1388,7.1,7.0,1653,99.9%
13,Puzzle Strike (Third Edition),31,1266,7.2,6.0,1735,99.9%
14,Heart of Crown,31,1842,7.7,7.0,776,99.9%
15,Sprawlopolis,30,486,7.5,9.0,4028,99.9%
16,Puzzle Strike Shadows,27,1900,7.8,6.0,619,99.8%
17,Connect Four,26,20254,4.9,8.0,6894,99.7%
18,Cartographers,26,122,7.8,8.0,10489,99.7%
19,Seasons,25,210,7.4,10.0,20745,99.6%
20,Paper Tales,24,928,7.1,8.0,3340,99.6%
21,Kashgar: Merchants of the Silk Road,22,1256,7.1,8.0,1832,99.3%
22,Hanamikoji,21,206,7.5,8.0,10948,99.2%
23,Terra Mystica,20,16,8.1,10.0,39166,99.0%
24,Isle of Skye: From Chieftain to King,19,195,7.4,8.0,20353,98.7%
25,BattleCON: Trials of Indines,19,3123,8.3,8.0,261,98.7%
26,NMBR 9,18,869,6.9,7.0,5682,98.4%
27,Troyes,17,83,7.8,9.0,18847,98.0%
28,Paper Tales: Beyond the Gates,17,-1,7.9,9.0,571,98.0%
29,Nations: The Dice Game,16,836,7.0,7.0,4890,97.4%
30,Imperial Settlers,16,212,7.4,7.0,21043,97.4%
31,Tiny Towns,15,321,7.4,10.0,10056,96.8%
32,Crystal Clans,15,2419,7.1,7.0,804,96.8%
33,Bargain Quest,15,1286,7.0,7.0,2253,96.8%
34,Ashes Reborn: Rise of the Phoenixborn,15,589,7.3,8.0,5114,96.8%
35,Marvel Champions: The Card Game,14,52,8.2,7.0,9451,96.0%
36,Codex: Card-Time Strategy – Core Set,14,2899,7.5,9.0,403,96.0%
37,Imperial Settlers: Why Can't We Be Friends,13,-1,7.6,4.0,1892,94.9%
38,Imperial Settlers: Empires of the North,13,416,7.6,8.0,3836,94.9%
39,Raptor,12,379,7.3,9.0,7861,93.6%
40,A Game of Thrones: The Card Game (Second Edition) – House Stark Intro Deck,12,-1,8.4,7.0,21,93.6%
41,Diceborn Heroes,12,8193,6.6,8.0,149,93.6%
42,Charterstone,12,306,7.4,5.0,11703,93.6%
43,Bargain Quest: Solo Mode,12,-1,6.8,5.0,77,93.6%
44,Hadara,11,495,7.5,8.0,3706,92.0%
45,A Game of Thrones: The Card Game (Second Edition) – House Lannister Intro Deck,11,-1,8.2,6.0,21,92.0%
46,The Voyages of Marco Polo,10,55,7.9,9.0,20157,90.0%
47,Underwater Cities,10,45,8.1,9.0,9835,90.0%
48,Shahrazad,10,5850,6.2,8.0,380,90.0%
49,Imperial Settlers: Empires of the North – Japanese Islands,10,-1,8.1,6.0,306,90.0%
50,Heart of Crown: Northern Enchantress,10,-1,8.0,5.0,123,90.0%
51,A Game of Thrones: The Card Game (Second Edition) – House Targaryen Intro Deck,10,-1,8.4,6.0,19,90.0%
52,A Game of Thrones: The Card Game (Second Edition) – House Baratheon Intro Deck,10,-1,8.2,7.0,19,90.0%
53,Bargain Quest: Chaotic Goods,10,-1,7.4,5.0,140,90.0%
54,Warhammer: Age of Sigmar – The Rise & Fall of Anvalor,9,9628,7.0,6.0,79,87.4%
55,Tyrants of the Underdark,9,193,7.9,7.0,5060,87.4%
56,Trieste,9,3200,6.6,8.0,722,87.4%
57,Sprawlopolis: Points of Interest,9,-1,7.2,5.0,188,87.4%
58,Shards of Infinity: Relics of the Future,9,-1,8.0,6.0,438,87.4%
59,Patchwork,9,88,7.7,7.0,46298,87.4%
60,Pandemic,9,99,7.6,5.0,101865,87.4%
61,MBL Pocket Pro Tour,9,14808,6.0,8.0,39,87.4%
62,Imperial Settlers: Atlanteans,9,-1,7.4,10.0,1573,87.4%
63,A Game of Thrones: The Card Game (Second Edition) – Night's Watch Intro Deck,9,-1,8.6,6.0,21,87.4%
64,Cube Quest,9,1646,6.8,8.0,1896,87.4%
65,BANG! The Dice Game,9,567,7.0,6.0,19765,87.4%
66,Arkham Horror: The Card Game,9,22,8.2,7.0,28406,87.4%
67,Trails of Tucana,8,1106,7.5,8.0,1462,84.1%
68,Railroad Ink: Blazing Red Edition,8,752,7.2,7.0,3749,84.1%
69,Muse,8,1946,6.7,8.0,1713,84.1%
70,Imperial Settlers: Empires of the North – Treasure Islands,8,-1,7.2,7.0,35,84.1%
71,A Game of Thrones: The Card Game (Second Edition) – House Tyrell Intro Deck,8,-1,8.5,8.0,18,84.1%
72,Egizia,8,404,7.4,9.0,5126,84.1%
73,BattleCON: Evil Hikaru Promo,8,-1,8.0,5.0,16,84.1%
74,Bargain Quest: Table Titans,8,-1,7.4,3.0,71,84.1%
75,Bargain Quest: Acquisitions Incorporated,8,-1,7.3,3.0,88,84.1%
76,Bargain Quest: 8-Bit Theater,8,-1,7.3,4.0,81,84.1%
77,Aeon's End: Legacy,8,252,8.2,6.0,2713,84.1%
78,Shadowrun: Crossfire,7,867,7.2,7.0,3372,80.0%
79,Pixel Tactics,7,1219,6.9,6.0,2976,80.0%
80,Ninja Taisen,7,4739,6.4,8.0,437,80.0%
81,Conspiracy: Abyss Universe,7,1711,7.6,8.0,869,80.0%
82,Coloretto,7,542,7.0,8.0,17960,80.0%
83,Castellion,7,1568,7.0,7.0,1748,80.0%
84,Carson City: Big Box,7,-1,8.1,8.0,1602,80.0%
85,Zombie Dice,6,2090,6.2,4.0,16146,74.8%
86,Troyes: The Ladies of Troyes,6,-1,8.0,9.0,1635,74.8%
87,Roll for the Galaxy: Ambition,6,-1,8.1,6.0,3144,74.8%
88,Pandemic: The Cure,6,361,7.3,6.0,9373,74.8%
89,Legend of the Five Rings: The Card Game,6,904,7.5,6.0,2191,74.8%
90,Heart of Crown: Far East Territory,6,-1,8.1,6.0,132,74.8%
91,A Game of Thrones: The Card Game (Second Edition) – House Martell Intro Deck,6,-1,8.2,7.0,20,74.8%
92,A Game of Thrones: The Card Game (Second Edition) – House Greyjoy Intro Deck,6,-1,8.4,6.0,20,74.8%
93,Fleet: The Dice Game,6,852,7.8,8.0,1493,74.8%
94,DiceWar: Light of Dragons,6,6683,7.2,8.0,147,74.8%
95,Codex: Card-Time Strategy – Flagstone Dominion vs. Blackhand Scourge Expansion,6,-1,8.1,7.0,76,74.8%
