,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Carcassonne: Hunters and Gatherers,133,490,7.1,9.0,11093,99.9%
1,Taluva,111,507,7.2,9.5,7779,99.9%
2,Perry Rhodan: The Cosmic League,107,1850,6.8,9.5,1627,99.9%
3,Clans,104,1451,6.6,8.5,4861,99.9%
4,Blue Moon City,96,632,7.0,9.5,7687,99.9%
5,Carcassonne: The Castle,92,593,7.1,8.0,7556,99.9%
6,Blue Moon,88,1165,6.7,9.0,5497,99.9%
7,Race for the Galaxy,87,59,7.8,8.0,46293,99.9%
8,Thunderbirds,77,1028,7.6,9.5,1688,99.9%
9,Stone Age,75,111,7.6,9.5,44874,99.9%
10,Dragonland,69,3854,6.3,9.0,919,99.9%
11,Abyss,69,341,7.3,9.0,10096,99.9%
12,Carcassonne: The Discovery,59,2219,6.5,7.0,2161,99.9%
13,Kingsburg,56,354,7.2,8.5,18324,99.9%
14,Dragonheart,55,1726,6.5,7.0,3258,99.9%
15,Journey to the Center of the Earth,53,4279,6.3,8.0,733,99.9%
16,Small World,52,255,7.3,8.0,61593,99.9%
17,Thunderstone,51,694,6.9,7.0,10079,99.9%
18,Legends of Andor,51,397,7.2,9.5,14950,99.9%
19,Kingdom of Heroes,49,-1,8.0,-1.0,6,99.9%
20,Adventure Land,48,1414,6.9,9.0,2038,99.9%
21,Africa,47,4522,6.0,6.0,1281,99.9%
22,Lord of the Rings: The Search,46,20160,5.1,8.0,1077,99.9%
23,Above and Below,45,251,7.4,8.5,12830,99.9%
24,Witch of Salem,44,2050,6.6,7.0,1818,99.9%
25,Felinia,44,4136,6.5,8.5,564,99.9%
26,Mr. Jack,40,530,7.0,8.0,15314,99.9%
27,DinoGenics,39,882,7.7,8.0,1561,99.9%
28,Vikings,37,432,7.3,8.0,7930,99.9%
29,The Swarm,36,4082,6.4,9.5,610,99.9%
30,Rivals for Catan,36,829,7.0,8.0,5859,99.9%
31,Emerald,35,3045,6.4,6.5,1296,99.9%
32,A Castle for All Seasons,34,1437,6.7,7.5,2934,99.9%
33,Australia,34,2667,6.5,8.0,1368,99.9%
34,Attika,34,746,7.0,7.5,6328,99.9%
35,Tikal,33,263,7.3,9.0,17891,99.9%
36,Dungeons & Dragons: Temple of Elemental Evil Board Game,33,1191,7.4,8.0,1703,99.9%
37,Genesis,32,4734,6.4,7.0,465,99.9%
38,Fresco,32,331,7.3,8.0,11812,99.9%
39,Dungeons & Dragons: Wrath of Ashardalon Board Game,32,731,7.1,8.0,5846,99.9%
40,Asara,32,1091,7.0,9.0,2649,99.9%
41,Alien Frontiers,32,232,7.4,8.0,14122,99.9%
42,Fairy Tale,31,970,6.7,7.0,8457,99.9%
43,Barbarians: The Invasion,31,2486,7.5,9.0,607,99.9%
44,Space Mission,30,6838,6.0,7.0,447,99.9%
45,Kingdomino,30,217,7.4,8.0,32067,99.9%
46,Kingdom Builder,30,545,7.0,7.5,19618,99.9%
47,Hellas,30,4653,6.7,8.5,317,99.9%
48,The Castles of Burgundy,30,15,8.1,8.0,46330,99.9%
49,7 Wonders Duel,30,17,8.1,8.0,59932,99.9%
