,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Wiz-War (Eighth Edition),28,805,7.1,9.0,4642,99.8%
1,Legendary: A Marvel Deck Building Game,27,175,7.6,8.5,19734,99.8%
2,Arkham Horror,17,333,7.3,8.0,36754,98.0%
3,Warhammer: Invasion,13,609,7.2,8.5,5692,94.9%
4,Betrayal at House on the Hill,13,519,7.1,6.5,36940,94.9%
5,Race for the Galaxy,11,59,7.8,7.0,46293,92.0%
6,Combat Commander: Europe,11,156,7.9,10.0,5376,92.0%
7,Twilight Struggle,10,10,8.3,9.0,40694,90.0%
8,Last Night on Earth: The Zombie Game,8,703,6.9,7.0,13528,84.1%
9,Cosmic Encounter,8,144,7.5,9.0,27327,84.1%
10,Citadels,8,403,7.1,8.0,48290,84.1%
11,Tales of the Arabian Nights,7,435,7.2,7.0,11564,80.0%
12,Fangs,7,924,6.8,8.0,7995,80.0%
13,Rhino Hero: Super Battle,7,704,7.3,9.0,3451,80.0%
14,Lords of Waterdeep,6,71,7.8,7.0,45819,74.8%
15,Glory to Rome,6,200,7.5,8.5,12957,74.8%
16,Argent: The Consortium,6,433,7.7,9.0,3157,74.8%
17,Star Realms,5,115,7.6,8.0,35855,68.3%
18,RoboRally,5,441,7.1,8.0,22444,68.3%
19,Mage Knight Board Game,5,26,8.1,9.0,27775,68.3%
20,King of Tokyo,5,313,7.2,8.5,57483,68.3%
21,Clash of Cultures,5,304,7.6,9.0,5179,68.3%
22,Archipelago,5,390,7.3,9.0,7359,68.3%
23,War of the Ring,4,124,7.8,9.0,9923,60.1%
24,Smash Up,4,865,6.8,7.5,23563,60.1%
25,Sentinels of the Multiverse,4,398,7.2,-1.0,14738,60.1%
26,Root,4,28,8.1,8.5,24064,60.1%
27,Risk: Star Wars Edition,4,918,7.0,8.0,3691,60.1%
28,The Resistance,4,267,7.3,6.0,35861,60.1%
29,The Quest for El Dorado,4,165,7.6,-1.0,11988,60.1%
30,Nexus Ops,4,454,7.2,8.0,8480,60.1%
31,Magical Athlete,4,3049,6.5,7.0,1007,60.1%
32,Lost Cities,4,322,7.2,7.0,37164,60.1%
33,Kingdomino,4,217,7.4,8.5,32067,60.1%
34,Hammer of the Scots,4,447,7.6,8.0,3847,60.1%
35,Fury of Dracula (Second Edition),4,536,7.1,7.5,8973,60.1%
36,Star Wars: Epic Duels,3,1144,7.0,8.0,3097,49.8%
37,Roll for the Galaxy,3,94,7.7,-1.0,26342,49.8%
38,Robinson Crusoe: Adventures on the Cursed Island,3,54,7.8,-1.0,34031,49.8%
39,How to Rob a Bank,3,3942,6.5,-1.0,660,49.8%
