,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Codenames,45,93,7.6,10.0,67424,99.9%
1,Coup,22,501,7.0,9.0,35884,99.3%
2,FUSE,16,645,7.1,-1.0,7016,97.4%
3,Laser Chess,14,3122,6.7,10.0,733,96.0%
4,Quantum,13,487,7.3,10.0,6523,94.9%
5,Port Royal,13,456,7.1,8.0,12914,94.9%
6,Pandemic,12,99,7.6,9.0,101865,93.6%
7,Hanabi,12,391,7.1,-1.0,38808,93.6%
8,Agricola: All Creatures Big and Small,12,279,7.4,9.0,12301,93.6%
9,Patchwork,10,88,7.7,9.0,46298,90.0%
10,Pandemic: On the Brink,8,-1,8.1,9.0,16131,84.1%
11,Onirim,8,1188,6.7,8.0,5773,84.1%
12,Flash Point: Fire Rescue,8,344,7.2,8.5,20894,84.1%
13,Star Trek: Frontiers,7,791,7.9,-1.0,1532,80.0%
14,Agricola: All Creatures Big and Small – More Buildings Big and Small,7,-1,7.7,9.0,1870,80.0%
15,Castles of Mad King Ludwig,6,133,7.6,9.0,22082,74.8%
16,Carcassonne,6,181,7.4,9.0,101546,74.8%
17,Port Royal: Just One More Contract...,5,-1,7.5,9.0,1780,68.3%
18,The Manhattan Project,5,323,7.4,9.0,9100,68.3%
19,Carcassonne: Star Wars,5,1798,6.7,-1.0,2072,68.3%
20,BANG!,5,1270,6.5,-1.0,26411,68.3%
21,Agricola,5,31,7.9,9.0,63367,68.3%
22,7 Wonders Duel,5,17,8.1,-1.0,59932,68.3%
23,Zooloretto: The Dice Game,4,2512,6.4,7.0,1842,60.1%
24,Xia: Legends of a Drift System,4,145,7.9,-1.0,7323,60.1%
25,Xia: Embers of a Forsaken Star,4,-1,8.7,-1.0,1871,60.1%
26,Tiny Epic Galaxies,4,271,7.4,-1.0,15645,60.1%
27,Love Letter,4,282,7.2,8.0,55827,60.1%
28,Istanbul,4,117,7.6,-1.0,25157,60.1%
29,Gobblet,4,2270,6.6,7.0,1653,60.1%
30,Xalapa,3,8673,6.7,-1.0,102,49.8%
31,Ticket to Ride Map Collection: Volume 5 – United Kingdom & Pennsylvania,3,-1,8.0,8.5,4399,49.8%
32,Pandemic Legacy: Season 1,3,2,8.6,9.5,41490,49.8%
33,Dominion,3,98,7.6,7.0,77920,49.8%
34,Alchemists,3,110,7.7,9.0,18203,49.8%
35,Agricola: All Creatures Big and Small – Even More Buildings Big and Small,3,-1,7.7,8.0,968,49.8%
36,Twilight Struggle,2,10,8.3,10.0,40694,36.9%
37,Ticket to Ride: Europe,2,119,7.5,8.0,58364,36.9%
38,Star Wars: Imperial Assault,2,43,8.0,-1.0,20456,36.9%
39,Sobek,2,1847,6.7,7.0,2062,36.9%
40,The Manhattan Project: Second Stage,2,-1,7.5,-1.0,737,36.9%
41,The Manhattan Project: Energy Empire,2,236,7.8,-1.0,4749,36.9%
42,The Manhattan Project: Chain Reaction,2,2488,6.5,-1.0,1698,36.9%
43,Love Letter Premium,2,482,7.5,-1.0,4297,36.9%
44,Lost Cities: The Board Game,2,1178,6.8,-1.0,3857,36.9%
45,Galaxy Trucker,2,191,7.4,9.0,29437,36.9%
46,Dungeon Petz,2,208,7.5,9.0,12668,36.9%
47,Dreaming Spires,2,8033,6.4,7.0,196,36.9%
48,Cosmic Encounter,2,144,7.5,9.0,27327,36.9%
49,Carcassonne: Star Wars – Erweiterung 1,2,-1,7.2,-1.0,199,36.9%
50,Betrayal at House on the Hill,2,519,7.1,8.0,36940,36.9%
51,Articulate!,2,3089,6.5,9.0,1169,36.9%
52,Word on the Street,1,1856,6.6,8.0,2288,20.5%
53,Ticket to Ride: Märklin,1,309,7.4,7.0,8709,20.5%
54,Power Grid Deluxe: Europe/North America,1,203,8.0,8.0,3761,20.5%
55,Munchkin,1,4419,5.9,6.0,41521,20.5%
56,Ghost Blitz: 5 to 12,1,2558,7.0,7.0,821,20.5%
57,Catan,1,395,7.2,7.0,101212,20.5%
58,Castle Panic,1,1033,6.7,6.0,14252,20.5%
59,Captain Sonar,1,157,7.6,-1.0,15954,20.5%
60,The Captain Is Dead,1,1079,7.2,-1.0,2426,20.5%
61,Bohnanza,1,450,7.0,8.0,38186,20.5%
62,Alchemists: The King's Golem,1,-1,8.4,-1.0,993,20.5%
63,7 Wonders Duel: Pantheon,1,-1,8.0,-1.0,8984,20.5%
64,Ticket to Ride: The Card Game,0,2747,6.1,7.0,3900,0.0%
65,Port Royal: The Adventure Begins...,0,-1,7.2,-1.0,350,0.0%
66,Port Royal: Gambler Promo Card,0,-1,7.0,-1.0,199,0.0%
67,New York 1901,0,989,6.8,8.0,5438,0.0%
68,Monopoly: Alan Turing Edition,0,-1,5.1,6.0,10,0.0%
69,Mapominoes: Europe,0,15490,5.6,-1.0,178,0.0%
70,Kennst Du Österreich?,0,-1,3.7,-1.0,3,0.0%
71,"Hey, That's My Fish!",0,855,6.7,6.0,19341,0.0%
72,Experiment,0,8434,6.1,-1.0,258,0.0%
73,Coup: Reformation,0,-1,7.3,-1.0,4570,0.0%
74,Codswallop!,0,-1,4.5,4.0,2,0.0%
75,Astronauts: The Ultimate Space Game,0,14825,5.9,5.0,60,0.0%
76,AquaSphere,0,470,7.3,-1.0,6463,0.0%
77,"...and then, we held hands.",0,3573,6.1,-1.0,1814,0.0%
