,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Friday,149,413,7.1,10.0,16438,99.9%
1,Star Realms: Gambit Set,96,-1,7.2,8.0,1863,99.9%
2,Connect Four,93,20254,4.9,7.0,6894,99.9%
3,Terraforming Mars,70,4,8.4,9.0,64485,99.9%
4,Agricola,70,31,7.9,10.0,63367,99.9%
5,Hamsterrolle,48,1564,6.8,10.0,2047,99.9%
6,Lost Cities,41,322,7.2,9.0,37164,99.9%
7,Dominion,41,98,7.6,9.0,77920,99.9%
8,Crokinole,41,66,7.9,10.0,12136,99.9%
9,Diamant,37,718,6.8,9.0,17037,99.9%
10,The Lord of the Rings: The Card Game,29,129,7.6,10.0,20755,99.8%
11,Score Four,26,6804,6.0,8.0,601,99.7%
12,Loopin' Louie,26,922,6.8,6.0,8390,99.7%
13,B-17: Queen of the Skies,26,1539,7.1,8.0,1908,99.7%
14,Blokus,21,646,6.9,7.0,22840,99.2%
15,Tumblin-Dice,19,716,7.2,7.0,3886,98.7%
16,Le Havre,19,47,7.9,9.0,26395,98.7%
17,TransAmerica,18,1104,6.7,6.0,7688,98.4%
18,Gloomhaven,18,1,8.8,9.0,41815,98.4%
19,SET,17,1438,6.5,7.0,10813,98.0%
20,Factory Fun,17,1175,6.8,9.0,3403,98.0%
21,EastFront: The War in Russia 1941-45 – Second Edition,17,1815,8.1,10.0,569,98.0%
22,Android: Netrunner,17,53,7.9,10.0,26700,98.0%
23,Twilight Struggle,16,10,8.3,10.0,40694,97.4%
24,Quoridor,16,1211,6.7,6.0,6372,97.4%
25,Galaxy Trucker,16,191,7.4,9.0,29437,97.4%
26,No Thanks!,15,449,7.1,9.0,20289,96.8%
27,FUSE,15,645,7.1,7.0,7016,96.8%
28,Ubongo: Duel,14,2235,6.9,9.0,1035,96.0%
29,Through the Ages: A Story of Civilization,14,49,7.9,7.0,17986,96.0%
30,Race for the Galaxy,14,59,7.8,8.0,46293,96.0%
31,Star Realms,13,115,7.6,8.0,35855,94.9%
32,"Hey, That's My Fish!",13,855,6.7,7.0,19341,94.9%
33,Cheeky Monkey,13,2739,6.6,6.0,1026,94.9%
34,10 Days in Europe,13,2082,6.6,5.0,1878,94.9%
35,Ticket to Ride: Europe,12,119,7.5,8.0,58364,93.6%
36,Through the Ages: A New Story of Civilization,12,6,8.4,9.0,22963,93.6%
37,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,12,440,7.2,7.0,12015,93.6%
38,The Downfall of Pompeii,12,541,7.1,7.0,7368,93.6%
39,Scrabble,11,1807,6.3,7.0,26658,92.0%
40,Ingenious,11,426,7.1,8.0,15617,92.0%
41,Coloretto,11,542,7.0,8.0,17960,92.0%
42,Blokus Duo,11,1008,6.8,6.0,5093,92.0%
43,Bamboleo,11,3000,6.4,6.0,1397,92.0%
44,Snail's Pace Race,10,20047,5.1,5.0,609,90.0%
45,Kremlin,10,1176,7.0,9.0,2790,90.0%
46,Forbidden Desert,10,380,7.1,6.0,25536,90.0%
47,For Sale,10,301,7.2,7.0,23815,90.0%
48,Terraforming Mars: Hellas & Elysium,9,-1,8.4,7.0,7069,87.4%
49,Telestrations,9,258,7.4,9.0,12793,87.4%
50,San Juan,9,293,7.3,8.0,22214,87.4%
51,Race for the Galaxy: The Gathering Storm,9,-1,8.1,8.0,9575,87.4%
52,Maisy's alphabet card game,9,-1,3.5,5.0,2,87.4%
53,Hang in There!,9,11137,6.0,5.0,118,87.4%
54,Cribbage,9,615,7.1,8.0,8282,87.4%
55,Battlestar Galactica: The Board Game,9,81,7.7,9.0,32861,87.4%
56,Wallenstein,8,532,7.5,9.0,3497,84.1%
57,Ra,8,177,7.5,9.0,19077,84.1%
58,Power Grid,8,39,7.9,8.0,56129,84.1%
59,Kingsburg,8,354,7.2,7.0,18324,84.1%
60,Hansa Teutonica,8,139,7.6,7.0,11425,84.1%
61,Empires in Arms,8,1316,7.6,9.0,1240,84.1%
62,Can't Stop,8,739,6.8,7.0,13213,84.1%
63,Bulls-Eye Ball,8,11323,6.6,6.0,56,84.1%
64,Best Number Game Ever!,8,-1,4.4,5.0,5,84.1%
65,Bananagrams,8,1762,6.4,7.0,8614,84.1%
66,Axis & Allies Europe 1940,8,1055,7.6,9.0,1874,84.1%
67,Wits & Wagers,7,622,6.9,6.0,13343,80.0%
68,Thebes,7,500,7.1,9.0,9162,80.0%
69,Survive: Escape from Atlantis!,7,285,7.3,8.0,20407,80.0%
70,Saint Petersburg,7,303,7.3,8.0,14518,80.0%
71,Pow Wow,7,3395,6.6,8.0,658,80.0%
72,Pandemic,7,99,7.6,8.0,101865,80.0%
73,Las Vegas,7,502,7.1,8.0,9208,80.0%
74,Eclipse,7,51,7.9,10.0,26127,80.0%
75,Dungeon Lords,7,257,7.4,7.0,12855,80.0%
76,Cosmic Encounter,7,144,7.5,6.0,27327,80.0%
77,Animal Upon Animal,7,908,6.8,6.0,7101,80.0%
78,Igloo Pop,6,3387,6.3,7.0,1210,74.8%
79,Go Fish,6,20275,3.6,4.0,1436,74.8%
80,Finito!,6,4638,6.1,7.0,756,74.8%
81,The Devil's Cauldron: The Battles for Arnhem and Nijmegen,6,2405,8.2,9.0,396,74.8%
82,Chronology,6,3517,6.5,7.0,822,74.8%
83,Attika,6,746,7.0,7.0,6328,74.8%
84,Aladdin's Dragons,6,1146,6.9,8.0,3096,74.8%
85,Unpublished Prototype,5,2844,6.9,6.0,802,68.3%
86,Struggle of Empires,5,479,7.5,9.0,3798,68.3%
87,Space Alert,5,219,7.4,8.0,14751,68.3%
88,Pickomino,5,1252,6.6,6.0,8983,68.3%
89,One Night Ultimate Werewolf,5,413,7.1,7.0,21419,68.3%
90,Ghost Blitz,5,1099,6.7,6.0,6841,68.3%
91,DVONN,5,472,7.4,7.0,4440,68.3%
92,Dune,5,307,7.6,6.0,5488,68.3%
93,Dawn Under,5,3658,6.4,7.0,869,68.3%
94,Crude: The Oil Game,5,2449,6.7,8.0,1069,68.3%
95,Combat Commander: Europe,5,156,7.9,7.0,5376,68.3%
96,Chopstick Dexterity MegaChallenge 3000,5,5235,6.2,7.0,486,68.3%
97,PitchCar,5,386,7.3,7.0,9625,68.3%
98,Battle Dome,5,9379,6.4,7.0,132,68.3%
99,The Battle for Normandy,5,3072,7.9,9.0,324,68.3%
100,Antike,5,771,7.1,8.0,4577,68.3%
101,Akaba,5,6325,6.4,7.0,255,68.3%
102,1 2 3 Game,5,-1,5.2,-1.0,11,68.3%
103,Tikal,4,263,7.3,9.0,17891,60.1%
104,Ticket to Ride: Nordic Countries,4,154,7.6,8.0,11593,60.1%
105,Steam over Holland,4,2581,7.3,8.0,522,60.1%
106,Starmada: The Admiralty Edition,4,7392,7.5,8.0,82,60.1%
107,Sicily II,4,5315,8.0,8.0,127,60.1%
108,Qwirkle,4,796,6.8,6.0,16075,60.1%
109,Puerto Rico,4,28,8.0,7.0,63032,60.1%
110,Pirate's Cove,4,1291,6.6,6.0,7936,60.1%
111,Pax Romana,4,2204,7.4,10.0,661,60.1%
112,Orléans,4,25,8.1,9.0,22110,60.1%
113,Medici,4,537,7.1,8.0,7133,60.1%
114,Karambolage,4,8954,6.1,6.0,181,60.1%
115,Hive,4,246,7.3,7.0,29494,60.1%
116,Hannibal: Rome vs. Carthage,4,237,7.8,9.0,4780,60.1%
117,Gulo Gulo,4,1311,6.8,6.0,2753,60.1%
118,Descent: Journeys in the Dark,4,376,7.3,8.0,11316,60.1%
119,Day of Days: The Invasion of Normandy 1944,4,5887,7.4,7.0,133,60.1%
120,Axis & Allies Anniversary Edition,4,854,7.4,9.0,2593,60.1%
121,Advanced Squad Leader,4,316,8.0,10.0,3486,60.1%
122,Airships,4,2230,6.4,6.0,2636,60.1%
123,Advanced Squad Leader: Starter Kit #1,4,554,7.8,9.0,2375,60.1%
124,1861: The Railways of the Russian Empire,4,2284,7.6,9.0,529,60.1%
125,YINSH,3,189,7.7,7.0,7320,49.8%
126,Where Eagles Dare: The Battle for Hell's Highway,3,4155,8.3,8.0,173,49.8%
127,Werewolf,3,1655,6.5,6.0,4359,49.8%
128,Tzolk'in: The Mayan Calendar,3,40,7.9,7.0,30663,49.8%
129,Trax,3,4265,6.5,8.0,531,49.8%
130,Trans Europa,3,1528,6.6,6.0,3228,49.8%
131,Tichu,3,170,7.6,8.0,13267,49.8%
132,Tales of the Arabian Nights,3,435,7.2,7.0,11564,49.8%
133,Successors (First/Second Edition),3,3303,7.0,9.0,485,49.8%
134,Stick 'Em,3,1012,7.0,8.0,2921,49.8%
135,Stellar Conquest,3,4338,6.4,6.0,586,49.8%
136,Shogun,3,192,7.5,8.0,12819,49.8%
