,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Agricola,192,31,7.9,10.0,63367,100.0%
1,Crokinole,89,66,7.9,6.5,12136,99.9%
2,Terra Mystica,41,16,8.1,10.0,39166,99.9%
3,Sluff Off!,38,1407,6.9,7.5,2257,99.9%
4,Great Western Trail,28,11,8.3,8.5,29290,99.8%
5,Ticket to Ride: 10th Anniversary,21,-1,8.3,8.0,5030,99.2%
6,Fauna,18,871,7.0,7.5,4009,98.4%
7,Puerto Rico,17,28,8.0,8.25,63032,98.0%
8,Goa,17,180,7.6,9.0,10921,98.0%
9,Gaia Project,17,8,8.5,9.5,16244,98.0%
10,Carcassonne,16,181,7.4,7.5,101546,97.4%
11,Finca,15,636,7.1,7.0,6811,96.8%
12,Navegador,14,229,7.6,8.0,8013,96.0%
13,In the Year of the Dragon,14,297,7.4,8.0,10759,96.0%
14,Caylus,13,75,7.8,8.25,26766,94.9%
15,Assyria,13,1783,6.9,8.0,1591,94.9%
16,Through the Ages: A Story of Civilization,12,49,7.9,8.5,17986,93.6%
17,Ingenious,12,426,7.1,7.0,15617,93.6%
18,Tigris & Euphrates,10,92,7.7,8.25,25297,90.0%
19,Saint Petersburg,10,303,7.3,8.5,14518,90.0%
20,Santiago de Cuba,9,993,6.9,7.0,4222,87.4%
21,Egizia,9,404,7.4,8.0,5126,87.4%
22,The Princes of Florence,8,182,7.5,9.0,14549,84.1%
23,Power Grid,8,39,7.9,8.25,56129,84.1%
24,Perudo,8,684,6.9,7.5,12572,84.1%
25,Hansa Teutonica,8,139,7.6,8.0,11425,84.1%
26,Hacienda,8,976,6.9,8.0,4031,84.1%
27,Amun-Re,8,365,7.3,8.5,8554,84.1%
28,Keltis: Das Kartenspiel,7,2084,6.7,7.0,1573,80.0%
29,Endeavor,7,295,7.4,7.5,9077,80.0%
30,Agricola: Farmers of the Moor,7,-1,8.1,-1.0,5599,80.0%
31,Agricola: All Creatures Big and Small,7,279,7.4,8.0,12301,80.0%
32,The Voyages of Marco Polo,6,55,7.9,8.5,20157,74.8%
33,Ticket to Ride: The Card Game,6,2747,6.1,5.5,3900,74.8%
34,Jaipur,6,135,7.5,7.5,37008,74.8%
35,Diamonds Club,6,1394,7.0,8.0,1720,74.8%
36,Wizard,5,759,6.9,7.0,8341,68.3%
37,Stone Age,5,111,7.6,7.5,44874,68.3%
38,Shipyard,5,572,7.4,7.5,3709,68.3%
39,Samurai,5,209,7.5,7.75,14736,68.3%
40,Power Grid: Factory Manager,5,920,6.9,7.5,5793,68.3%
41,Oregon,5,1309,6.8,7.0,3218,68.3%
42,Notre Dame,5,289,7.3,8.25,12221,68.3%
43,Nefertiti,5,1377,7.0,7.5,1895,68.3%
44,Cuba,5,531,7.1,7.5,7891,68.3%
45,Caverna: The Cave Farmers,5,30,8.0,7.5,28040,68.3%
46,Azul,5,50,7.8,8.25,53207,68.3%
47,Tinners' Trail,4,654,7.3,7.0,3806,60.1%
48,Terra Nova,4,2608,6.4,6.0,1640,60.1%
49,Taj Mahal,4,436,7.3,8.25,7085,60.1%
50,Steam,4,186,7.6,9.0,9546,60.1%
51,Royal Palace,4,1440,6.9,7.0,2095,60.1%
52,Rise of Empires,4,1264,7.0,7.0,2017,60.1%
53,Qin,4,1602,6.8,7.0,2146,60.1%
54,Priests of Ra,4,2123,6.8,6.75,1188,60.1%
55,Mü & More,4,1212,7.2,6.5,1834,60.1%
56,Indonesia,4,231,7.9,10.0,4030,60.1%
57,Hanabi,4,391,7.1,6.5,38808,60.1%
58,China,4,860,7.0,6.5,4330,60.1%
59,Brass: Lancashire,4,19,8.2,8.5,19333,60.1%
60,Tikal,3,263,7.3,7.75,17891,49.8%
61,Thurn and Taxis,3,428,7.1,7.75,18091,49.8%
62,The Speicherstadt,3,788,7.0,6.5,4750,49.8%
63,Patrician,3,2280,6.6,6.5,1459,49.8%
64,Medina,3,1014,7.0,6.5,2937,49.8%
65,That's Pretty Clever!,3,130,7.6,7.75,14225,49.8%
66,Antike,3,771,7.1,7.0,4577,49.8%
67,Torres,2,528,7.1,7.0,8723,36.9%
68,Stick 'Em,2,1012,7.0,7.0,2921,36.9%
69,Small World,2,255,7.3,7.5,61593,36.9%
70,Meuterer,2,1136,6.9,6.0,3222,36.9%
71,Kingdom Builder,2,545,7.0,7.5,19618,36.9%
72,Inca Empire,2,1592,7.0,6.5,1416,36.9%
73,Le Havre,2,47,7.9,7.5,26395,36.9%
74,Aquaretto,2,1231,7.0,6.0,2443,36.9%
