,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Qwixx,32,764,6.9,-1.0,9443,99.9%
1,Spot it!,15,1109,6.6,-1.0,12801,96.8%
2,Carcassonne,15,181,7.4,-1.0,101546,96.8%
3,Robinson Crusoe: Adventures on the Cursed Island,8,54,7.8,-1.0,34031,84.1%
4,Hive,8,246,7.3,-1.0,29494,84.1%
5,Zombiaki,7,5137,6.1,-1.0,733,80.0%
6,The Resistance,6,267,7.3,-1.0,35861,74.8%
7,Splendor,5,167,7.5,-1.0,58499,68.3%
8,Love Letter,4,282,7.2,-1.0,55827,60.1%
9,Kolejka,4,1590,6.7,-1.0,3141,60.1%
10,Jenga,4,10810,5.6,-1.0,11678,60.1%
11,Ticket to Ride: Europe,3,119,7.5,-1.0,58364,49.8%
12,Small World,3,255,7.3,-1.0,61593,49.8%
13,Dixit: Odyssey,3,212,7.5,-1.0,16662,49.8%
14,UNO,2,20170,5.4,-1.0,21129,36.9%
15,Clans of Caledonia,2,44,8.0,-1.0,14756,36.9%
16,Agricola,2,31,7.9,-1.0,63367,36.9%
17,Tiny Epic Zombies,1,1024,7.0,-1.0,3673,20.5%
18,Scrabble,1,1807,6.3,-1.0,26658,20.5%
19,Isle of Skye: From Chieftain to King,1,195,7.4,-1.0,20353,20.5%
20,Imperial Settlers,1,212,7.4,-1.0,21043,20.5%
21,We Didn't Playtest This at All with Chaos Pack Expansion,0,-1,5.8,-1.0,526,0.0%
22,Tiny Epic Kingdoms,0,1278,6.6,-1.0,7035,0.0%
23,Tiny Epic Galaxies,0,271,7.4,-1.0,15645,0.0%
24,Tainted Grail: The Fall of Avalon,0,76,8.4,-1.0,6024,0.0%
25,Słowny Ninja,0,10727,6.5,-1.0,93,0.0%
26,Survive: Escape from Atlantis!,0,285,7.3,-1.0,20407,0.0%
27,Space Explorers,0,2164,7.1,-1.0,1004,0.0%
28,Skull,0,381,7.2,-1.0,14130,0.0%
29,Rory's Story Cubes,0,2433,6.3,-1.0,3215,0.0%
30,Roll for the Galaxy,0,94,7.7,-1.0,26342,0.0%
31,Red7,0,657,6.9,-1.0,12645,0.0%
32,Race for the Galaxy,0,59,7.8,-1.0,46293,0.0%
33,Patchwork,0,88,7.7,-1.0,46298,0.0%
34,Mage Knight Board Game,0,26,8.1,-1.0,27775,0.0%
35,Kolejka: Ogonek,0,-1,7.0,-1.0,414,0.0%
36,KLASK,0,261,7.7,-1.0,5624,0.0%
37,Gloomhaven,0,1,8.8,-1.0,41815,0.0%
38,A Game of Thrones: The Board Game (Second Edition),0,132,7.6,-1.0,28575,0.0%
39,Five Tribes,0,65,7.8,-1.0,32178,0.0%
40,Exploding Kittens,0,3303,6.0,-1.0,21428,0.0%
41,Eminent Domain,0,556,7.0,-1.0,9502,0.0%
42,Eldritch Horror,0,82,7.8,-1.0,29279,0.0%
43,Dungeon Saga: Dwarf King's Quest,0,2153,7.3,-1.0,989,0.0%
44,Dune,0,284,8.2,-1.0,3133,0.0%
45,The Duke,0,561,7.4,-1.0,3773,0.0%
46,Dominion,0,98,7.6,-1.0,77920,0.0%
47,Dixit: Quest,0,-1,7.7,-1.0,6616,0.0%
48,Descent: Journeys in the Dark (Second Edition),0,116,7.7,-1.0,22661,0.0%
49,Codenames,0,93,7.6,-1.0,67424,0.0%
50,Clank!: A Deck-Building Adventure,0,63,7.8,-1.0,27731,0.0%
51,Charterstone,0,306,7.4,-1.0,11703,0.0%
52,Carcassonne: Expansion 2 – Traders & Builders,0,-1,7.6,-1.0,15539,0.0%
53,Carcassonne: Expansion 1 – Inns & Cathedrals,0,-1,7.6,-1.0,19773,0.0%
54,Biblios,0,366,7.2,-1.0,14969,0.0%
55,Backgammon,0,1277,6.5,-1.0,11651,0.0%
56,Azul,0,50,7.8,-1.0,53207,0.0%
57,Agricola: All Creatures Big and Small,0,279,7.4,-1.0,12301,0.0%
58,7 Wonders,0,60,7.8,-1.0,84104,0.0%
59,18Chesapeake,0,1380,8.0,-1.0,757,0.0%
60,1830: Railways & Robber Barons,0,196,7.9,-1.0,4680,0.0%
