,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Android: Netrunner,62,53,7.9,8.0,26700,99.9%
1,Taluva,28,507,7.2,9.0,7779,99.8%
2,Codenames,28,93,7.6,7.0,67424,99.8%
3,No Thanks!,23,449,7.1,6.5,20289,99.4%
4,Coloretto,23,542,7.0,7.0,17960,99.4%
5,San Juan,21,293,7.3,6.0,22214,99.2%
6,Dominion,21,98,7.6,7.0,77920,99.2%
7,Glory to Rome,20,200,7.5,8.0,12957,99.0%
8,Wildlife Safari,18,1603,6.6,7.5,2802,98.4%
9,Mamma Mia!,17,1566,6.5,7.0,5678,98.0%
10,High Frontier (Third Edition),17,1517,8.3,10.0,645,98.0%
11,Combat Commander: Europe,17,156,7.9,10.0,5376,98.0%
12,Witch's Brew,16,928,7.0,8.0,3652,97.4%
13,Havoc: The Hundred Years War,16,3036,6.7,8.0,753,97.4%
14,The New Era,14,1224,7.5,9.0,1261,96.0%
15,Machi Koro,14,987,6.6,7.0,26165,96.0%
16,For Sale,14,301,7.2,7.0,23815,96.0%
17,Fire & Axe: A Viking Saga,14,1045,7.0,9.0,3016,96.0%
18,Pickomino,13,1252,6.6,7.0,8983,94.9%
19,Tichu,12,170,7.6,9.0,13267,93.6%
20,Machi Koro: Harbor,12,-1,7.1,7.0,5560,93.6%
21,Agricola,12,31,7.9,9.0,63367,93.6%
22,Hanabi,10,391,7.1,7.0,38808,90.0%
23,Boomtown,10,1896,6.5,6.0,2587,90.0%
24,Dominion: Seaside,9,-1,8.0,8.0,14447,87.4%
25,Dixit,9,278,7.3,8.0,50499,87.4%
26,6 nimmt!,9,597,6.9,6.0,20527,87.4%
27,Blockers!,8,1810,6.7,8.0,1922,84.1%
28,Through the Desert,8,499,7.1,9.0,12705,84.1%
29,Hare & Tortoise,8,1400,6.6,7.0,4325,84.1%
30,Friday the 13th,8,1852,6.4,6.5,3784,84.1%
31,Deep Sea Adventure,8,619,7.0,7.0,10690,84.1%
32,Blokus 3D,8,1183,6.8,8.0,3819,84.1%
33,Amun-Re,8,365,7.3,8.0,8554,84.1%
34,Age of Steam,8,118,7.8,9.0,8840,84.1%
35,Scotland Yard,7,1259,6.5,7.0,14291,80.0%
36,Nexus Ops,7,454,7.2,7.0,8480,80.0%
37,Keyflower,7,72,7.8,9.0,18952,80.0%
38,Formula Dé,7,-1,7.0,7.0,7632,80.0%
39,Dominion: Prosperity,7,-1,8.3,7.0,13433,80.0%
40,Dominion: Intrigue,7,84,7.7,-1.0,30066,80.0%
41,Modern Art,6,221,7.4,7.0,16670,74.8%
42,El Grande,6,78,7.8,8.0,23511,74.8%
43,Dragon's Gold,6,1977,6.4,7.0,3062,74.8%
44,Citadels,6,403,7.1,7.0,48290,74.8%
45,Chicago Express,6,453,7.2,8.0,7392,74.8%
46,Carcassonne,6,181,7.4,6.0,101546,74.8%
47,Cambria,6,5177,6.4,7.0,397,74.8%
48,Yahtzee,5,20114,5.4,5.0,11803,68.3%
49,Winner's Circle,5,834,7.0,7.0,5048,68.3%
50,Twilight Struggle,5,10,8.3,10.0,40694,68.3%
51,Ticket to Ride: Märklin,5,309,7.4,8.0,8709,68.3%
52,Star Wars: X-Wing Miniatures Game,5,108,7.7,7.0,23036,68.3%
53,Pax Porfiriana,5,464,7.7,-1.0,2981,68.3%
54,Ogre,5,1288,6.9,-1.0,2676,68.3%
55,Mission: Red Planet,5,977,6.9,7.5,4111,68.3%
56,The Little Prince: Make Me a Planet,5,1097,6.9,8.0,3455,68.3%
57,Ingenious,5,426,7.1,7.0,15617,68.3%
58,I'm the Boss!,5,1237,6.8,7.0,3526,68.3%
59,Hoity Toity,5,1524,6.5,7.0,4939,68.3%
60,Evolution,5,461,7.1,8.0,13581,68.3%
61,Cockroach Salad,5,2961,6.2,7.0,2605,68.3%
62,Brew Crafters,5,665,7.5,8.0,2795,68.3%
63,Torres,4,528,7.1,8.0,8723,60.1%
64,Shogun,4,192,7.5,8.0,12819,60.1%
65,Samurai,4,209,7.5,8.0,14736,60.1%
66,Root,4,28,8.1,-1.0,24064,60.1%
67,Qwirkle,4,796,6.8,7.0,16075,60.1%
68,Elasund: The First City,4,1556,6.6,8.0,3201,60.1%
69,Combat Commander: Mediterranean,4,-1,8.5,10.0,1230,60.1%
70,Battle Cry,4,849,7.2,7.0,3422,60.1%
71,Android,4,1302,6.7,7.5,3723,60.1%
72,Merchants & Marauders,3,268,7.4,-1.0,12712,49.8%
73,Las Vegas,3,502,7.1,-1.0,9208,49.8%
74,Here I Stand,3,277,7.9,9.0,3561,49.8%
75,The Drive on Metz (Second Edition),3,7650,6.3,6.5,212,49.8%
76,Bonaparte at Marengo,3,1767,7.4,8.0,871,49.8%
77,The 7th Continent,3,32,8.2,-1.0,16777,49.8%
78,War of the Ring,2,124,7.8,8.0,9923,36.9%
79,Squad Leader,2,637,7.5,8.0,3147,36.9%
80,Merchants & Marauders: Seas of Glory,2,-1,8.3,9.0,1354,36.9%
81,Merchant of Venus,2,996,7.1,-1.0,2646,36.9%
82,Java,2,997,7.0,9.0,3327,36.9%
83,Greenland (Third Edition),2,-1,7.3,-1.0,309,36.9%
84,Dominant Species,2,64,7.8,-1.0,17989,36.9%
85,Before the Wind,2,2188,6.7,7.0,1468,36.9%
86,Ascending Empires,2,1116,7.2,8.0,1997,36.9%
87,Age of Steam Expansion: 1830's Pennsylvania / Northern California,2,-1,7.9,9.0,201,36.9%
88,YINSH,1,189,7.7,7.0,7320,20.5%
89,Tammany Hall,1,743,7.3,-1.0,3378,20.5%
90,Risk,1,19446,5.6,4.0,30178,20.5%
91,Red7,1,657,6.9,-1.0,12645,20.5%
92,Napoleon's Triumph,1,624,8.0,-1.0,1702,20.5%
93,Mexica,1,584,7.2,-1.0,5053,20.5%
94,Hive,1,246,7.3,7.0,29494,20.5%
95,Hannibal: Rome vs. Carthage,1,237,7.8,-1.0,4780,20.5%
96,EastFront: The War in Russia 1941-45 – Second Edition,1,1815,8.1,-1.0,569,20.5%
