,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Samurai,57,209,7.5,9.5,14736,99.9%
1,Ingenious,40,426,7.1,7.0,15617,99.9%
2,PitchCar,25,386,7.3,8.0,9625,99.6%
3,Hansa,22,952,6.9,6.0,4937,99.3%
4,Splendor,21,167,7.5,7.5,58499,99.2%
5,Star Realms,19,115,7.6,8.0,35855,98.7%
6,Tichu,18,170,7.6,9.5,13267,98.4%
7,Crokinole,16,66,7.9,9.0,12136,97.4%
8,Pokémon Trading Card Game,15,2578,6.3,7.0,3441,96.8%
9,Combat Commander: Europe,15,156,7.9,10.0,5376,96.8%
10,Thunderstone,14,694,6.9,8.5,10079,96.0%
11,Twilight Struggle,13,10,8.3,8.0,40694,94.9%
12,Tikal,12,263,7.3,6.5,17891,93.6%
13,BattleLore,12,358,7.4,6.5,9091,93.6%
14,Arkham Horror: The Card Game,12,22,8.2,8.0,28406,93.6%
15,Perudo,11,684,6.9,8.0,12572,92.0%
16,Marvel Champions: The Card Game,11,52,8.2,7.5,9451,92.0%
17,Hive,11,246,7.3,8.0,29494,92.0%
18,Descent: Journeys in the Dark (Second Edition),11,116,7.7,8.5,22661,92.0%
19,Battle Cry,11,849,7.2,7.0,3422,92.0%
20,Torres,10,528,7.1,8.0,8723,90.0%
21,Epic Card Game,10,1909,6.5,8.0,4292,90.0%
22,Carcassonne: The Castle,10,593,7.1,9.0,7556,90.0%
23,Zooloretto,9,755,6.8,6.5,13881,87.4%
24,Heroscape Master Set: Rise of the Valkyrie,9,351,7.4,8.0,7795,87.4%
25,Frank's Zoo,9,1561,6.6,7.5,3391,87.4%
26,Eldritch Horror,9,82,7.8,9.0,29279,87.4%
27,No Thanks!,8,449,7.1,7.0,20289,84.1%
28,Medici,8,537,7.1,9.0,7133,84.1%
29,Machi Koro,8,987,6.6,6.5,26165,84.1%
30,Concordia,7,18,8.1,8.5,27940,80.0%
31,Biblios,7,366,7.2,7.0,14969,80.0%
32,Villa Paletti,6,1789,6.4,6.5,4030,74.8%
33,Ticket to Ride: Europe,6,119,7.5,8.0,58364,74.8%
34,Ticket to Ride Map Collection: Volume 2 – India & Switzerland,6,-1,7.8,8.0,5206,74.8%
35,Through the Desert,6,499,7.1,9.0,12705,74.8%
36,Power Grid,6,39,7.9,9.0,56129,74.8%
