,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Scrabble,33,1807,6.3,9.0,26658,99.9%
1,Innovation,31,334,7.2,10.0,14811,99.9%
2,Tsuro,23,933,6.7,6.0,23277,99.4%
3,Catan,22,395,7.2,7.0,101212,99.3%
4,Race for the Galaxy,18,59,7.8,8.0,46293,98.4%
5,Perudo,18,684,6.9,6.0,12572,98.4%
6,7 Wonders,16,60,7.8,7.0,84104,97.4%
7,Lost Cities,15,322,7.2,6.0,37164,96.8%
8,Blue Moon,15,1165,6.7,7.0,5497,96.8%
9,Power Grid,14,39,7.9,8.0,56129,96.0%
10,Hive,14,246,7.3,7.0,29494,96.0%
11,Glory to Rome,14,200,7.5,6.0,12957,96.0%
12,For Sale,14,301,7.2,7.0,23815,96.0%
13,Can't Stop,14,739,6.8,8.0,13213,96.0%
14,Haggis,12,929,7.0,8.0,3910,93.6%
15,Commands & Colors: Ancients,12,142,7.8,9.0,7975,93.6%
16,Bananagrams,12,1762,6.4,7.0,8614,93.6%
17,Backgammon,12,1277,6.5,7.0,11651,93.6%
18,Agricola,12,31,7.9,7.0,63367,93.6%
19,Runebound: Second Edition,11,888,6.9,6.0,7749,92.0%
20,Quiddler,11,3396,6.1,5.0,3109,92.0%
21,Combat Commander: Europe,11,156,7.9,8.0,5376,92.0%
22,BANG!,11,1270,6.5,7.0,26411,92.0%
23,Quoridor,10,1211,6.7,7.0,6372,90.0%
24,Dominion,10,98,7.6,7.0,77920,90.0%
25,Diamant,10,718,6.8,7.0,17037,90.0%
26,Blokus,10,646,6.9,8.0,22840,90.0%
27,Timeline: Inventions,9,1059,6.7,7.0,7245,87.4%
28,Tigris & Euphrates,9,92,7.7,9.0,25297,87.4%
29,Stick 'Em,9,1012,7.0,7.0,2921,87.4%
30,Lord of the Rings: The Confrontation,9,533,7.2,7.0,6534,87.4%
31,"Hey, That's My Fish!",9,855,6.7,7.0,19341,87.4%
32,Citadels,9,403,7.1,7.0,48290,87.4%
33,Carcassonne,9,181,7.4,7.0,101546,87.4%
34,The Battle for Hill 218,9,2055,6.6,6.0,1756,87.4%
35,Alien Frontiers,9,232,7.4,7.0,14122,87.4%
36,Alhambra,9,468,7.0,6.0,28607,87.4%
37,Through the Desert,8,499,7.1,8.0,12705,84.1%
