,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Pandemic Legacy: Season 1,13,2,8.6,8.5,41490,94.9%
1,Terraforming Mars,11,4,8.4,9.0,64485,92.0%
2,Splendor,10,167,7.5,7.0,58499,90.0%
3,Hanabi,10,391,7.1,7.5,38808,90.0%
4,Gloomhaven,10,1,8.8,8.5,41815,90.0%
5,Pandemic,9,99,7.6,7.5,101865,87.4%
6,Great Western Trail,9,11,8.3,8.0,29290,87.4%
7,The Gallerist,9,57,8.0,9.0,9649,87.4%
8,Flash Point: Fire Rescue,8,344,7.2,7.0,20894,84.1%
9,Race for the Galaxy,7,59,7.8,7.0,46293,80.0%
10,Maracaibo,7,38,8.3,8.0,7481,80.0%
11,Ghost Stories,7,275,7.3,7.5,19378,80.0%
12,Azul,7,50,7.8,8.0,53207,80.0%
13,Ra,6,177,7.5,7.5,19077,74.8%
14,Puerto Rico,6,28,8.0,8.5,63032,74.8%
15,My City,6,770,7.9,-1.0,1578,74.8%
16,Lewis & Clark: The Expedition,6,202,7.5,7.5,12899,74.8%
17,Jaipur,6,135,7.5,7.0,37008,74.8%
18,Hansa Teutonica,6,139,7.6,9.0,11425,74.8%
19,Gaia Project,6,8,8.5,8.5,16244,74.8%
20,For Sale,6,301,7.2,6.5,23815,74.8%
21,Witch of Salem,5,2050,6.6,8.0,1818,68.3%
22,Scythe,5,14,8.2,8.5,57625,68.3%
23,Pagoda,5,2206,6.7,6.5,1428,68.3%
24,Mystery Rummy: Jack the Ripper,5,1074,6.9,6.5,3316,68.3%
25,Mombasa,5,86,7.9,8.0,10927,68.3%
26,Dinosaur Island,5,134,7.7,8.0,11483,68.3%
27,Diamant,5,718,6.8,6.5,17037,68.3%
28,China,5,860,7.0,8.0,4330,68.3%
29,Village,4,156,7.5,7.0,20214,60.1%
30,Suburbia: Collector's Edition,4,-1,8.2,8.5,1940,60.1%
31,Paris Connection,4,1518,6.7,7.5,2448,60.1%
32,Orléans: Deluxe Edition,4,-1,8.4,7.5,1480,60.1%
33,New York 1901,4,989,6.8,7.0,5438,60.1%
34,Love Letter,4,282,7.2,7.0,55827,60.1%
35,Kingdoms,4,1329,6.6,6.5,4645,60.1%
36,Kanagawa,4,625,7.1,7.5,7003,60.1%
37,Istanbul,4,117,7.6,7.5,25157,60.1%
38,In the Year of the Dragon,4,297,7.4,8.0,10759,60.1%
39,Horrified,4,184,7.8,8.0,6328,60.1%
40,"Hey, That's My Fish!",4,855,6.7,6.5,19341,60.1%
41,The Great Fire of London 1666,4,2475,6.5,7.0,1485,60.1%
42,Defenders of the Realm,4,525,7.3,7.5,5212,60.1%
43,Biblios,4,366,7.2,8.0,14969,60.1%
44,The Adventurers: The Pyramid of Horus,4,1710,6.8,6.5,1948,60.1%
45,Villa Paletti,3,1789,6.4,6.0,4030,49.8%
46,Underwater Cities,3,45,8.1,8.0,9835,49.8%
47,Santa Monica,3,1378,7.6,7.5,1074,49.8%
48,Robinson Crusoe: Adventures on the Cursed Island,3,54,7.8,8.0,34031,49.8%
49,The Princes of Machu Picchu,3,1527,7.0,8.0,1648,49.8%
50,Perry Rhodan: The Cosmic League,3,1850,6.8,7.0,1627,49.8%
51,Pandemic: On the Brink,3,-1,8.1,7.5,16131,49.8%
52,Notre Dame,3,289,7.3,7.5,12221,49.8%
53,Mississippi Queen,3,2070,6.3,6.5,3837,49.8%
54,Meeple Circus,3,777,7.1,7.0,4166,49.8%
55,Magic Maze,3,497,7.1,7.0,15564,49.8%
56,Long Shot,3,1727,6.7,7.0,2098,49.8%
57,Legendary: A Marvel Deck Building Game,3,175,7.6,7.5,19734,49.8%
58,Kingdomino,3,217,7.4,7.0,32067,49.8%
59,Hanamikoji,3,206,7.5,7.5,10948,49.8%
60,Forbidden Desert,3,380,7.1,7.0,25536,49.8%
61,Fields of Green,3,815,7.2,7.5,3179,49.8%
62,Fallout Shelter: The Board Game,3,1861,7.4,-1.0,885,49.8%
63,Dragon Castle,3,575,7.2,7.5,5593,49.8%
64,Container,3,702,7.2,7.5,4377,49.8%
65,Carcassonne,3,181,7.4,6.5,101546,49.8%
66,Boomtown,3,1896,6.5,6.5,2587,49.8%
67,Arboretum,3,254,7.4,7.5,13034,49.8%
68,The Adventurers: The Temple of Chac,3,1414,6.6,6.5,4614,49.8%
69,Welcome To...,2,126,7.6,7.5,17195,36.9%
70,Vegas Showdown,2,549,7.2,7.0,6077,36.9%
71,Ubongo,2,1052,6.7,6.5,7781,36.9%
72,Trapper Keeper Game,2,7632,6.6,6.0,148,36.9%
73,Tokaido,2,546,7.0,7.5,20583,36.9%
74,Tigris & Euphrates,2,92,7.7,8.5,25297,36.9%
75,That's Pretty Clever!,2,130,7.6,-1.0,14225,36.9%
76,Takenoko,2,280,7.3,6.5,35084,36.9%
77,Star Trek: Expeditions,2,2672,6.5,-1.0,1479,36.9%
