,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Chess,102,439,7.1,6.7,28655,99.9%
1,Battlestar Galactica: The Board Game,57,81,7.7,9.5,32861,99.9%
2,Coup,52,501,7.0,7.5,35884,99.9%
3,One Night Ultimate Werewolf,38,413,7.1,6.9,21419,99.9%
4,Just One,34,163,7.6,7.1,11621,99.9%
5,Codenames,31,93,7.6,7.7,67424,99.9%
6,No Thanks!,30,449,7.1,6.9,20289,99.9%
7,Love Letter,30,282,7.2,7.2,55827,99.9%
8,"Hey, That's My Fish!",22,855,6.7,6.8,19341,99.3%
9,The Resistance: Avalon,21,131,7.6,7.4,27053,99.2%
10,Timeline: Music & Cinema,18,1395,6.8,6.8,3081,98.4%
11,CrossTalk,18,2483,7.0,8.2,753,98.4%
12,Wits & Wagers Family,17,1501,6.9,8.2,1806,98.0%
13,Sushi Go!,17,444,7.1,7.1,34649,98.0%
14,Battlestar Galactica: The Board Game – Exodus Expansion,16,-1,8.1,9.5,3510,97.4%
15,Battlestar Galactica: The Board Game – Daybreak Expansion,16,-1,8.3,9.5,1837,97.4%
16,Good Cop Bad Cop,14,1611,6.6,7.3,2934,96.0%
17,Pandemic,13,99,7.6,6.9,101865,94.9%
18,Ticket to Ride: Europe,12,119,7.5,7.3,58364,93.6%
19,Othello,12,2754,6.1,6.3,7021,93.6%
20,Battlestar Galactica: The Board Game – Pegasus Expansion,12,-1,7.8,9.5,5552,93.6%
21,Timeline: Events,11,1147,6.8,6.9,4202,92.0%
22,Timeline: Inventions,10,1059,6.7,6.8,7245,90.0%
23,One Night Ultimate Vampire,10,1955,6.7,6.8,1763,90.0%
24,Two Rooms and a Boom,9,901,7.0,6.4,4292,87.4%
25,Magic: The Gathering,9,158,7.5,6.2,32365,87.4%
26,Spyfall 2,8,1267,7.0,8.0,2253,84.1%
27,A Game of Thrones: The Board Game (Second Edition),8,132,7.6,8.1,28575,84.1%
28,Spot it! Party,6,11212,6.3,6.9,80,74.8%
29,The Resistance,6,267,7.3,7.3,35861,74.8%
30,Powerboats,6,1801,6.7,7.4,1844,74.8%
31,One Night Revolution,6,3616,6.1,6.1,1546,74.8%
32,Rhino Hero,5,722,6.9,6.7,8330,68.3%
33,Ingenious,5,426,7.1,7.4,15617,68.3%
34,The Dresden Files Cooperative Card Game,5,1612,7.1,6.8,1519,68.3%
35,Ca$h 'n Gun$,5,1154,6.6,7.0,9760,68.3%
36,"But Wait, There's More!",5,3550,6.8,6.2,525,68.3%
37,UNO,4,20170,5.4,5.9,21129,60.1%
38,Ultimate Werewolf: Ultimate Edition,4,972,7.0,7.0,3760,60.1%
39,That's a Question!,4,7004,5.8,6.4,1010,60.1%
40,Telestrations,4,258,7.4,6.7,12793,60.1%
41,Lemonade Stand,4,8056,5.9,6.7,387,60.1%
42,The Last Banquet,4,18508,5.5,6.1,318,60.1%
43,Hive Mind,4,3297,7.1,6.8,457,60.1%
44,Sheriff of Nottingham,3,368,7.1,7.6,29544,49.8%
