,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Catan Card Game,16,960,6.7,6.0,13003,97.4%
1,Race for the Galaxy,15,59,7.8,10.0,46293,96.8%
2,Ticket to Ride: Nordic Countries,11,154,7.6,8.0,11593,92.0%
3,No Thanks!,11,449,7.1,8.0,20289,92.0%
4,Small World,10,255,7.3,7.0,61593,90.0%
5,Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,9,1894,7.4,-1.0,881,87.4%
6,Combat Commander: Europe,8,156,7.9,10.0,5376,84.1%
7,R-Eco,7,1876,6.6,7.0,2116,80.0%
8,Pickomino,6,1252,6.6,7.0,8983,74.8%
9,Empire Builder,6,1236,7.0,7.0,2846,74.8%
10,The Great Dalmuti,5,1381,6.6,7.0,6862,68.3%
11,Animal Upon Animal,5,908,6.8,7.0,7101,68.3%
12,Stone Age,4,111,7.6,7.0,44874,60.1%
13,Earth Reborn,4,477,7.7,9.0,3233,60.1%
14,Ticket to Ride: Europe,3,119,7.5,7.0,58364,49.8%
15,Park and Shop,3,17836,5.4,4.0,68,49.8%
16,Flash Point: Fire Rescue,3,344,7.2,8.0,20894,49.8%
17,Cathedral,3,1859,6.5,6.0,3223,49.8%
18,A la carte,3,1917,6.5,-1.0,3077,49.8%
19,Zooloretto,2,755,6.8,7.0,13881,36.9%
20,Circus Flohcati,2,1751,6.6,7.0,2542,36.9%
21,Wasabi!,2,1532,6.5,7.0,4734,36.9%
22,Tales of the Arabian Nights,2,435,7.2,7.0,11564,36.9%
23,Snow Tails,2,763,7.0,7.0,6008,36.9%
24,Galloping Pigs,2,7255,5.8,6.0,1006,36.9%
25,Dungeons & Dragons: Castle Ravenloft Board Game,2,766,7.0,6.0,8427,36.9%
26,Blue Moon,2,1165,6.7,6.0,5497,36.9%
27,B-29 Superfortress,2,4353,7.0,8.0,331,36.9%
28,Zombie Fluxx,1,3519,6.0,4.0,6110,20.5%
29,Tikal,1,263,7.3,7.0,17891,20.5%
30,Ticket to Ride Map Collection: Volume 2 – India & Switzerland,1,-1,7.8,-1.0,5206,20.5%
31,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,1,-1,7.7,-1.0,5150,20.5%
32,Thebes,1,500,7.1,6.0,9162,20.5%
33,Spearpoint 1943,1,5361,6.9,7.0,229,20.5%
34,Sid Meier's Civilization: The Board Game,1,259,7.4,8.0,14412,20.5%
35,Railways of the World,1,128,7.7,8.0,11028,20.5%
36,Race for the Galaxy: The Gathering Storm,1,-1,8.1,9.0,9575,20.5%
37,Race for the Galaxy: Rebel vs Imperium,1,-1,7.9,9.0,5715,20.5%
38,The Lord of the Rings: The Card Game,1,129,7.6,7.0,20755,20.5%
39,Last Night on Earth: The Zombie Game,1,703,6.9,8.0,13528,20.5%
40,Heroscape Master Set: Swarm of the Marro,1,708,7.6,7.0,2263,20.5%
41,Harry Potter Hogwarts,1,6937,6.0,6.0,513,20.5%
42,Haggis,1,929,7.0,6.0,3910,20.5%
43,Fields of Fire,1,1279,7.8,8.0,1073,20.5%
44,Enchanted Forest,1,6761,5.7,-1.0,2490,20.5%
45,Claustrophobia,1,301,7.5,-1.0,6645,20.5%
46,Carcassonne: Expansion 1 – Inns & Cathedrals,1,-1,7.6,7.0,19773,20.5%
47,Tide of Iron,0,822,7.2,7.0,3737,0.0%
48,Terraforming Mars,0,4,8.4,-1.0,64485,0.0%
49,Summoner Wars: Guild Dwarves vs Cave Goblins,0,681,7.6,-1.0,2327,0.0%
