,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Pokémon Trading Card Game,29,2578,6.3,5.0,3441,99.8%
1,Summoner Wars: Master Set,26,226,7.5,8.0,10344,99.7%
2,Legendary: A Marvel Deck Building Game,20,175,7.6,5.5,19734,99.0%
3,Rise of Augustus,19,983,6.7,6.0,7564,98.7%
4,King of Tokyo,17,313,7.2,5.0,57483,98.0%
5,Sushi Go!,15,444,7.1,5.0,34649,96.8%
6,Marvel Dice Masters: Uncanny X-Men,15,761,7.2,4.0,3692,96.8%
7,Magic: The Gathering,13,158,7.5,8.5,32365,94.9%
8,Monopoly Deal Card Game,12,2088,6.3,5.0,8703,93.6%
9,Concordia,11,18,8.1,9.5,27940,92.0%
10,Codenames,11,93,7.6,6.0,67424,92.0%
11,Welcome to the Dungeon,10,1086,6.6,4.0,11699,90.0%
12,Mysterium,10,256,7.3,5.0,31970,90.0%
13,Codenames: Duet,10,160,7.6,6.0,13865,90.0%
14,Sanssouci,9,1551,7.1,7.5,1388,87.4%
15,Las Vegas,9,502,7.1,7.0,9208,87.4%
16,Dominion,9,98,7.6,9.0,77920,87.4%
17,Biblios,9,366,7.2,8.5,14969,87.4%
18,7 Wonders Duel,9,17,8.1,7.5,59932,87.4%
19,Ticket to Ride,8,174,7.4,6.5,71408,84.1%
20,Strat-O-Matic Baseball,8,1417,7.8,7.5,1069,84.1%
21,Star Wars: X-Wing Miniatures Game,8,108,7.7,7.0,23036,84.1%
22,Star Wars: Imperial Assault,8,43,8.0,5.0,20456,84.1%
23,Port Royal,8,456,7.1,7.0,12914,84.1%
24,The Game,7,1013,6.7,5.0,8452,80.0%
25,6 nimmt!,7,597,6.9,7.0,20527,80.0%
26,Terraforming Mars,6,4,8.4,5.5,64485,74.8%
27,Scythe,6,14,8.2,7.0,57625,74.8%
28,Mascarade,6,1151,6.6,6.0,9204,74.8%
29,La Granja: No Siesta,6,1480,6.9,5.0,2044,74.8%
30,Forbidden Island,6,721,6.8,6.0,41883,74.8%
31,Five Tribes,6,65,7.8,8.0,32178,74.8%
32,Dragon Master,6,7487,6.3,6.5,186,74.8%
33,Bohnanza,6,450,7.0,9.0,38186,74.8%
34,Wits & Wagers Family,5,1501,6.9,4.0,1806,68.3%
35,聖杯サクセション (Throne and the Grail),5,5270,7.1,8.0,191,68.3%
