,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Werewords,38,785,7.2,-1.0,3484,99.9%
1,Arkham Horror: The Card Game,20,22,8.2,9.0,28406,99.0%
2,The Lord of the Rings: Journeys in Middle-Earth,19,89,8.1,-1.0,8695,98.7%
3,Marvel Champions: The Card Game,17,52,8.2,-1.0,9451,98.0%
4,Zombie Kidz Evolution,15,659,7.9,-1.0,1872,96.8%
5,Euchre,15,1596,6.8,-1.0,2235,96.8%
6,Coconuts,14,933,7.0,-1.0,3702,96.0%
7,After The Virus,14,1825,7.2,-1.0,1112,96.0%
8,Lost Cities,13,322,7.2,7.0,37164,94.9%
9,Kingdom Death: Monster,13,37,8.7,-1.0,7538,94.9%
10,Race to the Treasure!,12,6256,6.4,-1.0,309,93.6%
11,Pinochle,12,2451,6.8,9.0,950,93.6%
12,Flamme Rouge,11,198,7.6,-1.0,12056,92.0%
13,SeaFall,10,2541,6.3,3.0,3121,90.0%
14,Codenames: Duet,10,160,7.6,-1.0,13865,90.0%
15,Zombie in My Pocket,9,3229,6.3,7.0,1657,87.4%
16,Palm Island,9,747,7.3,-1.0,3428,87.4%
17,Ghost Fightin' Treasure Hunters,8,953,7.2,-1.0,2832,84.1%
18,The Mind,7,618,6.9,-1.0,19186,80.0%
19,Magic Maze,7,497,7.1,-1.0,15564,80.0%
20,Catan,7,395,7.2,7.0,101212,80.0%
21,"Richard Scarry's Busytown: Busy, Busy Airport Game",6,7950,6.2,-1.0,201,74.8%
22,Pandemic,6,99,7.6,8.0,101865,74.8%
23,Monza,6,2108,6.6,-1.0,1820,74.8%
24,Hanna Honeybee,6,12968,6.1,-1.0,73,74.8%
25,The Crew: The Quest for Planet Nine,6,41,8.0,-1.0,14567,74.8%
26,Apollo: The Game of Our First Voyages to the Moon,6,-1,6.6,-1.0,27,74.8%
27,Undaunted: Normandy,5,244,7.9,-1.0,4210,68.3%
28,Star Wars: Outer Rim,5,262,7.7,-1.0,5620,68.3%
29,Most Wanted,5,7065,6.7,-1.0,171,68.3%
30,Monster Chase,5,3768,6.3,-1.0,849,68.3%
31,Go Away Monster!,5,3685,6.5,-1.0,726,68.3%
32,Fireball Island: The Curse of Vul-Kar,5,1047,6.9,-1.0,4160,68.3%
33,Perudo,5,684,6.9,8.0,12572,68.3%
34,Xia: Legends of a Drift System,4,145,7.9,-1.0,7323,60.1%
35,Wyatt Earp,4,1116,6.8,-1.0,3886,60.1%
