,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Fluxx,10,8877,5.7,6.0,15803,90.0%
1,Innovation,7,334,7.2,9.0,14811,80.0%
2,A Game of Thrones: The Card Game,6,991,6.8,9.0,5980,74.8%
3,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,5,440,7.2,8.5,12015,68.3%
4,Star Realms,3,115,7.6,7.5,35855,49.8%
5,London Dread,3,2817,6.7,8.0,897,49.8%
6,Hoity Toity,3,1524,6.5,7.5,4939,49.8%
7,Virgin Queen,2,662,8.1,7.0,1555,36.9%
8,Mall of Horror,2,1653,6.6,9.0,2917,36.9%
9,A Game of Thrones: The Card Game – Lords of Winter,2,-1,7.4,9.0,245,36.9%
10,Colosseum,2,451,7.2,8.5,8436,36.9%
11,Sushi Go!,1,444,7.1,-1.0,34649,20.5%
12,Snap: The Interlocking Dragon-Making Game,1,19385,5.2,7.0,231,20.5%
13,Railways of the World,1,128,7.7,8.0,11028,20.5%
14,The Princes of Florence,1,182,7.5,7.0,14549,20.5%
15,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 3: The Hook Mountain Massacre,1,-1,7.6,7.5,1095,20.5%
16,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 2: The Skinsaw Murders,1,-1,7.6,8.0,1364,20.5%
17,Pandemic: On the Brink,1,-1,8.1,7.5,16131,20.5%
18,Pandemic,1,99,7.6,8.0,101865,20.5%
19,Nothing Personal,1,1130,7.1,-1.0,2240,20.5%
20,Mystery of the Abbey,1,1339,6.5,7.0,7675,20.5%
21,Cutthroat Caverns,1,1541,6.5,7.5,4771,20.5%
22,Clank!: A Deck-Building Adventure,1,63,7.8,8.0,27731,20.5%
23,7 Wonders,1,60,7.8,8.0,84104,20.5%
24,Zombie Fluxx,0,3519,6.0,7.0,6110,0.0%
25,Wyatt Earp,0,1116,6.8,7.0,3886,0.0%
26,Word on the Street,0,1856,6.6,7.7,2288,0.0%
27,Witch's Brew,0,928,7.0,8.0,3652,0.0%
28,Wasabi!,0,1532,6.5,8.0,4734,0.0%
29,Walking with Dinosaurs,0,-1,5.6,6.0,9,0.0%
30,Vs System,0,2922,6.8,7.0,808,0.0%
31,Ultimate Werewolf: Ultimate Edition,0,972,7.0,8.5,3760,0.0%
32,Triplock,0,3643,6.5,-1.0,812,0.0%
33,Too Many Cinderellas,0,4348,6.4,-1.0,553,0.0%
34,To Court the King,0,1806,6.5,7.0,3870,0.0%
35,Time's Up! Title Recall!,0,408,7.7,9.5,3114,0.0%
36,Ticket to Ride: USA 1910,0,-1,8.0,8.0,10064,0.0%
37,Thunderstone: Wrath of the Elements,0,-1,7.5,8.5,2018,0.0%
38,Thunderstone: Thornwood Siege,0,-1,7.6,7.5,811,0.0%
39,Thunderstone: Promo Pack #2,0,-1,7.5,8.0,171,0.0%
40,Thunderstone: Promo Pack,0,-1,7.4,8.0,386,0.0%
41,Thunderstone: Heart of Doom,0,-1,7.7,-1.0,580,0.0%
42,Thunderstone: For the Dwarf Promo,0,-1,7.3,7.0,495,0.0%
43,Thunderstone: Dragonspire,0,793,7.3,8.0,2634,0.0%
44,Thunderstone: Doomgate Legion,0,-1,7.6,9.0,1400,0.0%
45,Thunderstone Advance: Towers of Ruin,0,511,7.4,8.0,4589,0.0%
46,Thunderstone,0,694,6.9,9.0,10079,0.0%
47,Tales of the Arabian Nights,0,435,7.2,8.5,11564,0.0%
48,Tainted Grail: The Fall of Avalon,0,76,8.4,9.0,6024,0.0%
49,Tac Tac Jack,0,1962,6.4,7.0,3452,0.0%
50,A Study in Emerald (Second Edition),0,1308,6.9,-1.0,2328,0.0%
51,Steam Time,0,1401,7.1,-1.0,1555,0.0%
52,Star Realms: Crisis – Heroes,0,-1,7.0,-1.0,1894,0.0%
53,Star Realms: Crisis – Fleets & Fortresses,0,-1,7.7,-1.0,1845,0.0%
54,Star Realms: Crisis – Events,0,-1,7.1,-1.0,1933,0.0%
55,Star Realms: Crisis – Bases & Battleships,0,-1,7.7,-1.0,2005,0.0%
56,Sole Mio!,0,4233,6.2,6.0,750,0.0%
57,Small World: Leaders of Small World,0,-1,6.6,6.5,1391,0.0%
58,Small World: Grand Dames of Small World,0,-1,7.4,8.0,5551,0.0%
59,Small World: Cursed!,0,-1,7.5,8.0,5720,0.0%
60,Small World,0,255,7.3,8.0,61593,0.0%
61,Shadows over Camelot: Merlin's Company,0,-1,7.4,7.0,2819,0.0%
62,Shadows over Camelot,0,406,7.1,8.5,25418,0.0%
63,SET,0,1438,6.5,7.0,10813,0.0%
64,Scrabble,0,1807,6.3,7.0,26658,0.0%
65,Scotland Yard,0,1259,6.5,7.0,14291,0.0%
66,Sagrada,0,147,7.5,6.0,25897,0.0%
67,Railways of England and Wales,0,-1,7.9,-1.0,721,0.0%
68,Race for the Galaxy: The Gathering Storm,0,-1,8.1,7.0,9575,0.0%
69,Race for the Galaxy: Rebel vs Imperium,0,-1,7.9,6.0,5715,0.0%
70,Race for the Galaxy,0,59,7.8,8.0,46293,0.0%
71,Quirky Circuits,0,2458,7.4,7.0,558,0.0%
72,Piratissimo,0,14244,5.8,6.0,174,0.0%
73,Pathfinder Adventure Card Game: Rise of the Runelords – Character Add-On Deck,0,-1,7.6,7.5,1694,0.0%
74,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 6: Spires of Xin-Shalast,0,-1,7.7,7.5,669,0.0%
75,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 5: Sins of the Saviors,0,-1,7.6,7.5,729,0.0%
76,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 4: Fortress of the Stone Giants,0,-1,7.6,7.5,842,0.0%
77,"Pathfinder Adventure Card Game: Rise of the Runelords – ""Poog of Zarongel"" Promo Card",0,-1,7.7,8.5,158,0.0%
78,Patchistory,0,1163,7.1,7.0,2022,0.0%
79,Pandemic Legacy: Season 1,0,2,8.6,9.0,41490,0.0%
80,Nothing Personal: Young Turks Expansion,0,-1,7.5,-1.0,183,0.0%
81,No Thanks!,0,449,7.1,7.5,20289,0.0%
82,Nemesis,0,24,8.4,9.0,12143,0.0%
83,Mystic Vale,0,387,7.3,7.0,8936,0.0%
84,Mountains of Madness,0,2072,6.6,-1.0,2267,0.0%
85,Monopoly: Australian Edition,0,19752,4.4,5.0,95,0.0%
86,Monopoly Junior: Travel Edition,0,18891,4.2,5.5,31,0.0%
87,Mamma Mia!,0,1566,6.5,8.0,5678,0.0%
88,Magic: The Gathering,0,158,7.5,7.5,32365,0.0%
89,Lost Legends,0,2789,6.5,-1.0,1305,0.0%
90,Leonardo da Vinci,0,1330,6.8,-1.0,3367,0.0%
91,The Legend of Landlock,0,9879,5.8,8.0,411,0.0%
92,The Lady and the Tiger,0,3821,6.8,7.0,489,0.0%
93,Kolejka,0,1590,6.7,7.5,3141,0.0%
94,Kingsburg,0,354,7.2,8.0,18324,0.0%
95,Jambo Expansion,0,-1,7.2,6.0,831,0.0%
96,Jambo,0,642,7.0,8.0,7958,0.0%
