,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Hive Pocket,59,-1,7.7,8.0,8601,99.9%
1,Race for the Galaxy,54,59,7.8,10.0,46293,99.9%
2,Battle Line,32,224,7.4,9.0,15624,99.9%
3,Lost Cities,31,322,7.2,8.0,37164,99.9%
4,Innovation,22,334,7.2,9.0,14811,99.3%
5,Roll for the Galaxy,21,94,7.7,9.0,26342,99.2%
6,Grand Austria Hotel,21,87,7.8,9.0,12516,99.2%
7,Splendor,20,167,7.5,8.0,58499,99.0%
8,Great Western Trail,19,11,8.3,9.0,29290,98.7%
9,Tzolk'in: The Mayan Calendar,17,40,7.9,9.0,30663,98.0%
10,Qwinto,17,1105,7.1,8.0,2480,98.0%
11,Agricola: All Creatures Big and Small,17,279,7.4,8.0,12301,98.0%
12,Patchwork,15,88,7.7,8.0,46298,96.8%
13,What the Heck?,15,2260,6.5,7.0,1932,96.8%
14,Gaia Project,15,8,8.5,10.0,16244,96.8%
15,The Crew: The Quest for Planet Nine,15,41,8.0,8.0,14567,96.8%
16,Troyes,14,83,7.8,9.0,18847,96.0%
17,Terra Mystica,14,16,8.1,9.0,39166,96.0%
18,A Feast for Odin,14,21,8.2,9.0,17278,96.0%
19,Agricola,14,31,7.9,9.0,63367,96.0%
20,Ra,13,177,7.5,8.0,19077,94.9%
21,7 Wonders Duel,13,17,8.1,8.0,59932,94.9%
22,High Society,11,566,7.1,9.0,8875,92.0%
23,The Gallerist,10,57,8.0,9.5,9649,90.0%
24,Fields of Arle,10,58,8.1,9.0,8085,90.0%
25,Concept,10,756,6.8,8.0,15389,90.0%
26,ZhanGuo,9,525,7.6,9.0,2863,87.4%
27,Lord of the Rings: The Confrontation,9,362,7.5,7.0,5651,87.4%
28,Ginkgopolis,9,412,7.4,8.5,4963,87.4%
29,Tichu,8,170,7.6,8.5,13267,84.1%
30,Samurai,8,209,7.5,7.0,14736,84.1%
31,Nusfjord,8,365,7.6,8.0,4091,84.1%
32,Las Vegas,8,502,7.1,6.5,9208,84.1%
33,Tapestry,7,233,7.5,7.5,11480,80.0%
34,Stick 'Em,7,1012,7.0,8.0,2921,80.0%
35,Maracaibo,7,38,8.3,8.0,7481,80.0%
36,Troyes Dice,6,2112,7.5,7.0,659,74.8%
37,Mandala,6,579,7.7,9.0,2296,74.8%
38,Lords of Waterdeep,6,71,7.8,8.0,45819,74.8%
39,Isle of Skye: From Chieftain to King,6,195,7.4,9.0,20353,74.8%
40,Hallertau,6,1118,8.3,8.5,838,74.8%
41,Deus,6,388,7.3,8.0,7272,74.8%
42,Dale of Merchants Collection,6,2172,7.9,8.0,481,74.8%
43,Caverna: Cave vs Cave,6,607,7.2,7.0,5034,74.8%
44,Targi,5,123,7.6,8.0,14453,68.3%
45,It's a Wonderful World,5,172,7.9,8.0,5855,68.3%
46,The Castles of Burgundy,5,15,8.1,8.0,46330,68.3%
47,Scythe,4,14,8.2,8.0,57625,60.1%
48,Pulsar 2849,4,213,7.7,7.5,6039,60.1%
49,Madeira,4,383,7.6,8.0,3902,60.1%
50,Lisboa,4,68,8.2,8.5,6659,60.1%
