,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,FITS,56,1646,6.6,8.0,3085,99.9%
1,Qwixx Deluxe,49,2409,7.2,8.0,707,99.9%
2,My City,48,770,7.9,9.0,1578,99.9%
3,Can't Stop,46,739,6.8,7.0,13213,99.9%
4,Mmm ... Brains!,41,19335,5.3,7.0,400,99.9%
5,Las Vegas,39,502,7.1,7.0,9208,99.9%
6,Start Player,36,3587,6.3,8.0,888,99.9%
7,We Didn't Playtest This At All,35,19717,5.5,9.0,3037,99.9%
8,Ra: The Dice Game,34,1447,6.8,8.0,2446,99.9%
9,The Crew: The Quest for Planet Nine,32,41,8.0,9.0,14567,99.9%
10,Sorry! Sliders,31,2004,6.4,8.0,3647,99.9%
11,Tsuro,30,933,6.7,6.0,23277,99.9%
12,Dominion,30,98,7.6,10.0,77920,99.9%
13,That's Pretty Clever!,27,130,7.6,8.0,14225,99.8%
14,No Thanks!,27,449,7.1,8.0,20289,99.8%
15,Say Anything,25,1098,6.7,8.0,5588,99.6%
16,Pickomino,24,1252,6.6,6.0,8983,99.6%
17,Karuba,24,465,7.2,9.0,8663,99.6%
18,Tin Soldiers,23,11464,5.8,8.0,201,99.4%
19,Tetris Link,23,6775,6.0,5.0,503,99.4%
20,King of Tokyo,23,313,7.2,8.0,57483,99.4%
21,Qwixx,22,764,6.9,8.0,9443,99.3%
22,Ticket to Ride,21,174,7.4,7.0,71408,99.2%
23,Cranium Whoonu,21,6468,6.0,7.0,525,99.2%
24,Pandemic,20,99,7.6,10.0,101865,99.0%
25,BITS,19,4897,6.4,8.0,408,98.7%
26,Vegas Showdown,18,549,7.2,10.0,6077,98.4%
27,Yahtzee Free for All,17,4535,6.3,7.0,642,98.0%
28,Faces,17,8170,6.0,7.0,281,98.0%
29,Perudo,16,684,6.9,8.0,12572,97.4%
30,Diamant,16,718,6.8,7.0,17037,97.4%
31,Dominion: Intrigue,16,84,7.7,10.0,30066,97.4%
32,Maori,15,2233,6.6,7.0,1530,96.8%
33,FITS Official Expansion,15,-1,7.1,8.0,94,96.8%
34,Dominion: Seaside,15,-1,8.0,10.0,14447,96.8%
35,Dominion: Prosperity,15,-1,8.3,10.0,13433,96.8%
36,Zooloretto,14,755,6.8,6.0,13881,96.0%
37,Dominion: Hinterlands,14,-1,8.0,10.0,5757,96.0%
38,Combo King,14,10516,5.9,6.0,212,96.0%
39,Azul,14,50,7.8,9.0,53207,96.0%
40,We Didn't Playtest This Either,13,6213,5.9,9.0,782,94.9%
41,Ticket to Ride: USA 1910,13,-1,8.0,7.0,10064,94.9%
42,Rage,13,3356,6.2,8.0,1675,94.9%
43,Kingdomino,13,217,7.4,7.0,32067,94.9%
44,Get Bit!,13,2435,6.2,7.0,6007,94.9%
45,Double or Nothing,13,11062,5.7,7.0,494,94.9%
46,Cloud 9,13,2160,6.5,7.0,2210,94.9%
47,Bohnanza,13,450,7.0,8.0,38186,94.9%
48,Backgammon,13,1277,6.5,8.0,11651,94.9%
49,Alhambra,13,468,7.0,7.0,28607,94.9%
50,Sushizock im Gockelwok,12,2205,6.5,7.0,2202,93.6%
51,Piece o' Cake,12,1855,6.6,8.0,2205,93.6%
52,Ingenious,12,426,7.1,8.0,15617,93.6%
53,Wingspan,11,20,8.1,9.0,42672,92.0%
54,We Didn't Playtest This At All: Chaos Pack,11,-1,6.1,7.0,311,92.0%
55,Villa Paletti,11,1789,6.4,8.0,4030,92.0%
56,Sagrada,11,147,7.5,9.0,25897,92.0%
57,The Quacks of Quedlinburg,11,67,7.8,9.0,22044,92.0%
58,The Downfall of Pompeii,11,541,7.1,8.0,7368,92.0%
59,Marrakech,10,1411,6.7,8.0,3626,90.0%
60,Lost Cities: The Board Game,10,1178,6.8,5.0,3857,90.0%
61,GiftTRAP,10,2273,6.4,3.0,2504,90.0%
62,Fairy Tale,10,970,6.7,9.0,8457,90.0%
63,Elfenland,10,1036,6.7,7.0,8062,90.0%
64,The Dwarf King,10,2276,6.6,9.0,1712,90.0%
65,The Adventurers: The Temple of Chac,10,1414,6.6,9.0,4614,90.0%
66,You Must Be an Idiot!,9,12835,5.7,7.0,210,87.4%
67,Survive: Escape from Atlantis!,9,285,7.3,7.0,20407,87.4%
68,Shadows over Camelot,9,406,7.1,10.0,25418,87.4%
69,Loopin' Louie,9,922,6.8,7.0,8390,87.4%
70,Indigo,9,1287,6.8,8.0,2901,87.4%
71,Crappy Birthday,9,13159,5.6,7.0,447,87.4%
72,Blokus,9,646,6.9,9.0,22840,87.4%
73,Zombie Dice,8,2090,6.2,6.0,16146,84.1%
74,Yahtzee Turbo,8,18568,5.0,5.0,50,84.1%
75,Uno Flip,8,-1,5.6,6.0,18,84.1%
76,Twice as Clever!,8,373,7.5,7.0,4866,84.1%
77,Time's Up! Title Recall!,8,408,7.7,10.0,3114,84.1%
78,Space Base,8,214,7.6,9.0,8287,84.1%
79,Snorta!,8,4047,6.1,7.0,1445,84.1%
80,Silver & Gold,8,601,7.4,8.0,3612,84.1%
81,Sharp Shooters,8,3011,6.4,8.0,1207,84.1%
82,Queendomino,8,435,7.3,7.0,7970,84.1%
83,Portobello Market,8,2283,6.4,8.0,2443,84.1%
84,Phase 10 Dice,8,20039,5.3,5.0,982,84.1%
85,Patchwork Doodle,8,2430,6.7,7.0,1224,84.1%
86,Magical Athlete,8,3049,6.5,8.0,1007,84.1%
87,Just One,8,163,7.6,9.0,11621,84.1%
88,The Hanging Gardens,8,1574,6.8,7.0,2196,84.1%
89,Around the World in 80 Days,8,1730,6.6,9.0,3068,84.1%
90,Yahtzee,7,20114,5.4,4.0,11803,80.0%
91,What's It to Ya?,7,5718,6.6,6.0,255,80.0%
92,Welcome To...,7,126,7.6,8.0,17195,80.0%
93,Trumpet,7,5280,6.2,7.0,560,80.0%
94,Ticket to Ride: 10th Anniversary,7,-1,8.3,9.0,5030,80.0%
95,Thurn and Taxis,7,428,7.1,8.0,18091,80.0%
96,Stomple,7,7101,6.4,6.0,201,80.0%
97,Rattus,7,1020,6.8,8.0,5669,80.0%
98,The Quest for El Dorado,7,165,7.6,8.0,11988,80.0%
99,PitchCar Mini,7,1315,7.0,7.0,2086,80.0%
100,Pig Pile,7,13452,5.6,5.0,391,80.0%
101,The Lord of the Rings,7,876,6.8,10.0,14258,80.0%
102,Little Italy,7,13543,5.7,7.0,246,80.0%
103,Happy Salmon,7,1227,6.8,8.0,4035,80.0%
104,For Sale,7,301,7.2,8.0,23815,80.0%
105,"Easy Come, Easy Go",7,8171,5.9,7.0,358,80.0%
106,Dice Forge,7,335,7.3,9.0,14769,80.0%
107,BANG! The Dice Game,7,567,7.0,9.0,19765,80.0%
108,Aquaretto,7,1231,7.0,8.0,2443,80.0%
109,Zombie Dice 2: Double Feature,6,-1,6.6,5.0,2480,74.8%
110,Lo Yo!,6,-1,5.9,6.0,4,74.8%
111,Wits & Wagers Party,6,1432,6.9,8.0,2082,74.8%
112,Wits & Wagers,6,622,6.9,8.0,13343,74.8%
113,Space Alert,6,219,7.4,10.0,14751,74.8%
