,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Unpublished Prototype,71,2844,6.9,7.1,802,99.9%
1,Memoir '44,26,138,7.6,9.3,25667,99.7%
2,Ausbrecher AG,22,7824,6.1,6.7,271,99.3%
3,TurfMaster,20,1883,7.2,10.0,957,99.0%
4,Favoriten,20,7523,6.4,6.71,172,99.0%
5,Battle Cry,20,849,7.2,8.6,3422,99.0%
6,Cable Car,19,2405,6.7,7.5,1188,98.7%
7,Hold the Line,17,2729,7.3,9.9,526,98.0%
8,Oregon,16,1309,6.8,7.8,3218,97.4%
9,D-Day Dice,16,1184,6.8,7.5,3425,97.4%
10,Battle Line,16,224,7.4,7.2,15624,97.4%
11,Fleet,15,942,6.9,7.7,4556,96.8%
12,Ave Caesar,15,1379,6.6,7.82,4372,96.8%
13,K2,14,568,7.1,8.1,9050,96.0%
14,Stone Age,13,111,7.6,7.7,44874,94.9%
15,Savannah Tails,13,4775,6.3,8.02,521,94.9%
16,Napoleon's War: The 100 Days,13,5212,7.2,10.0,189,94.9%
17,Bonnie and Clyde,13,4606,6.2,6.6,624,94.9%
18,Battlefields of Olympus,13,9754,6.2,7.5,135,94.9%
19,Arena: Roma II,13,1462,6.9,7.4,2014,94.9%
20,Change Horses,11,19173,5.3,8.0,431,92.0%
21,Top Race,10,2174,6.8,9.25,1268,90.0%
22,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,10,-1,7.7,9.1,5150,90.0%
23,Samarkand: Routes to Riches,10,1709,6.9,7.3,1605,90.0%
24,Maori,10,2233,6.6,7.0,1530,90.0%
25,DVONN,10,472,7.4,8.8,4440,90.0%
26,Vietnam Solitaire Special Edition,9,7913,7.4,7.6,80,87.4%
27,Snow Tails,9,763,7.0,9.3,6008,87.4%
28,Mali Powstańcy: Warszawa 1944,9,5069,6.6,7.44,339,87.4%
29,Leader 1: Hell of the North,9,2548,7.7,10.0,446,87.4%
30,CATAN 3D Collector's Edition,9,-1,7.9,9.8,1002,87.4%
31,Small World,8,255,7.3,9.1,61593,84.1%
32,Leaping Lemmings,8,2890,6.4,8.5,1179,84.1%
33,A Few Acres of Snow,8,339,7.4,8.3,7415,84.1%
34,Colossal Arena,8,980,6.8,7.9,6969,84.1%
35,China,8,860,7.0,8.7,4330,84.1%
36,Trenchzone,7,9136,7.4,9.0,68,80.0%
37,TransAmerica,7,1104,6.7,7.2,7688,80.0%
38,Thurn and Taxis,7,428,7.1,8.9,18091,80.0%
39,Portobello Market,7,2283,6.4,7.0,2443,80.0%
40,Pecking Order,7,3518,6.4,6.4,878,80.0%
41,Odin's Ravens,7,1450,6.6,8.1,3662,80.0%
42,Ninja Versus Ninja,7,4744,6.1,6.1,954,80.0%
43,Mr. Jack,7,530,7.0,7.2,15314,80.0%
