,Game,Plays,BGG Rank,BGG Rating,Your Rating,Users Rating,Utilisation
0,Dominion,122,98,7.6,8.0,77920,99.9%
1,Race for the Galaxy,83,59,7.8,8.0,46293,99.9%
2,Circus Flohcati,63,1751,6.6,7.0,2542,99.9%
3,Attika,36,746,7.0,8.0,6328,99.9%
4,On the Underground,35,1293,6.9,8.0,2377,99.9%
5,The Great Dalmuti,31,1381,6.6,7.0,6862,99.9%
6,Puerto Rico,30,28,8.0,9.0,63032,99.9%
7,Crokinole,30,66,7.9,8.0,12136,99.9%
8,Thurn and Taxis,29,428,7.1,8.0,18091,99.8%
9,Power Grid,28,39,7.9,10.0,56129,99.8%
10,Age of Steam,27,118,7.8,10.0,8840,99.8%
11,Ingenious,25,426,7.1,7.0,15617,99.6%
12,To Court the King,24,1806,6.5,7.0,3870,99.6%
13,Diamant,24,718,6.8,7.0,17037,99.6%
14,San Juan,23,293,7.3,8.0,22214,99.4%
15,Through the Desert,22,499,7.1,8.0,12705,99.3%
16,Bohnanza,22,450,7.0,7.0,38186,99.3%
17,Yspahan,20,576,7.1,8.0,7744,99.0%
18,Ra,20,177,7.5,7.0,19077,99.0%
19,No Thanks!,20,449,7.1,6.0,20289,99.0%
20,Tsuro,19,933,6.7,7.0,23277,98.7%
21,Tigris & Euphrates,19,92,7.7,9.0,25297,98.7%
22,Mamma Mia!,19,1566,6.5,7.0,5678,98.7%
23,For Sale,18,301,7.2,7.0,23815,98.4%
24,Agricola,18,31,7.9,9.0,63367,98.4%
25,Time's Up!,17,518,7.3,8.0,5029,98.0%
26,Ticket to Ride,17,174,7.4,7.0,71408,98.0%
27,Cribbage,17,615,7.1,7.0,8282,98.0%
28,Ticket to Ride: Europe,15,119,7.5,8.0,58364,96.8%
29,Catan,15,395,7.2,8.0,101212,96.8%
30,CATAN 3D Collector's Edition,15,-1,7.9,8.0,1002,96.8%
31,Notre Dame,14,289,7.3,8.0,12221,96.0%
32,Coloretto,14,542,7.0,7.0,17960,96.0%
33,Cloud 9,14,2160,6.5,7.0,2210,96.0%
34,Pandemic,13,99,7.6,7.0,101865,94.9%
35,TransAmerica,12,1104,6.7,8.0,7688,93.6%
36,SET,12,1438,6.5,8.0,10813,93.6%
37,Lost Cities,12,322,7.2,7.0,37164,93.6%
38,Kingsburg,12,354,7.2,7.0,18324,93.6%
39,Caylus,12,75,7.8,8.0,26766,93.6%
40,10 Days in the USA,12,2223,6.5,7.0,2021,93.6%
41,Empire Builder,11,1236,7.0,8.0,2846,92.0%
42,Goa,10,180,7.6,9.0,10921,90.0%
43,Endeavor,10,295,7.4,8.0,9077,90.0%
44,Carcassonne: The Castle,10,593,7.1,8.0,7556,90.0%
45,Thebes,9,500,7.1,7.0,9162,87.4%
46,Saint Petersburg,9,303,7.3,7.0,14518,87.4%
47,Railways of the World,9,128,7.7,8.0,11028,87.4%
48,Qwirkle,9,796,6.8,7.0,16075,87.4%
49,Alhambra,9,468,7.0,7.0,28607,87.4%
50,Age of Steam Expansion: Barbados / St. Lucia,9,-1,7.3,-1.0,359,87.4%
51,Stone Age,8,111,7.6,8.0,44874,84.1%
52,The Princes of Florence,8,182,7.5,8.0,14549,84.1%
53,Pirateer,8,18806,5.5,6.0,1265,84.1%
54,Gang of Four,8,1955,6.6,8.0,2250,84.1%
55,The Starfarers of Catan,7,1097,6.8,8.0,5031,80.0%
56,Reef Encounter,7,650,7.1,8.0,4966,80.0%
57,Phoenicia,7,2113,6.6,7.0,1866,80.0%
58,Finca,7,636,7.1,8.0,6811,80.0%
59,Condottiere,7,844,6.8,7.0,8591,80.0%
60,Apples to Apples,7,4760,5.8,6.0,17556,80.0%
61,Starship Catan,6,1072,6.8,8.0,4291,74.8%
62,Power Grid: Benelux/Central Europe,6,-1,8.0,9.0,3082,74.8%
63,Catan: Cities & Knights,6,-1,7.5,8.0,17116,74.8%
64,Carcassonne: The City,6,680,7.2,8.0,4207,74.8%
65,Carcassonne: Hunters and Gatherers,6,490,7.1,8.0,11093,74.8%
66,Ticket to Ride: Märklin,5,309,7.4,8.0,8709,68.3%
67,Take Stock,5,7734,5.9,7.0,529,68.3%
68,Power Grid: France/Italy,5,-1,7.9,9.0,3081,68.3%
69,Power Grid: Factory Manager,5,920,6.9,7.0,5793,68.3%
70,Modern Art,5,221,7.4,7.0,16670,68.3%
71,Iron Dragon,5,1720,7.0,9.0,1572,68.3%
72,China Rails,5,4344,7.1,7.0,282,68.3%
73,Carcassonne,5,181,7.4,8.0,101546,68.3%
74,Brass: Lancashire,5,19,8.2,9.0,19333,68.3%
75,Ave Caesar,5,1379,6.6,7.0,4372,68.3%
76,10 Days in Africa,5,2178,6.6,7.0,1912,68.3%
77,Vegas Showdown,4,549,7.2,7.0,6077,60.1%
78,Tobago,4,488,7.1,-1.0,10608,60.1%
79,Time's Up! Title Recall!,4,408,7.7,8.0,3114,60.1%
80,Thurn and Taxis: Power and Glory,4,-1,7.2,8.0,2079,60.1%
81,The Pillars of the Earth,4,298,7.3,8.0,16300,60.1%
82,Metro,4,1813,6.4,7.0,5656,60.1%
83,"Hey, That's My Fish!",4,855,6.7,7.0,19341,60.1%
84,Civilization,4,312,7.5,8.0,7103,60.1%
85,Carcassonne: The Discovery,4,2219,6.5,8.0,2161,60.1%
86,Blokus,4,646,6.9,7.0,22840,60.1%
87,Alea Iacta Est,4,1625,6.6,7.0,2674,60.1%
88,6 nimmt!,4,597,6.9,7.0,20527,60.1%
89,Tichu,3,170,7.6,7.0,13267,49.8%
90,Pick & Pack,3,3665,6.5,6.0,693,49.8%
91,Monopoly: 1935 Commemorative Edition,3,18730,5.2,5.0,92,49.8%
92,Masons,3,1991,6.5,7.0,2403,49.8%
93,Kids Battle the Grown-Ups,3,-1,4.6,5.0,27,49.8%
94,Jambo,3,642,7.0,7.0,7958,49.8%
95,Hacienda,3,976,6.9,7.0,4031,49.8%
96,Freight Train,3,4388,6.4,7.0,517,49.8%
97,Eurorails,3,1444,7.1,8.0,1746,49.8%
98,Egizia,3,404,7.4,7.0,5126,49.8%
99,La Città,3,768,7.0,8.0,5083,49.8%
100,Backgammon,3,1277,6.5,6.0,11651,49.8%
101,Age of Steam Expansion #1: England & Ireland,3,-1,8.1,-1.0,530,49.8%
102,Acquire,3,276,7.3,7.0,18189,49.8%
103,Ticket to Ride: USA 1910,2,-1,8.0,7.0,10064,36.9%
104,Ticket to Ride: The Card Game,2,2747,6.1,7.0,3900,36.9%
105,Ticket to Ride: Switzerland,2,-1,7.5,7.0,4602,36.9%
106,Taj Mahal,2,436,7.3,7.0,7085,36.9%
107,Solarquest,2,7495,5.9,5.0,799,36.9%
108,Shear Panic,2,2056,6.4,6.0,3678,36.9%
109,Scrabble,2,1807,6.3,7.0,26658,36.9%
110,The Scepter of Zavandor,2,1213,7.0,6.0,2482,36.9%
